name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date,lng,lat
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT QUEENS 111 PRECINCT,45-06 215TH STREET (BAYSIDE),BAYSIDE,NY,11361,"http://maps.google.com/maps?q=45-06 215TH STREET (BAYSIDE),+BAYSIDE,+NY+11361&hl=en","45-06 215TH STREET (BAYSIDE), BAYSIDE, NY 11361",DEA,NTBD_2018_OCT,-73.76746,40.760277
DEA NEW YORK DIVISION,NEW YORK CITY POLICE DEPARTMENT QUEENS 112TH PRECINCT,68-04 AUSTIN STREET (FOREST HILLS),FOREST HILLS,NY,11375,"http://maps.google.com/maps?q=68-04 AUSTIN STREET (FOREST HILLS),+FOREST HILLS,+NY+11375&hl=en","68-04 AUSTIN STREET (FOREST HILLS), FOREST HILLS, NY 11375",DEA,NTBD_2018_OCT,-73.85236,40.722927
DEERFIELD POLICE DEPARTMENT,DEERFIELD POLICE DEPARTMENT,8 CONWAY STREET,SOUTH DEERFIELD,MA,1373,"http://maps.google.com/maps?q=8 CONWAY STREET,+SOUTH DEERFIELD,+MA+01373&hl=en","8 CONWAY STREET, SOUTH DEERFIELD, MA 01373",DEA,NTBD_2018_OCT,-72.609436,42.479496000000005
DOVER POLICE DEPAQRTMENT,DOVER HQ LOBBY,3 WALPOLE ST,DOVER,MA,2030,"http://maps.google.com/maps?q=3 WALPOLE ST,+DOVER,+MA+02030&hl=en","3 WALPOLE ST, DOVER, MA 02030",DEA,NTBD_2018_OCT,-71.27968,42.243744
DOVER POLICE DEPT.,DOVER POLICE DEPARTMENT CHIEF RANDY JOHNSON,246 ROUTE 100,WEST DOVER,VT,5356,"http://maps.google.com/maps?q=246 ROUTE 100,+WEST DOVER,+VT+05356&hl=en","246 ROUTE 100, WEST DOVER, VT 05356",DEA,NTBD_2018_OCT,,
DUBLIN POLICE DEPARTMENT,DUBLIN POLICE DEPARTMENT CHIEF TIMOTHY J. SUOKKO,1122 MAIN STREET,DUBLIN,NH,3444,"http://maps.google.com/maps?q=1122 MAIN STREET,+DUBLIN,+NH+03444&hl=en","1122 MAIN STREET, DUBLIN, NH 03444",DEA,NTBD_2018_OCT,-72.06022,42.90594
DUDLEY POLICE DEPARTMENT,DUDLEY POLICE DEPARTMENT,71 WEST MAIN ST,DUDLEY,MA,1571,"http://maps.google.com/maps?q=71 WEST MAIN ST,+DUDLEY,+MA+01571&hl=en","71 WEST MAIN ST, DUDLEY, MA 01571",DEA,NTBD_2018_OCT,-71.89602,42.045628
DUTCHESS COUNTY SHERIFF'S OFFICE,VASSAR BROTHERS MEDICAL HOSPITAL,45 READE PLACE,POUGHKEEPSIE,NY,12601,"http://maps.google.com/maps?q=45 READE PLACE,+POUGHKEEPSIE,+NY+12601&hl=en","45 READE PLACE, POUGHKEEPSIE, NY 12601",DEA,NTBD_2018_OCT,-73.93533000000001,41.694508
EAST GRANBY RESIDENT TROOPERS OFFICE,EAST GRANBY RESIDENT TROOPER'S OFFICE,7 MEMORIAL DRIVE,EAST GRANBY,CT,6026,"http://maps.google.com/maps?q=7 MEMORIAL DRIVE,+EAST GRANBY,+CT+06026&hl=en","7 MEMORIAL DRIVE, EAST GRANBY, CT 06026",DEA,NTBD_2018_OCT,-72.727806,41.94175
EAST GREENBUSH POLICE DEPARTMENT,EAST GREENBUSH POLICE DEPARTMENT,225 COLUMBIA TURNPIKE,RENSSELAER,NY,12144,"http://maps.google.com/maps?q=225 COLUMBIA TURNPIKE,+RENSSELAER,+NY+12144&hl=en","225 COLUMBIA TURNPIKE, RENSSELAER, NY 12144",DEA,NTBD_2018_OCT,-73.732,42.617336
EAST HADDAM POLICE/RESIDENT TROOPER,EAST HADDAM POLICE/RESIDENT TROOPER JEFFREY RHOADES,1 PLAINS ROAD,MOODUS,CT,6469,"http://maps.google.com/maps?q=1 PLAINS ROAD,+MOODUS,+CT+06469&hl=en","1 PLAINS ROAD, MOODUS, CT 06469",DEA,NTBD_2018_OCT,-72.44901,41.498196
EAST HAMPTON POLICE DEPARTMENT,CHATHAM ACRES EAST HAMPTON HOUSING AUTHORITY 10:00 A.M. TO 2:00 P.M.,GOVERNOR BILL O'NEILL DRIVE,EAST HAMPTON,CT,6424,"http://maps.google.com/maps?q=GOVERNOR BILL O'NEILL DRIVE,+EAST HAMPTON,+CT+06424&hl=en","GOVERNOR BILL O'NEILL DRIVE, EAST HAMPTON, CT 06424",DEA,NTBD_2018_OCT,,
EAST HARTFORD POLICE,EAST HARTFORD PUBLIC SAFETY COMPLEX EAST HARTFORD POLICE HEADQUARTERS,31 SCHOOL STREET,EAST HARTFORD,CT,6108,"http://maps.google.com/maps?q=31 SCHOOL STREET,+EAST HARTFORD,+CT+06108&hl=en","31 SCHOOL STREET, EAST HARTFORD, CT 06108",DEA,NTBD_2018_OCT,-72.61123,41.7802
EAST HAVEN POLICE DEPARTMENT,EAST HAVEN POLICE DEPARTMENT,471 NORTH HIGH STREET,EAST HAVEN,CT,6512,"http://maps.google.com/maps?q=471 NORTH HIGH STREET,+EAST HAVEN,+CT+06512&hl=en","471 NORTH HIGH STREET, EAST HAVEN, CT 06512",DEA,NTBD_2018_OCT,-72.866844,41.29269
EASTHAMPTON POLICE DEPARTMENT,EASTHAMPTON PUBLIC SAFETY COMPLEX,32 PAYSON AVENUE,EASTHAMPTON,MA,1027,"http://maps.google.com/maps?q=32 PAYSON AVENUE,+EASTHAMPTON,+MA+01027&hl=en","32 PAYSON AVENUE, EASTHAMPTON, MA 01027",DEA,NTBD_2018_OCT,-72.67107,42.266018
ELLINGTON RESIDENT TROOPERS OFFICE,ELLINGTON RESIDENT TROOPERS OFFICE,33 ARBOR WAY,ELLINGTON,CT,6029,"http://maps.google.com/maps?q=33 ARBOR WAY,+ELLINGTON,+CT+06029&hl=en","33 ARBOR WAY, ELLINGTON, CT 06029",DEA,NTBD_2018_OCT,-72.46372,41.904312
FAIR HAVEN POLICE DEPARTMENT,FAIR HAVEN POLICE DEPARTMENT BONNIE ROSATI,5 NORTH PARK PLACE,FAIR HAVEN,VT,5743,"http://maps.google.com/maps?q=5 NORTH PARK PLACE,+FAIR HAVEN,+VT+05743&hl=en","5 NORTH PARK PLACE, FAIR HAVEN, VT 05743",DEA,NTBD_2018_OCT,-73.265495,43.594845
FAIRFIELD POLICE DEPARTMENT,FAIRFIELD POLICE DEPARTMENT,100 REEF ROAD,FAIRFIELD,CT,6824,"http://maps.google.com/maps?q=100 REEF ROAD,+FAIRFIELD,+CT+06824&hl=en","100 REEF ROAD, FAIRFIELD, CT 06824",DEA,NTBD_2018_OCT,-73.2567,41.139755
FLORAL PARK POLICE DEPARTMENT,FLORAL PARK POLICE DEPARTMENT,1 FLORAL BLVD,GREAT NECK,NY,11022,"http://maps.google.com/maps?q=1 FLORAL BLVD,+GREAT NECK,+NY+11022&hl=en","1 FLORAL BLVD, GREAT NECK, NY 11022",DEA,NTBD_2018_OCT,,
FORT LEE POLICE DEPARTMENT,FORT LEE POLICE DEPARTMENT 201-592-3700,1327 16TH ST.,FORT LEE,NJ,7024,"http://maps.google.com/maps?q=1327 16TH ST.,+FORT LEE,+NJ+07024&hl=en","1327 16TH ST., FORT LEE, NJ 07024",DEA,NTBD_2018_OCT,-73.981094,40.844006
FOSTER POLICE DEPARTMENT,FOSTER POLICE DEPARTMENT FRONT LOBBY,182 HOWARD HILL RD,FOSTER,RI,2825,"http://maps.google.com/maps?q=182 HOWARD HILL RD,+FOSTER,+RI+02825&hl=en","182 HOWARD HILL RD, FOSTER, RI 02825",DEA,NTBD_2018_OCT,-71.72151,41.782433000000005
FOXBOROUGH POLICE DEPARTMENT,FOXBOROUGH POLICE DEPARTMENT,8 CHESTNUT STREET,FOXBORO,MA,2035,"http://maps.google.com/maps?q=8 CHESTNUT STREET,+FOXBORO,+MA+02035&hl=en","8 CHESTNUT STREET, FOXBORO, MA 02035",DEA,NTBD_2018_OCT,-71.25886,42.074703
FRAMINGHAM HEALTH DEPARTMENT,CITY OF FRAMINGHAM POLICE DEPARTMENT KITTY MAHONEY,1 WILLIAM H. WELCH WAYFRAMINGHAM,FRAMINGHAM,MA,1702,"http://maps.google.com/maps?q=1 WILLIAM H. WELCH WAY,+FRAMINGHAM,+MA+01702&hl=en","1 WILLIAM H. WELCH WAYFRAMINGHAM, FRAMINGHAM, MA 01702",DEA,NTBD_2018_OCT,-71.41749,42.279793
FREEPORT POLICE DEPARTMENT,FREEPORT POLICE DEPARTMENT DET/LT. WAYNE GIGLIO 516 377-2414,40 N. OCEAN AVENUE,FREEPORT,NY,11520,"http://maps.google.com/maps?q=40 N. OCEAN AVENUE,+FREEPORT,+NY+11520&hl=en","40 N. OCEAN AVENUE, FREEPORT, NY 11520",DEA,NTBD_2018_OCT,-73.5873132126995,40.6591100816232
GARDEN CITY POLICE DEPARTMENT,GARDEN CITY POLICE DEPARTMENT,349 STEWART AVENUE,GARDEN CITY,NY,11530,"http://maps.google.com/maps?q=349 STEWART AVENUE,+GARDEN CITY,+NY+11530&hl=en","349 STEWART AVENUE, GARDEN CITY, NY 11530",DEA,NTBD_2018_OCT,-73.6341723709677,40.7265886129032
GARDNER POLICE DEPARTMENT,PRICE CHOPPER GROCERY/PHARMACY,560 MAIN ST,GARDNER,MA,1440,"http://maps.google.com/maps?q=560 MAIN ST,+GARDNER,+MA+01440&hl=en","560 MAIN ST, GARDNER, MA 01440",DEA,NTBD_2018_OCT,-71.98506,42.568214000000005
GLASTONBURY POLICE DEPARTMENT,PARKS AND REC DEPARTMENT,2143 MAIN ST.,GLASTONBURY,CT,6033,"http://maps.google.com/maps?q=2143 MAIN ST.,+GLASTONBURY,+CT+06033&hl=en","2143 MAIN ST., GLASTONBURY, CT 06033",DEA,NTBD_2018_OCT,-72.60811600000001,41.708183
GLOCESTER POLICE DEPARTMENT,GLOCESTER POLICE DEPARTMENT,162 CHOPMIST HILL ROAD,CHEPACHET,RI,2814,"http://maps.google.com/maps?q=162 CHOPMIST HILL ROAD,+CHEPACHET,+RI+02814&hl=en","162 CHOPMIST HILL ROAD, CHEPACHET, RI 02814",DEA,NTBD_2018_OCT,-71.669174,41.89736
GOOD SAMARITAN HOSPITAL,GOOD SAMARITAN HOSPITAL,1000 MONTAUK HWY,WEST ISLIP,NY,11795,"http://maps.google.com/maps?q=1000 MONTAUK HWY,+WEST ISLIP,+NY+11795&hl=en","1000 MONTAUK HWY, WEST ISLIP, NY 11795",DEA,NTBD_2018_OCT,-73.294556,40.695873
GOSHEN POLICE DEPARTMENT,GOSHEN POLICE DEPARTMENT,40A MAIN ST,GOSHEN,MA,1032,"http://maps.google.com/maps?q=40A MAIN ST,+GOSHEN,+MA+01032&hl=en","40A MAIN ST, GOSHEN, MA 01032",DEA,NTBD_2018_OCT,-72.78917,42.43088
GRAFTON POLICE DEPARTMENT,GRAFTON POLICE DEPARTMENT CHIEF NORMAND CREPEAU,28 PROVIDENCE ROAD,GRAFTON,MA,1519,"http://maps.google.com/maps?q=28 PROVIDENCE ROAD,+GRAFTON,+MA+01519&hl=en","28 PROVIDENCE ROAD, GRAFTON, MA 01519",DEA,NTBD_2018_OCT,-71.6925775589716,42.2041563218433
GREENFIELD POLICE DEPARTMENT,GREENFIELD POLICE DEPARTMENT,321 HIGH STREET,GREENFIELD,MA,1301,"http://maps.google.com/maps?q=321 HIGH STREET,+GREENFIELD,+MA+01301&hl=en","321 HIGH STREET, GREENFIELD, MA 01301",DEA,NTBD_2018_OCT,-72.581726,42.603493
GREENWICH POLICE DEPARTMERNT,PUBLIC SAFETY COMPLEX,11 BRUCE PLACE,GREENWICH,CT,6830,"http://maps.google.com/maps?q=11 BRUCE PLACE,+GREENWICH,+CT+06830&hl=en","11 BRUCE PLACE, GREENWICH, CT 06830",DEA,NTBD_2018_OCT,-73.62558,41.02544
GROTON POLICE DEPARTMENT,GROTON POLICE DEPARTMENT,99 PLEASANT STREET,GROTON,MA,1450,"http://maps.google.com/maps?q=99 PLEASANT STREET,+GROTON,+MA+01450&hl=en","99 PLEASANT STREET, GROTON, MA 01450",DEA,NTBD_2018_OCT,-71.58039000000001,42.60945
GUILDERLAND POLICE DEPARTMENT,PUBLIC LIBRARY AUXILIARY PARKING LOT,2228 WESTERN AVENUE,GUILDERLAND,NY,12084,"http://maps.google.com/maps?q=2228 WESTERN AVENUE,+GUILDERLAND,+NY+12084&hl=en","2228 WESTERN AVENUE, GUILDERLAND, NY 12084",DEA,NTBD_2018_OCT,-73.90366999999999,42.700764
HADDAM RESIDENT STATE TROOPERS OFFICE- CSP TROOP F,HIGGANUM PHARMACY IN FRONT PARKING LOT AREA,23 KILLINGWORTH RD,HIGGANUM,CT,6441,"http://maps.google.com/maps?q=23 KILLINGWORTH RD,+HIGGANUM,+CT+06441&hl=en","23 KILLINGWORTH RD, HIGGANUM, CT 06441",DEA,NTBD_2018_OCT,-72.55846,41.495846
HADLEY POLICE DEPARTMENT,HOPKINS ACADEMY HIGH SCHOOL,131 RUSSELL STREET,HADLEY,MA,1035,"http://maps.google.com/maps?q=131 RUSSELL STREET,+HADLEY,+MA+01035&hl=en","131 RUSSELL STREET, HADLEY, MA 01035",DEA,NTBD_2018_OCT,-72.59167,42.342155
HAMDEN POLICE DEPARTMENT,HAMDEN POLICE DEPARTMENT,2900 DIXWELL AVE.,HAMDEN,CT,6518,"http://maps.google.com/maps?q=2900 DIXWELL AVE.,+HAMDEN,+CT+06518&hl=en","2900 DIXWELL AVE., HAMDEN, CT 06518",DEA,NTBD_2018_OCT,-72.90162,41.38345
HARTFORD POLICE DEPARTMENT,HARTFORD POLICE DEPARTMENT,253 HIGH STREET,HARTFORD,CT,6103,"http://maps.google.com/maps?q=253 HIGH STREET,+HARTFORD,+CT+06103&hl=en","253 HIGH STREET, HARTFORD, CT 06103",DEA,NTBD_2018_OCT,-72.67834,41.771770000000004
HARVARD POLICE,HARVARD PUBLIC SAFETY BUILDING HARVARD POLICE,40 AYER ROAD,HARVARD,MA,1451,"http://maps.google.com/maps?q=40 AYER ROAD,+HARVARD,+MA+01451&hl=en","40 AYER ROAD, HARVARD, MA 01451",DEA,NTBD_2018_OCT,-71.58453,42.502926
HARWINTON RESIDENT TROOPER OFFICE,HARWINTON RESIDENT TROOPERS OFFICE,100 BENTLEY DRIVE,HARWINTON,CT,6791,"http://maps.google.com/maps?q=100 BENTLEY DRIVE,+HARWINTON,+CT+06791&hl=en","100 BENTLEY DRIVE, HARWINTON, CT 06791",DEA,NTBD_2018_OCT,-73.07236,41.766357
HAWORTH POLICE DEPARTMENT,HAWORTH POLICE DEPARTMENT,300 HAWORTH AVENUE,HAWORTH,NJ,7641,"http://maps.google.com/maps?q=300 HAWORTH AVENUE,+HAWORTH,+NJ+07641&hl=en","300 HAWORTH AVENUE, HAWORTH, NJ 07641",DEA,NTBD_2018_OCT,-73.988106,40.960644
HEBRON RESIDENT TROOPER'S OFFICE - CSP TROOP K,RHAM HIGH SCHOOL,85 WALL ST.,HEBRON,CT,6248,"http://maps.google.com/maps?q=85 WALL ST.,+HEBRON,+CT+06248&hl=en","85 WALL ST., HEBRON, CT 06248",DEA,NTBD_2018_OCT,-72.36331,41.664875
HEMPSTEAD POLICE DEPARTMENT,HEMPSTEAD POLICE DEPARTMENT,99 NICHOLAS COURTS,HEMPSTEAD,NY,11550,"http://maps.google.com/maps?q=99 NICHOLAS COURTS,+HEMPSTEAD,+NY+11550&hl=en","99 NICHOLAS COURTS, HEMPSTEAD, NY 11550",DEA,NTBD_2018_OCT,-73.623436,40.709763
HOBOKEN POLICE DEPARTMENT,HOBOKEN POLICE DEPARTMENT,106 HUDSON STREET,HOBOKEN,NJ,7030,"http://maps.google.com/maps?q=106 HUDSON STREET,+HOBOKEN,+NJ+07030&hl=en","106 HUDSON STREET, HOBOKEN, NJ 07030",DEA,NTBD_2018_OCT,-74.02976,40.73741
HOLLAND POLICE DEPARTMENT,HOLLAND POLICE DEPARTMENT COMMUNITY ROOM 1ST FLR.,27 STURBRIDGE RD.,HOLLAND,MA,1521,"http://maps.google.com/maps?q=27 STURBRIDGE RD.,+HOLLAND,+MA+01521&hl=en","27 STURBRIDGE RD., HOLLAND, MA 01521",DEA,NTBD_2018_OCT,-72.16109,42.06576
HOLLIS POLICE DEPARTMENT,HOLLIS POLICE DEPARTMENT,9 SILVER LAKE ROAD,HOLLIS,NH,3049,"http://maps.google.com/maps?q=9 SILVER LAKE ROAD,+HOLLIS,+NH+03049&hl=en","9 SILVER LAKE ROAD, HOLLIS, NH 03049",DEA,NTBD_2018_OCT,-71.59173,42.744057
HOLLISTON POLICE DEPARTMENT,HOLLISTON POLICE DEPARTMENT LT. CHAD THOMPSON,550 WASHINGTON STREET,HOLLISTON,MA,1746,"http://maps.google.com/maps?q=550 WASHINGTON STREET,+HOLLISTON,+MA+01746&hl=en","550 WASHINGTON STREET, HOLLISTON, MA 01746",DEA,NTBD_2018_OCT,-71.42763000000001,42.207188
HOLYOKE POLICE DEPARTMENT,HOLYOKE PD NARCOTICS/VICE DIVISION,138 APPLETON ST,HOLYOKE,MA,1040,"http://maps.google.com/maps?q=138 APPLETON ST,+HOLYOKE,+MA+01040&hl=en","138 APPLETON ST, HOLYOKE, MA 01040",DEA,NTBD_2018_OCT,-72.60314,42.201240000000006
HOOSICK FALLS POLICE DEPARTMENT,HOOSICK FALLS PD STATION,24 MAIN STREET,HOOSICK FALLS,NY,12090,"http://maps.google.com/maps?q=24 MAIN STREET,+HOOSICK FALLS,+NY+12090&hl=en","24 MAIN STREET, HOOSICK FALLS, NY 12090",DEA,NTBD_2018_OCT,-73.3506,42.900867
HOPKINTON POLICE DEPARTMENT,HOPKINTON POLICE DEPARTMENT,406 WOODVILLE ROAD,HOPKINTON,RI,2833,"http://maps.google.com/maps?q=406 WOODVILLE ROAD,+HOPKINTON,+RI+02833&hl=en","406 WOODVILLE ROAD, HOPKINTON, RI 02833",DEA,NTBD_2018_OCT,-71.77584,41.46065
HOPKINTON POLICE DEPARTMENT,HOPKINTON POLICE DEPARTMENT JOSEPH BENNETT,74 MAIN STREET,HOPKINTON,MA,1748,"http://maps.google.com/maps?q=74 MAIN STREET,+HOPKINTON,+MA+01748&hl=en","74 MAIN STREET, HOPKINTON, MA 01748",DEA,NTBD_2018_OCT,-71.52395,42.227825
HUDSON COUNTY SHERIFF'S OFFICE,HUDSON COUNTY SHERIFF'S OFFICE,257 CORNELISON AVENUE,JERSEY CITY,NJ,7302,"http://maps.google.com/maps?q=257 CORNELISON AVENUE,+JERSEY CITY,+NJ+07302&hl=en","257 CORNELISON AVENUE, JERSEY CITY, NJ 07302",DEA,NTBD_2018_OCT,-74.06141,40.723263
JAFFREY POLICE DEPARTMENT,JAFFREY POLICE DEPARTMENT WILLIAM OSWALT,26 MAIN STREET,JAFFREY,NH,3452,"http://maps.google.com/maps?q=26 MAIN STREET,+JAFFREY,+NH+03452&hl=en","26 MAIN STREET, JAFFREY, NH 03452",DEA,NTBD_2018_OCT,-72.02377,42.814890000000005
KEENE POLICE DEPARTMENT,KEENE POLICE DEPARTMENT,400 MARLBORO STREET,KEENE,NH,3431,"http://maps.google.com/maps?q=400 MARLBORO STREET,+KEENE,+NH+03431&hl=en","400 MARLBORO STREET, KEENE, NH 03431",DEA,NTBD_2018_OCT,-72.26375999999999,42.92323
KINGS POINT POLICE DEPARTMENT,KINGS POINT POLICE DEPARTMENT GEORGE J. BANVILLE 516 482-1000,32 STEPPINGSTONE LANE,KINGS POINT,NY,11024,"http://maps.google.com/maps?q=32 STEPPINGSTONE LANE,+KINGS POINT,+NY+11024&hl=en","32 STEPPINGSTONE LANE, KINGS POINT, NY 11024",DEA,NTBD_2018_OCT,-73.75622,40.815697
LAKE SUCCESS POLICE DEPARTMENT,LAKE SUCCESS POLICE DEPARTMENT,15 VANDERBILT DRIVE,GREAT NECK,NY,11020,"http://maps.google.com/maps?q=15 VANDERBILT DRIVE,+GREAT NECK,+NY+11020&hl=en","15 VANDERBILT DRIVE, GREAT NECK, NY 11020",DEA,NTBD_2018_OCT,-73.71991,40.76688
LEICESTER POLICE DEPARTMENT,LEICESTER POLICE DEPARTMENT JAMES HURLEY,90 SOUTH MAIN STREET,LEICESTER,MA,1524,"http://maps.google.com/maps?q=90 SOUTH MAIN STREET,+LEICESTER,+MA+01524&hl=en","90 SOUTH MAIN STREET, LEICESTER, MA 01524",DEA,NTBD_2018_OCT,-71.90574000000001,42.2446
LEICESTER POLICE DEPARTMENT,LEICESTER RECYCLING CENTER JAMES HURLEY,200 MANNVILLE STREET,LEICESTER,MA,1524,"http://maps.google.com/maps?q=200 MANNVILLE STREET,+LEICESTER,+MA+01524&hl=en","200 MANNVILLE STREET, LEICESTER, MA 01524",DEA,NTBD_2018_OCT,-71.89399999999999,42.257988
LENOX HEALTH GREENWICH VILLAGE,LENOX HEALTH GREENWICH VILLAGE,30 7TH AVENUE,NEW YORK,NY,10011,"http://maps.google.com/maps?q=30 7TH AVENUE,+NEW YORK,+NY+10011&hl=en","30 7TH AVENUE, NEW YORK, NY 10011",DEA,NTBD_2018_OCT,-74.00041999999999,40.73755
LENOX HILL HOSPITAL,LENOX HILL HOSPITAL MICHAEL LOMBARDI,100 EAST 77TH STREET,NEW YORK,NY,10075,"http://maps.google.com/maps?q=100 EAST 77TH STREET,+NEW YORK,+NY+10075&hl=en","100 EAST 77TH STREET, NEW YORK, NY 10075",DEA,NTBD_2018_OCT,-73.96135,40.774265
LEOMINSTER POLICE DEPARTMENT,LEOMINSTER POLICE DEPARTMENT,29 CHURCH STREET,LEOMINSTER,MA,1453,"http://maps.google.com/maps?q=29 CHURCH STREET,+LEOMINSTER,+MA+01453&hl=en","29 CHURCH STREET, LEOMINSTER, MA 01453",DEA,NTBD_2018_OCT,-71.76068000000001,42.528194
LEVERETT POLICE DEPARTMENT,LEVERETT POLICE DEPARTMENT CHIEF SCOTT D. MINCKLER,95 MONTAGUE ROAD,LEVERETT,MA,1054,"http://maps.google.com/maps?q=95 MONTAGUE ROAD,+LEVERETT,+MA+01054&hl=en","95 MONTAGUE ROAD, LEVERETT, MA 01054",DEA,NTBD_2018_OCT,-72.49818,42.464558000000004
LINCOLN POLICE DEPARTMENT,LINCOLN POLICE DEPARTMENT,100 OLD RIVER ROAD,LINCOLN,RI,2865,"http://maps.google.com/maps?q=100 OLD RIVER ROAD,+LINCOLN,+RI+02865&hl=en","100 OLD RIVER ROAD, LINCOLN, RI 02865",DEA,NTBD_2018_OCT,-71.41429000000001,41.905727
LITTLETON POLICE DEPARTMENT,LITTLETON POLICE DEPARTMENT,500 GREAT RD,LITTLETON,MA,1460,"http://maps.google.com/maps?q=500 GREAT RD,+LITTLETON,+MA+01460&hl=en","500 GREAT RD, LITTLETON, MA 01460",DEA,NTBD_2018_OCT,-71.48258,42.553090000000005
LONG BEACH POLICE DEPARTMENT,LONG BEACH POLICE DEPARTMENT,1 WEST CHESTER STREET,LONG BEACH,NY,11561,"http://maps.google.com/maps?q=1 WEST CHESTER STREET,+LONG BEACH,+NY+11561&hl=en","1 WEST CHESTER STREET, LONG BEACH, NY 11561",DEA,NTBD_2018_OCT,-73.6663817137028,40.589559
LONG ISLAND JEWISH MEDICAL CENTER,LONG ISLAND JEWISH MEDICAL CENTER LOBBY,270-05 76ST AVENUE,NEW HYDE PARK,NY,11040,"http://maps.google.com/maps?q=270-05 76ST AVENUE,+NEW HYDE PARK,+NY+11040&hl=en","270-05 76ST AVENUE, NEW HYDE PARK, NY 11040",DEA,NTBD_2018_OCT,,
LONGMEADOW POLICE DEPARTMENT,LONGMEADOW POLICE DEPARTMENT,34 WILLIAMS STREET,LONGMEADOW,MA,1106,"http://maps.google.com/maps?q=34 WILLIAMS STREET,+LONGMEADOW,+MA+01106&hl=en","34 WILLIAMS STREET, LONGMEADOW, MA 01106",DEA,NTBD_2018_OCT,-72.58015999999999,42.05023
LUDLOW POLICE DEPARTMENT,LUDLOW POLICE DEPARTMENT,612 CHAPIN ST,LUDLOW,MA,1056,"http://maps.google.com/maps?q=612 CHAPIN ST,+LUDLOW,+MA+01056&hl=en","612 CHAPIN ST, LUDLOW, MA 01056",DEA,NTBD_2018_OCT,-72.47464000000001,42.175957000000004
LUNENBURG POLICE DEPARTMENT,LUNENBURG POLICE DEPARTMENT LT. THOMAS L GAMMEL,655 MASS. AVE.,LUNENBURG,MA,1462,"http://maps.google.com/maps?q=655 MASS. AVE.,+LUNENBURG,+MA+01462&hl=en","655 MASS. AVE., LUNENBURG, MA 01462",DEA,NTBD_2018_OCT,-71.739586,42.59738
LYNBROOK POLICE DEPARTMENT,LYNBROOK POLICE DEPARTMENT SGT SEAN MURPHY,1 COLUMBUS DR AVENUE,LYNBROOK,NY,11563,"http://maps.google.com/maps?q=1 COLUMBUS DR AVENUE,+LYNBROOK,+NY+11563&hl=en","1 COLUMBUS DR AVENUE, LYNBROOK, NY 11563",DEA,NTBD_2018_OCT,-73.6741,40.657692
MADISON POLICE DEPARTMENT,MADISON POLICE DEPARTMENT,9 CAMPUS DRIVE,MADISON,CT,6443,"http://maps.google.com/maps?q=9 CAMPUS DRIVE,+MADISON,+CT+06443&hl=en","9 CAMPUS DRIVE, MADISON, CT 06443",DEA,NTBD_2018_OCT,-72.57463,41.296284
MALVERNE POLICE DEPARTMENT,MALVERNE POLICE DEPARTMENT,1 BRITTON CIRCLE AVENUE,MALVERNE,NY,11565,"http://maps.google.com/maps?q=1 BRITTON CIRCLE AVENUE,+MALVERNE,+NY+11565&hl=en","1 BRITTON CIRCLE AVENUE, MALVERNE, NY 11565",DEA,NTBD_2018_OCT,,
MANSFIELD POLICE DEPARTMENT,MANSFIELD POLICE DEPARTMENT DET. NICOLE BOLDRIGHINI,50 WEST STREET,MANSFIELD,MA,2048,"http://maps.google.com/maps?q=50 WEST STREET,+MANSFIELD,+MA+02048&hl=en","50 WEST STREET, MANSFIELD, MA 02048",DEA,NTBD_2018_OCT,-71.21879,42.02427
MARLBOROUGH POLICE DEPARTMENT,MARLBOROUGH POLICE DEPARTMENT,355 BOLTON STREET,MARLBOROUGH,MA,1752,"http://maps.google.com/maps?q=355 BOLTON STREET,+MARLBOROUGH,+MA+01752&hl=en","355 BOLTON STREET, MARLBOROUGH, MA 01752",DEA,NTBD_2018_OCT,-71.55064,42.356434
MASON POLICE DEPARTMENT,MASON POLICE DEPARTMENT,38 DARLING HILL ROAD,MASON,NH,3048,"http://maps.google.com/maps?q=38 DARLING HILL ROAD,+MASON,+NH+03048&hl=en","38 DARLING HILL ROAD, MASON, NH 03048",DEA,NTBD_2018_OCT,-71.769104,42.74538
MATHER HOSPITAL/NORTHWELL HEALTH,MATHER HOSPITAL/NORTHWELL HEALTH,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,"http://maps.google.com/maps?q=75 NORTH COUNTRY ROAD,+PORT JEFFERSON,+NY+11777&hl=en","75 NORTH COUNTRY ROAD, PORT JEFFERSON, NY 11777",DEA,NTBD_2018_OCT,-73.0533067856007,40.9396773
MECHANICVILLE POLICE DEPARTMENT,CVS PHARMACY PARKING LOT,12 SOUTH CENTRAL AVENUE,MECHANICVILLE,NY,12118,"http://maps.google.com/maps?q=12 SOUTH CENTRAL AVENUE,+MECHANICVILLE,+NY+12118&hl=en","12 SOUTH CENTRAL AVENUE, MECHANICVILLE, NY 12118",DEA,NTBD_2018_OCT,-73.68794,42.902916
MEDFIELD POLICE DEPARTMENT,MEDFIELD POLICE DEPARTMENT FRONT LOBBY,112 NORTH STREET,MEDFIELD,MA,2052,"http://maps.google.com/maps?q=112 NORTH STREET,+MEDFIELD,+MA+02052&hl=en","112 NORTH STREET, MEDFIELD, MA 02052",DEA,NTBD_2018_OCT,-71.30941,42.191376
