,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
662,CARIBOU POLICE DEPARTMENT,ME,4736,"http://maps.google.com/maps?q=25 HIGH STREET,+CARIBOU,+ME+04736&hl=en","25 HIGH STREET, CARIBOU, ME 04736",DEA,NTBD2018,46.8603279,-68.0110908
666,ELLSWORTH POLICE DEPARTMENT,ME,4605,"http://maps.google.com/maps?q=1 CITY HALL PLAZA,+ELLSWORTH,+ME+04605&hl=en","1 CITY HALL PLAZA, ELLSWORTH, ME 04605",DEA,NTBD2018,44.5425734,-68.4242924
667,FORT FAIRFIELD POLICE DEPARTMENT,ME,4742,"http://maps.google.com/maps?q=18 COMMUNITY CENTER DRIVE,+FORT FAIRFIELD,+ME+04742&hl=en","18 COMMUNITY CENTER DRIVE, FORT FAIRFIELD, ME 04742",DEA,NTBD2018,46.7705938,-67.8362821
670,HOULTON POLICE DEPARTMENT,ME,4730,"http://maps.google.com/maps?q=97 MILITARY STREET,+HOULTON,+ME+04730&hl=en","97 MILITARY STREET, HOULTON, ME 04730",DEA,NTBD2018,46.1243383,-67.8293697
671,LIMESTONE POLICE DEPARTMENT STACEY MAHAN,ME,4750,"http://maps.google.com/maps?q=93 MAIN STREET,+LIMESTONE,+ME+04750&hl=en","93 MAIN STREET, LIMESTONE, ME 04750",DEA,NTBD2018,46.906055,-67.8260594
672,LINCOLN PUBLIC SAFETY BUILDING,ME,4457,"http://maps.google.com/maps?q=1 ADAMS STREET,+LINCOLN,+ME+04457&hl=en","1 ADAMS STREET, LINCOLN, ME 04457",DEA,NTBD2018,45.3661823,-68.5036047
674,MILBRIDGE FIRE DEPARTMENT TRAINING ROOM - OPERATED BY MILBRIDGE PD,ME,4658,"http://maps.google.com/maps?q=16 SCHOOL ST,+MILBRIDGE,+ME+04658&hl=en","16 SCHOOL ST, MILBRIDGE, ME 04658",DEA,NTBD2018,44.5389962,-67.8822705
679,BELLS IGA SUPERMARKET PARKING LOT - OPERATED BY PD,ME,4473,"http://maps.google.com/maps?q=6 STILLWATER AVE,+ORONO,+ME+04473&hl=en","6 STILLWATER AVE, ORONO, ME 04473",DEA,NTBD2018,44.9054126,-68.6891997
682,PENOBSCOT NATION POLICE DEPARTMENT,ME,4468,"http://maps.google.com/maps?q=12 WABANAKI WAY,+INDIAN ISLAND,+ME+04468&hl=en","12 WABANAKI WAY, INDIAN ISLAND, ME 04468",DEA,NTBD2018,44.9521836,-68.6464457
689,WASHINGTON COUNTY SHERIFF'S OFFICE,ME,4654,"http://maps.google.com/maps?q=83 COURT STREET,+MACHIAS,+ME+04654&hl=en","83 COURT STREET, MACHIAS, ME 04654",DEA,NTBD2018,44.7141739,-67.4637155
694,ESSEX COUNTY SHERIFF'S OFFICE,NY,12950,"http://maps.google.com/maps?q=702 STOWERSVILLE RD.,+LEWIS,+NY+12950&hl=en","702 STOWERSVILLE RD., LEWIS, NY 12950",DEA,NTBD2018,44.281549,-73.536445
697,FULTON COUNTY SHERIFF OFFICE DAVID TOWNE,NY,12095,"http://maps.google.com/maps?q=2712 STATE HIGHWAY 29,+JOHNSTOWN,+NY+12095&hl=en","2712 STATE HIGHWAY 29, JOHNSTOWN, NY 12095",DEA,NTBD2018,43.018037,-74.3490858
698,FULTON COUNTY SHERIFF'S OFFICE,NY,12095,"http://maps.google.com/maps?q=2712 STATE HWY 29,+JOHNSTOWN,+NY+12095&hl=en","2712 STATE HWY 29, JOHNSTOWN, NY 12095",DEA,NTBD2018,43.018037,-74.3490858
705,MOHAWK TRIBAL POLICE DEPARTMENT,NY,13655,"http://maps.google.com/maps?q=545 STATE ROUTE 37,+HOGANSBURG,+NY+13655&hl=en","545 STATE ROUTE 37, HOGANSBURG, NY 13655",DEA,NTBD2018,44.9762413,-74.672556
718,EMERSON POLICE HQ,NJ,7630,"http://maps.google.com/maps?q=1 MUNICIPAL PLACE,+EMERSON,+NJ+07630&hl=en","1 MUNICIPAL PLACE, EMERSON, NJ 07630",DEA,NTBD2018,40.9751692,-74.0240428
749,CLINTON TOWNSHIP PUBLIC SAFETY BUILDING,NJ,8801,"http://maps.google.com/maps?q=1370 ROUTE 31 NORTH,+ANNANDALE,+NJ+08801&hl=en","1370 ROUTE 31 NORTH, ANNANDALE, NJ 08801",DEA,NTBD2018,40.625464,-74.8808042
756,ESSEX COUNTY SHERIFF'S OFFICE 973-621-4111,NJ,7105,"http://maps.google.com/maps?q=525 WEST MARKET ST,+NEWARK,+NJ+07105&hl=en","525 WEST MARKET STPATROL HQ, NEWARK, NJ 07105",DEA,NTBD2018,40.7519324,-74.1939842
760,RIDGEDALE MIDDLE SCHOOL 973-377-2200,NJ,7932,"http://maps.google.com/maps?q=71 RIDGEDALE AVE.,+FLORHAM PARK,+NJ+07932&hl=en","71 RIDGEDALE AVE., FLORHAM PARK, NJ 07932",DEA,NTBD2018,40.7783391,-74.4026061
764,FREEHOLD RACEWAY MALL,NJ,7728,"http://maps.google.com/maps?q=3710 RT. 9,+FREEHOLD,+NJ+07728&hl=en","3710 RT. 9CAROUSEL ENTRANCE, FREEHOLD, NJ 07728",DEA,NTBD2018,40.2532576,-74.3011834
765,FREEHOLD TWP. POLICE DEPARTMENT 732-462-7500,NJ,7728,"http://maps.google.com/maps?q=1 MUNICIPAL PLAZA,+FREEHOLD,+NJ+07728&hl=en","1 MUNICIPAL PLAZA, FREEHOLD, NJ 07728",DEA,NTBD2018,40.2355119,-74.2946609
767,GARWOOD POLICE DEPARTMENT 908-789-1500,NJ,7027,"http://maps.google.com/maps?q=403 SOUTH AVE.,+GARWOOD,+NJ+07027&hl=en","403 SOUTH AVE., GARWOOD, NJ 07027",DEA,NTBD2018,40.6511167,-74.3257995
769,HARDING TOWNSHIP POLICE DEPARTMENT,NJ,7976,"http://maps.google.com/maps?q=21 BLUE MILL ROAD,+NEW VERNON,+NJ+07976&hl=en","21 BLUE MILL ROAD, NEW VERNON, NJ 07976",DEA,NTBD2018,40.7476845,-74.4928371
776,FALLON MANOR BETWEEN THE HOURS OF 1:00 PM - 1:15 PM,NJ,7734,"http://maps.google.com/maps?q=43 CHURCH ST.,+KEANSBURG,+NJ+07734&hl=en","43 CHURCH ST., KEANSBURG, NJ 07734",DEA,NTBD2018,40.4419556,-74.1345804
777,GRANVILLE TOWERS BETWEEN THE HOURS OF 1:15 PM - 1:30 PM,NJ,7734,"http://maps.google.com/maps?q=1 CHURCH ST.,+KEANSBURG,+NJ+07734&hl=en","1 CHURCH ST., KEANSBURG, NJ 07734",DEA,NTBD2018,40.4423324,-74.1322865
779,MCGRATH TOWERS BETWEEN THE HOURS OF 1:30 PM - 1:45 PM,NJ,7734,"http://maps.google.com/maps?q=25 HANCOCK ST.,+KEANSBURG,+NJ+07734&hl=en","25 HANCOCK ST., KEANSBURG, NJ 07734",DEA,NTBD2018,40.4399557,-74.130979
782,LAWRENCE TWP. POLICE DEPARTMENT 609-896-0225,NJ,8648,"http://maps.google.com/maps?q=2211 LAWRENCE RD.,+LAWRENCE TOWNSHIP,+NJ+08648&hl=en","2211 LAWRENCE RD., LAWRENCE TOWNSHIP, NJ 08648",DEA,NTBD2018,40.2837942,-74.7328839
790,MENDHAM TWP. PD,NJ,7926,"http://maps.google.com/maps?q=3 CHERRY LANE,+BROOKSIDE,+NJ+07926&hl=en","3 CHERRY LANE, BROOKSIDE, NJ 07926",DEA,NTBD2018,40.7933373,-74.5683659
796,STOP & SHOP SUPERMARKET,NJ,7950,"http://maps.google.com/maps?q=245 US 202,+MORRIS PLAINS,+NJ+07950&hl=en","245 US 202, MORRIS PLAINS, NJ 07950",DEA,NTBD2018,40.8216966,-74.481455
798,MOUNTAINSIDE POLICE DEPT.,NJ,7092,"http://maps.google.com/maps?q=1385 ROUTE 22 EAST,+MOUNTAINSIDE,+NJ+07092&hl=en","1385 ROUTE 22 EAST, MOUNTAINSIDE, NJ 07092",DEA,NTBD2018,40.6717803,-74.3559523
801,1ST PRECINCT,NJ,7108,"http://maps.google.com/maps?q=10  17TH AVE.,+NEWARK,+NJ+07108&hl=en","10  17TH AVE., NEWARK, NJ 07108",DEA,NTBD2018,40.7304326,-74.1908333
802,2ND PRECINCT,NJ,7108,"http://maps.google.com/maps?q=1 LINCOLN AVE.,+NEWARK,+NJ+07108&hl=en","1 LINCOLN AVE., NEWARK, NJ 07108",DEA,NTBD2018,40.7655143,-74.1659706
803,3RD PRECINCT,NJ,7102,"http://maps.google.com/maps?q=649 MARKET ST.,+NEWARK,+NJ+07102&hl=en","649 MARKET ST., NEWARK, NJ 07102",DEA,NTBD2018,40.7307181,-74.1491819
804,4TH PRECINCT,NJ,7108,"http://maps.google.com/maps?q=247 16TH AVE.,+NEWARK,+NJ+07108&hl=en","247 16TH AVE., NEWARK, NJ 07108",DEA,NTBD2018,40.7368992,-74.2070867
807,POLICE MAIN DESK,NJ,7108,"http://maps.google.com/maps?q=22 FRANKLIN ST.,+NEWARK,+NJ+07108&hl=en","22 FRANKLIN ST., NEWARK, NJ 07108",DEA,NTBD2018,40.7313299,-74.1730944
808,SPECIAL OPERATIONS DIVISION,NJ,7108,"http://maps.google.com/maps?q=472 ORANGE ST.,+NEWARK,+NJ+07108&hl=en","472 ORANGE ST., NEWARK, NJ 07108",DEA,NTBD2018,40.7529792,-74.1901364
809,YOUTH AID SECTION/ CJAPU,NJ,7108,"http://maps.google.com/maps?q=43 DICKERSON ST.,+NEWARK,+NJ+07108&hl=en","43 DICKERSON ST., NEWARK, NJ 07108",DEA,NTBD2018,40.7469732,-74.1850135
812,OCEANPORT POLICE DEPT.,NJ,7757,"http://maps.google.com/maps?q=282 HILDRETH AVE.,+OCEANPORT,+NJ+07757&hl=en","282 HILDRETH AVE., OCEANPORT, NJ 07757",DEA,NTBD2018,40.316629,-74.034965
815,PEAPACK & GLADSTONE POLICE DEPARTMENT MUNICIPAL BUILDING,NJ,7977,"http://maps.google.com/maps?q=1 SCHOOL ST.,+PEAPACK,+NJ+07977&hl=en","1 SCHOOL ST., PEAPACK, NJ 07977",DEA,NTBD2018,40.7174607,-74.6586335
816,PICATINNY ARSENAL POLICE DEPARTMENT 973-724-3817,NJ,7806,"http://maps.google.com/maps?q=173 BUFFINGTON RD.,+PICATINNY ARSENAL,+NJ+07806&hl=en","173 BUFFINGTON RD., PICATINNY ARSENAL, NJ 07806",DEA,NTBD2018,40.9399603,-74.56177
818,RAHWAY POLICE DEPARTMENT,NJ,7065,"http://maps.google.com/maps?q=1 CITY HALL PLAZA,+RAHWAY,+NJ+07065&hl=en","1 CITY HALL PLAZA, RAHWAY, NJ 07065",DEA,NTBD2018,40.6047017,-74.2742807
821,RARITAN TOWNSHIP POLICE DEPARTMENT,NJ,8822,"http://maps.google.com/maps?q=2 MUNICIPAL DRIVE,+FLEMINGTON,+NJ+08822&hl=en","2 MUNICIPAL DRIVE, FLEMINGTON, NJ 08822",DEA,NTBD2018,40.5041176,-74.8728152
827,SHREWSBURY BOROUGH POLICE DEPARTMENT,NJ,7702,"http://maps.google.com/maps?q=419 SYCAMORE AVENUE,+SHREWSBURY,+NJ+07702&hl=en","419 SYCAMORE AVENUE, SHREWSBURY, NJ 07702",DEA,NTBD2018,40.32304,-74.062499
830,SOUTH BRUNSWICK POLICE DEPARTMENT 732-329-4000,NJ,8852,"http://maps.google.com/maps?q=540 RIDGE RD.,+MONMOUTH JUNCTION,+NJ+08852&hl=en","540 RIDGE RD., MONMOUTH JUNCTION, NJ 08852",DEA,NTBD2018,40.3828971,-74.5330539
837,WEST CALDWELL PD,NJ,7006,"http://maps.google.com/maps?q=21 CLINTON ROAD,+WEST CALDWELL,+NJ+07006&hl=en","21 CLINTON ROAD, WEST CALDWELL, NJ 07006",DEA,NTBD2018,40.8506079,-74.2922498
851,ASBURY PARK POLICE DEPT.,NJ,7712,"http://maps.google.com/maps?q=1 MUNICIPAL PLAZA,+ASBURY PARK,+NJ+07712&hl=en","1 MUNICIPAL PLAZA, ASBURY PARK, NJ 07712",DEA,NTBD2018,40.2168149,-74.013682
852,AVON POLICE DEPARTMENT 732-502-4500,NJ,7717,"http://maps.google.com/maps?q=301 MAIN ST.,+AVON BY THE SEA,+NJ+07717&hl=en","301 MAIN ST., AVON BY THE SEA, NJ 07717",DEA,NTBD2018,40.1907648,-74.0230656
854,BELMAR POLICE DEPARTMENT 732-681-1700,NJ,7719,"http://maps.google.com/maps?q=601 MAIN ST.,+BELMAR,+NJ+07719&hl=en","601 MAIN ST., BELMAR, NJ 07719",DEA,NTBD2018,40.1830471,-74.0247794
858,GIANT PHARMACY #6366,PA,18020,"http://maps.google.com/maps?q=3926 NAZARETH PIKE,+BETHLEHEM,+PA+18020&hl=en","3926 NAZARETH PIKE, BETHLEHEM, PA 18020",DEA,NTBD2018,40.6779332,-75.3427304
859,"ST. LUKES HOSPITAL, ANDERSON CAMPUS",PA,18045,"http://maps.google.com/maps?q=1872 ST LUKES BLVD,+EASTON,+PA+18045&hl=en","1872 ST LUKES BLVD, EASTON, PA 18045",DEA,NTBD2018,40.6476369,-75.2930475
862,BRADLEY BEACH POLICE DEPARTMENT 732-775-6900,NJ,7720,"http://maps.google.com/maps?q=701 MAIN STREET,+BRADLEY BEACH,+NJ+07720&hl=en","701 MAIN STREET, BRADLEY BEACH, NJ 07720",DEA,NTBD2018,40.2043512,-74.017802
865,CATASAUQUA POLICE DEPARTMENT,PA,18032,"http://maps.google.com/maps?q=90 BRIDGE ST.,+CATASAUQUA,+PA+18032&hl=en","90 BRIDGE ST., CATASAUQUA, PA 18032",DEA,NTBD2018,40.65335,-75.4750281
868,CITY OF EASTON POLICE DEPT,PA,18042,"http://maps.google.com/maps?q=48 N 4TH ST,+EASTON,+PA+18042&hl=en","48 N 4TH ST, EASTON, PA 18042",DEA,NTBD2018,40.6923725,-75.2115199
869,RIVRESIDE REMEDIES SUSAN CLARK,NY,12723,"http://maps.google.com/maps?q=39 LOWER MAIN STREET,+CALLICOON,+NY+12723&hl=en","39 LOWER MAIN STREET, CALLICOON, NY 12723",DEA,NTBD2018,41.766401,-75.058535
873,DUBLIN IGA FOODSTORE,PA,18917,"http://maps.google.com/maps?q=161 NORTH MAIN STREET,+DUBLIN,+PA+18917&hl=en","161 NORTH MAIN STREET, DUBLIN, PA 18917",DEA,NTBD2018,40.3753528,-75.2063861
878,FOREST CITY AREA EMERGENCY SERVICES,PA,18421,"http://maps.google.com/maps?q=380 RAILROAD STREET,+FOREST CITY,+PA+18421&hl=en","380 RAILROAD STREET, FOREST CITY, PA 18421",DEA,NTBD2018,41.6477401,-75.4646499
883,HILLTOWN TOWNSHIP MUNICIPAL BUILDING,PA,18927,"http://maps.google.com/maps?q=13 WEST CREAMERY ROAD,+HILLTOWN,+PA+18927&hl=en","13 WEST CREAMERY ROAD, HILLTOWN, PA 18927",DEA,NTBD2018,40.3417679,-75.255725
895,MERCER COUNTY SHERIFF'S OFFICE 609-989-6111,NJ,8618,"http://maps.google.com/maps?q=640 S. BROAD STREET,+TRENTON,+NJ+08618&hl=en","640 S. BROAD STREETLOT ACROSS FROM BUILDING, TRENTON, NJ 08618",DEA,NTBD2018,40.209289,-74.7564233
909,OCEAN POLICE DEPARTMENT 7325311800,NJ,7755,"http://maps.google.com/maps?q=399 MONMOUTH RD.,+OAKHURST,+NJ+07755&hl=en","399 MONMOUTH RD., OAKHURST, NJ 07755",DEA,NTBD2018,40.253706,-74.0132114
914,PA STATE POLICE,PA,18017,"http://maps.google.com/maps?q=2960 AIRPORT RD,+BETHLEHEM,+PA+18017&hl=en","2960 AIRPORT RD, BETHLEHEM, PA 18017",DEA,NTBD2018,40.6488081,-75.4296224
918,ST LUKES UNIVERSAL HEALTH NETWORK MONROE CAMPUS,PA,18360,"http://maps.google.com/maps?q=100 ST LUKES LN,+STROUDSBURG,+PA+18360&hl=en","100 ST LUKES LN, STROUDSBURG, PA 18360",DEA,NTBD2018,40.9974458,-75.2600034
926,SEASIDE PARK POLICE DEPT.,NJ,8752,"http://maps.google.com/maps?q=1 MUNICIPAL PLAZA,+SEASIDE PARK,+NJ+08752&hl=en","1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",DEA,NTBD2018,39.918684,-74.0791314
940,ANN'S CHOICE **RESIDENTS ONLY**,PA,18974,"http://maps.google.com/maps?q=3000 ANN'S CHOICE WAY,+WARMINSTER,+PA+18974&hl=en","3000 ANN'S CHOICE WAY, WARMINSTER, PA 18974",DEA,NTBD2018,40.199689,-75.070481
949,ALDAN MUNICIPAL BUILDING,PA,19018,"http://maps.google.com/maps?q=ONE WEST PROVIDENCE ROAD,+ALDAN,+PA+19018&hl=en","ONE WEST PROVIDENCE ROAD, ALDAN, PA 19018",DEA,NTBD2018,39.9223318,-75.2876326
953,CAMDEN POLICE DEPARTMENT,DE,19934,"http://maps.google.com/maps?q=1783 FRIENDS WAY,+CAMDEN WYOMING,+DE+19934&hl=en","1783 FRIENDS WAY, CAMDEN WYOMING, DE 19934",DEA,NTBD2018,39.1081604,-75.5448481
959,DELANCO TOWNSHIP POLICE DEPARTMENT,NJ,8075,"http://maps.google.com/maps?q=770 COOPERSTOWN ROAD,+DELANCO,+NJ+08075&hl=en","770 COOPERSTOWN ROAD, DELANCO, NJ 08075",DEA,NTBD2018,40.0484198,-74.9406003
962,CAPE MAY FERRY TERMINAL 609-889-7260,NJ,8204,"http://maps.google.com/maps?q=1200 SANDMAN BLVD.,+CAPE MAY,+NJ+08204&hl=en","1200 SANDMAN BLVD., CAPE MAY, NJ 08204",DEA,NTBD2018,38.9686933,-74.9213255
964,CHRISTIANA CARE SURGI CENTER,DE,19718,"http://maps.google.com/maps?q=4755 OGLETOWN STANTON ROAD,+NEWARK,+DE+19718&hl=en","4755 OGLETOWN STANTON ROAD, NEWARK, DE 19718",DEA,NTBD2018,39.6878769,-75.6689877
965,DELAWARE STATE POLICE - TROOP 2,DE,19702,"http://maps.google.com/maps?q=100 LAGRANGE AVE,+NEWARK,+DE+19702&hl=en","100 LAGRANGE AVE, NEWARK, DE 19702",DEA,NTBD2018,39.6060795,-75.7284173
967,DELRAN TWP. POLICE DEPARTMENT 856-461-4498,NJ,8075,"http://maps.google.com/maps?q=900 CHESTER AVE.,+DELRAN TOWNSHIP,+NJ+08075&hl=en","900 CHESTER AVE., DELRAN TOWNSHIP, NJ 08075",DEA,NTBD2018,40.0209157,-74.9600573
994,MIDDLETOWN POLICE DEPARTMENT,DE,19709,"http://maps.google.com/maps?q=130 HAMPDEN ROAD,+MIDDLETOWN,+DE+19709&hl=en","130 HAMPDEN ROAD, MIDDLETOWN, DE 19709",DEA,NTBD2018,39.451321,-75.681639
995,MILFORD POLICE DEPARTMENT,DE,19963,"http://maps.google.com/maps?q=400 NE FRONT STREET,+MILFORD,+DE+19963&hl=en","400 NE FRONT STREET, MILFORD, DE 19963",DEA,NTBD2018,38.9165802,-75.4206794
999,UNIVERSITY OF THE SCIENCES ROSENBERGER HALL,PA,19104,"http://maps.google.com/maps?q=600 S 43RD ST,+PHILADELPHIA,+PA+19104&hl=en","600 S 43RD STROOM 100, PHILADELPHIA, PA 19104",DEA,NTBD2018,39.9465441,-75.208133
1008,PERRYVILLE POLICE DEPARTMENT,MD,21903,"http://maps.google.com/maps?q=2 PERRYVILLE TOWN CENTER DRIVE,+PERRYVILLE,+MD+21903&hl=en","2 PERRYVILLE TOWN CENTER DRIVE, PERRYVILLE, MD 21903",DEA,NTBD2018,39.5784765,-76.0671184
1009,FIRE DEPARTMENT ENGINE 19 / LADDER 8,PA,19120,"http://maps.google.com/maps?q=300 E. CHELTEN AVENUE,+PHILADELPHIA,+PA+19120&hl=en","300 E. CHELTEN AVENUE, PHILADELPHIA, PA 19120",DEA,NTBD2018,40.0387662,-75.1711803
1014,FIRE DEPARTMENT ENGINE 45 / LADDER 14,PA,19132,"http://maps.google.com/maps?q=2401 N. 26TH ST.,+PHILADELPHIA,+PA+19132&hl=en","2401 N. 26TH ST., PHILADELPHIA, PA 19132",DEA,NTBD2018,39.9921471,-75.1747195
1034,PLYMOUTH TOWNSHIP POLICE DEPARTMENT,PA,19462,"http://maps.google.com/maps?q=700 BELVOIR ROAD,+PLYMOUTH MEETING,+PA+19462&hl=en","700 BELVOIR ROAD, PLYMOUTH MEETING, PA 19462",DEA,NTBD2018,40.1284518,-75.3090572
1040,RUNNEMEDE POLICE DEPARTMENT,NJ,8078,"http://maps.google.com/maps?q=24 N. BLACK HORSE PIKE,+RUNNEMEDE,+NJ+08078&hl=en","24 N. BLACK HORSE PIKE, RUNNEMEDE, NJ 08078",DEA,NTBD2018,39.8495432,-75.0724762
1041,SALEM CITY POLICE DEPARTMENT,NJ,8079,"http://maps.google.com/maps?q=129 WEST BROADWAY,+SALEM,+NJ+08079&hl=en","129 WEST BROADWAY, SALEM, NJ 08079",DEA,NTBD2018,39.571819,-75.469258
1042,SEA ISLE CITY POLICE DEPARTMENT 1ST FLOOR,NJ,8243,"http://maps.google.com/maps?q=233 JOHN F. KENNEDY BLVD.,+SEA ISLE CITY,+NJ+08243&hl=en","233 JOHN F. KENNEDY BLVD., SEA ISLE CITY, NJ 08243",DEA,NTBD2018,39.1574563,-74.6941537
1043,ATLANTIC APOTHECARY,DE,19977,"http://maps.google.com/maps?q=103 S. DUPONT BLVD.,+SMYRNA,+DE+19977&hl=en","103 S. DUPONT BLVD.SUITE #2, SMYRNA, DE 19977",DEA,NTBD2018,39.3009456,-75.6030314
1045,SOUTH HARRISON TWP. MUNICIPAL BUILDING 856-769-3737,NJ,8062,"http://maps.google.com/maps?q=664 HARRISONVILLE RD.,+MULLICA HILL,+NJ+08062&hl=en","664 HARRISONVILLE RD., MULLICA HILL, NJ 08062",DEA,NTBD2018,39.69106,-75.26891
1048,INDIAN VALLEY PUBLIC LIBRARY,PA,18969,"http://maps.google.com/maps?q=100 EAST CHURCH AVENUE,+TELFORD,+PA+18969&hl=en","100 EAST CHURCH AVENUE, TELFORD, PA 18969",DEA,NTBD2018,40.3297959,-75.3325634
1052,UPPER DUBLIN TOWNSHIP POLICE DEPT.,PA,19034,"http://maps.google.com/maps?q=801 LOCH ALSH AVENUE,+FORT WASHINGTON,+PA+19034&hl=en","801 LOCH ALSH AVENUE, FORT WASHINGTON, PA 19034",DEA,NTBD2018,40.151888,-75.200889
1053,UPPER GWYNEDD TOWNSHIP POLICE DEPARTMENT,PA,19486,"http://maps.google.com/maps?q=1 PARKSIDE PLACE,+WEST POINT,+PA+19486&hl=en","1 PARKSIDE PLACE, WEST POINT, PA 19486",DEA,NTBD2018,40.5120924,-80.0284329
1058,UPPER PROVIDENCE TWP. POLICE DEPT.,PA,19456,"http://maps.google.com/maps?q=1286 BLACK ROCK RD.,+OAKS,+PA+19456&hl=en","1286 BLACK ROCK RD., OAKS, PA 19456",DEA,NTBD2018,40.161588,-75.485566
1062,WEST POTTSGROVE TWP. POLICE DEPARTMENT,PA,19464,"http://maps.google.com/maps?q=980 N. GROSSTOWN,+POTTSTOWN,+PA+19464&hl=en","980 N. GROSSTOWNSTOWE, A, POTTSTOWN, PA 19464",DEA,NTBD2018,40.2604146,-75.6771345
1064,WILLINGBORO TWP. MUNICIPAL BUILDING,NJ,8046,"http://maps.google.com/maps?q=1 REV. MARTIN LUTHER KING JR. DRIVE,+WILLINGBORO,+NJ+08046&hl=en","1 REV. MARTIN LUTHER KING JR. DRIVE, WILLINGBORO, NJ 08046",DEA,NTBD2018,40.0305101,-74.8959088
1066,WINSLOW TWP. POLICE DEPARTMENT 609-567-0700,NJ,8037,"http://maps.google.com/maps?q=125 SOUTH RT. 73,+BRADDOCK,+NJ+08037&hl=en","125 SOUTH RT. 73, BRADDOCK, NJ 08037",DEA,NTBD2018,39.7110372,-74.8943751
1069,CAROLINE COUNTY SHERIFF'S OFFICE,MD,21629,"http://maps.google.com/maps?q=101 GAY STREET,+DENTON,+MD+21629&hl=en","101 GAY STREET, DENTON, MD 21629",DEA,NTBD2018,38.887738,-75.8331286
1070,DENTON WALMART,MD,21629,"http://maps.google.com/maps?q=610 LEGION ROAD,+DENTON,+MD+21629&hl=en","610 LEGION ROAD, DENTON, MD 21629",DEA,NTBD2018,38.8744181,-75.8216187
1072,LEWES FERRY TERMINAL,DE,19958,"http://maps.google.com/maps?q=43 CAPE HENLOPEN DRIVE,+LEWES,+DE+19958&hl=en","43 CAPE HENLOPEN DRIVE, LEWES, DE 19958",DEA,NTBD2018,38.7819818,-75.1189178
1086,QUEEN ANNE'S COUNTY SHERIFF'S OFFICE,MD,21617,"http://maps.google.com/maps?q=505 RAILROAD AVENUE,+CENTREVILLE,+MD+21617&hl=en","505 RAILROAD AVENUE, CENTREVILLE, MD 21617",DEA,NTBD2018,39.0425167,-76.0607643
1088,CVS,DE,19975,"http://maps.google.com/maps?q=36252 LIGHTHOUSE RD,+SELBYVILLE,+DE+19975&hl=en","36252 LIGHTHOUSE RD, SELBYVILLE, DE 19975",DEA,NTBD2018,38.4687429,-75.1166827
1089,SELBYVILLE TOWN HALL,DE,19975,"http://maps.google.com/maps?q=68 W CHURCH ST,+SELBYVILLE,+DE+19975&hl=en","68 W CHURCH ST, SELBYVILLE, DE 19975",DEA,NTBD2018,38.4573388,-75.2275771
1144,1ST PRECINCT,NJ,7108,"http://maps.google.com/maps?q=10  17TH AVE.,+NEWARK,+NJ+07108&hl=en","10 17TH AVE., NEWARK, NJ 07108",DEA,NTBD2018,40.7304326,-74.1908333
1163,GREENE FIRE DEPARTMENT,NY,13778,"http://maps.google.com/maps?q=NORTH CANAL STREET,+GREENE,+NY+13778&hl=en","NORTH CANAL STREET, GREENE, NY 13778",DEA,NTBD2018,42.3337335,-75.768701
1164,NORTH NORWICH FIRE DEPARTMENT,NY,13814,"http://maps.google.com/maps?q=108 BEACH LANE,+NORTH NORWICH,+NY+13814&hl=en","108 BEACH LANE, NORTH NORWICH, NY 13814",DEA,NTBD2018,42.6173521,-75.524866
1166,MEDICINE SHOPPE,NY,13037,"http://maps.google.com/maps?q=1315 W GENESEE STREET,+CHITTENANGO,+NY+13037&hl=en","1315 W GENESEE STREET, CHITTENANGO, NY 13037",DEA,NTBD2018,43.0487941,-75.9027076
1175,POLICE HQ,NY,13104,"http://maps.google.com/maps?q=1 ARKIE ALBANESE AVE,+MANLIUS,+NY+13104&hl=en","1 ARKIE ALBANESE AVE, MANLIUS, NY 13104",DEA,NTBD2018,43.0038199,-75.9845184
1178,NYS UNIVERSITY POLICE SUNY ONEONTA,NY,13820,"http://maps.google.com/maps?q=ALUMNI HALL,+ONEONTA,+NY+13820&hl=en","ALUMNI HALL51 SOUTH WEST DORM DRIVE, ONEONTA, NY 13820",DEA,NTBD2018,42.4650732,-75.0675164
1185,KINNEY DRUGS,NY,13205,"http://maps.google.com/maps?q=104 LAFAYETTE RD.,+SYRACUSE,+NY+13205&hl=en","104 LAFAYETTE RD., SYRACUSE, NY 13205",DEA,NTBD2018,43.0012075,-76.130625
1198,KINNEY DRUGS,NY,13642,"http://maps.google.com/maps?q=371 MAIN STREET,+GOUVERNEUR,+NY+13642&hl=en","371 MAIN STREET, GOUVERNEUR, NY 13642",DEA,NTBD2018,44.3404708,-75.4559005
1208,TIOGA COUNTY SHERIFF'S OFFICE TRINITY-CASA OF TIOGA,NY,13827,"http://maps.google.com/maps?q=ACROSS FROM AGWAY,+OWEGO,+NY+13827&hl=en","ACROSS FROM AGWAY6 MCMASTER ST., OWEGO, NY 13827",DEA,NTBD2018,42.1083169,-76.2698773
1209,SHERIFF'S HQ,NY,14850,"http://maps.google.com/maps?q=779 WARREN ROAD,+ITHACA,+NY+14850&hl=en","779 WARREN ROAD, ITHACA, NY 14850",DEA,NTBD2018,42.4927791,-76.4668825
