name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date
ESCAMBIA COUNTY SHERIFF OFFICE,WALGREENS,85 BEVERLY PARKWAY,PENSACOLA,FL,32505,"http://maps.google.com/maps?q=85 BEVERLY PARKWAY,+PENSACOLA,+FL+32505&hl=en","85 BEVERLY PARKWAY, PENSACOLA, FL 32505",DEA,NTBD_2018_OCT
GULF BREEZE POLICE DEPARTMENT,GULF BREEZE POLICE DEPARTMENT,311 FAIRPOINT DRIVE,GULF BREEZE,FL,32561,"http://maps.google.com/maps?q=311 FAIRPOINT DRIVE,+GULF BREEZE,+FL+32561&hl=en","311 FAIRPOINT DRIVE, GULF BREEZE, FL 32561",DEA,NTBD_2018_OCT
MONROEVILLE POLICE DEPARTMENT,MONROEVILLE POLICE DEPARTMENT,49 SOUTH MOUNT PLEASANT AVENUE,MONROEVILLE,AL,36460,"http://maps.google.com/maps?q=49 SOUTH MOUNT PLEASANT AVENUE,+MONROEVILLE,+AL+36460&hl=en","49 SOUTH MOUNT PLEASANT AVENUE, MONROEVILLE, AL 36460",DEA,NTBD_2018_OCT
SPANISH FORT POLICE DEPARTMENT,SPANISH FORT POLICE DEPARTMENT,30500 ST. HWY 181SUITE 618,SPANISH FORT,AL,36527,"http://maps.google.com/maps?q=30500 ST. HWY 181,+SPANISH FORT,+AL+36527&hl=en","30500 ST. HWY 181SUITE 618, SPANISH FORT, AL 36527",DEA,NTBD_2018_OCT
FAIRHOPE POLICE DEPARTMENT,FAIRHOPE POLICE DEPARTMENT,107 N SECTION STREET,FAIRHOPE,AL,36532,"http://maps.google.com/maps?q=107 N SECTION STREET,+FAIRHOPE,+AL+36532&hl=en","107 N SECTION STREET, FAIRHOPE, AL 36532",DEA,NTBD_2018_OCT
GROVEHILL POLICE DEPARTMENT,CITY DRUGS,123 JACKSON STREET SOUTH,GROVE HILL,AL,36451,"http://maps.google.com/maps?q=123 JACKSON STREET SOUTH,+GROVE HILL,+AL+36451&hl=en","123 JACKSON STREET SOUTH, GROVE HILL, AL 36451",DEA,NTBD_2018_OCT
THOMASVILLE POLICE DEPARTMENT,WALMART,34301 HIGHWAY 43,THOMASVILLE,AL,36784,"http://maps.google.com/maps?q=34301 HIGHWAY 43,+THOMASVILLE,+AL+36784&hl=en","34301 HIGHWAY 43, THOMASVILLE, AL 36784",DEA,NTBD_2018_OCT
MERIDIAN POLICE DEPARTMENT,BONITA LAKES MALL NEAR MOVIE THEATRE ENTRANCE,1680 BONITA LAKES CIRCLE,MERIDIAN,MS,39301,"http://maps.google.com/maps?q=1680 BONITA LAKES CIRCLE,+MERIDIAN,+MS+39301&hl=en","1680 BONITA LAKES CIRCLE, MERIDIAN, MS 39301",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,COSTCO,1450 TINGLE CIRCLE EAST,MOBILE,AL,36606,"http://maps.google.com/maps?q=1450 TINGLE CIRCLE EAST,+MOBILE,+AL+36606&hl=en","1450 TINGLE CIRCLE EAST, MOBILE, AL 36606",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #1814,3932 COTTAGE HILL ROAD,MOBILE,AL,36695,"http://maps.google.com/maps?q=3932 COTTAGE HILL ROAD,+MOBILE,+AL+36695&hl=en","3932 COTTAGE HILL ROAD, MOBILE, AL 36695",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4818,4881 SCHILLINGER ROAD,MOBILE,AL,36619,"http://maps.google.com/maps?q=4881 SCHILLINGER ROAD,+MOBILE,+AL+36619&hl=en","4881 SCHILLINGER ROAD, MOBILE, AL 36619",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4888,44523 OLD SHELL ROAD,MOBILE,AL,36608,"http://maps.google.com/maps?q=44523 OLD SHELL ROAD,+MOBILE,+AL+36608&hl=en","44523 OLD SHELL ROAD, MOBILE, AL 36608",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #4900,2550 DAUPHIN STREET,MOBILE,AL,36606,"http://maps.google.com/maps?q=2550 DAUPHIN STREET,+MOBILE,+AL+36606&hl=en","2550 DAUPHIN STREET, MOBILE, AL 36606",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,CVS PHARMACY #7671,1401 HILLCREST ROAD,MOBILE,AL,36695,"http://maps.google.com/maps?q=1401 HILLCREST ROAD,+MOBILE,+AL+36695&hl=en","1401 HILLCREST ROAD, MOBILE, AL 36695",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,MOBILE COUNTY SHERIFF SOUTH SIDE OFFICE,510 SOUTH ROYAL,MOBILE,AL,36695,"http://maps.google.com/maps?q=510 SOUTH ROYAL,+MOBILE,+AL+36695&hl=en","510 SOUTH ROYAL, MOBILE, AL 36695",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,WALGREENS PHARMACY #01777,3948 AIRPORT BOULEVARD,MOBILE,AL,36608,"http://maps.google.com/maps?q=3948 AIRPORT BOULEVARD,+MOBILE,+AL+36608&hl=en","3948 AIRPORT BOULEVARD, MOBILE, AL 36608",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,WALGREENS PHARMACY #10851,6396 AIRPORT BLVD,MOBILE,AL,36608,"http://maps.google.com/maps?q=6396 AIRPORT BLVD,+MOBILE,+AL+36608&hl=en","6396 AIRPORT BLVD, MOBILE, AL 36608",DEA,NTBD_2018_OCT
MOBILE COUNTY SHERIFF'S OFFICE,WALGREENS PHARMACY #15151,5705 COTTAGE HILL ROAD,MOBILE,AL,36609,"http://maps.google.com/maps?q=5705 COTTAGE HILL ROAD,+MOBILE,+AL+36609&hl=en","5705 COTTAGE HILL ROAD, MOBILE, AL 36609",DEA,NTBD_2018_OCT
MOBILE POLICE DEPARTMENT,MOBILE POLICE DEPARTMENT,2460 GOVERNMENT STREET,MOBILE,AL,36606,"http://maps.google.com/maps?q=2460 GOVERNMENT STREET,+MOBILE,+AL+36606&hl=en","2460 GOVERNMENT STREET, MOBILE, AL 36606",DEA,NTBD_2018_OCT
WASHINGTON COUNTY SHERIFFS OFFICE,WASHINGTON COUNTY SHERIFFS OFFICE,45 COURT STREET,CHATOM,AL,36518,"http://maps.google.com/maps?q=45 COURT STREET,+CHATOM,+AL+36518&hl=en","45 COURT STREET, CHATOM, AL 36518",DEA,NTBD_2018_OCT
CITY OF STUART POLICE DEPARTMENT,CVS PHARMACY,2284 SE FEDERAL HIGHWAY,STUART,FL,34994,"http://maps.google.com/maps?q=2284 SE FEDERAL HIGHWAY,+STUART,+FL+34994&hl=en","2284 SE FEDERAL HIGHWAY, STUART, FL 34994",DEA,NTBD_2018_OCT
MARTIN COUNTY SHERIFF'S OFFICE,WALGREENS,1250 NE JENSEN BEACH BLVD,JENSEN BEACH,FL,34957,"http://maps.google.com/maps?q=1250 NE JENSEN BEACH BLVD,+JENSEN BEACH,+FL+34957&hl=en","1250 NE JENSEN BEACH BLVD, JENSEN BEACH, FL 34957",DEA,NTBD_2018_OCT
MARTIN COUNTY SHERIFF'S OFFICE,WALGREENS,5800 SE FEDERAL HWY,STUART,FL,34997,"http://maps.google.com/maps?q=5800 SE FEDERAL HWY,+STUART,+FL+34997&hl=en","5800 SE FEDERAL HWY, STUART, FL 34997",DEA,NTBD_2018_OCT
NEW COLLEGE OF FLORIDA POLICE DEPARTMENT,NEW COLLEGE OF FLORIDA POLICE DEPARTMENT POLICE DEPARTMENT LOBBY,501 COLLEGE DRIVE,SARASOTA,FL,34243,"http://maps.google.com/maps?q=501 COLLEGE DRIVE,+SARASOTA,+FL+34243&hl=en","501 COLLEGE DRIVE, SARASOTA, FL 34243",DEA,NTBD_2018_OCT
NORTH PORT POLICE DEPARTMENT,NORTH PORT POLICE DEPARTMENT,4980 CITY HALL BLVD.,NORTH PORT,FL,34286,"http://maps.google.com/maps?q=4980 CITY HALL BLVD.,+NORTH PORT,+FL+34286&hl=en","4980 CITY HALL BLVD., NORTH PORT, FL 34286",DEA,NTBD_2018_OCT
OKEECHOBEE COUNTY SHERIFF'S DEPARTMENT,OKEECHOBEE COUNTY SHERIFF'S OFFICE,504 NW 4TH STREET,OKEECHOBEE,FL,34972,"http://maps.google.com/maps?q=504 NW 4TH STREET,+OKEECHOBEE,+FL+34972&hl=en","504 NW 4TH STREET, OKEECHOBEE, FL 34972",DEA,NTBD_2018_OCT
SAINT LUCIE COUNTY SHERIFF OFFICE,WALGREENS,1661 NW SAINT LUCIE WEST BLVD,PORT SAINT LUCIE,FL,34986,"http://maps.google.com/maps?q=1661 NW SAINT LUCIE WEST BLVD,+PORT SAINT LUCIE,+FL+34986&hl=en","1661 NW SAINT LUCIE WEST BLVD, PORT SAINT LUCIE, FL 34986",DEA,NTBD_2018_OCT
SARASOTA COUNTY SHERIFF'S OFFICE,SARASOTA COUNTY SHERIFF'S OFFICE,4531 STATE ROAD 776,VENICE,FL,34293,"http://maps.google.com/maps?q=4531 STATE ROAD 776,+VENICE,+FL+34293&hl=en","4531 STATE ROAD 776, VENICE, FL 34293",DEA,NTBD_2018_OCT
SARASOTA COUNTY SHERIFF'S OFFICE,SARASOTA COUNTY SHERIFF'S OFFICE,6010 CATTLERIDGE BLVD,SARASOTA,FL,34232,"http://maps.google.com/maps?q=6010 CATTLERIDGE BLVD,+SARASOTA,+FL+34232&hl=en","6010 CATTLERIDGE BLVD, SARASOTA, FL 34232",DEA,NTBD_2018_OCT
SARASOTA POLICE DEPT.,SARASOTA POLICE DEPARTMENT,2099 ADAMS LN.,SARASOTA,FL,34236,"http://maps.google.com/maps?q=2099 ADAMS LN.,+SARASOTA,+FL+34236&hl=en","2099 ADAMS LN., SARASOTA, FL 34236",DEA,NTBD_2018_OCT
BOCA RATON POLICE SERVICES DEPARTMENT,BOCA RATON POLICE SERVICES DEPARTMENT FRONT LOBBY,100 NW BOCA RATON BLVD,BOCA RATON,FL,33432,"http://maps.google.com/maps?q=100 NW BOCA RATON BLVD,+BOCA RATON,+FL+33432&hl=en","100 NW BOCA RATON BLVD, BOCA RATON, FL 33432",DEA,NTBD_2018_OCT
CITY OF PALM BEACH GARDENS,PALM BEACH GARDENS POLICE DEPARTMENT,10500 N MILITARY TRAIL,PALM BEACH GARDENS,FL,33410,"http://maps.google.com/maps?q=10500 N MILITARY TRAIL,+PALM BEACH GARDENS,+FL+33410&hl=en","10500 N MILITARY TRAIL, PALM BEACH GARDENS, FL 33410",DEA,NTBD_2018_OCT
JUNO BEACH POLICE DEPT.,JUNO BEACH POLICE DEPARTMENT,340 OCEAN DRIVE,JUNO BEACH,FL,33408,"http://maps.google.com/maps?q=340 OCEAN DRIVE,+JUNO BEACH,+FL+33408&hl=en","340 OCEAN DRIVE, JUNO BEACH, FL 33408",DEA,NTBD_2018_OCT
JUPITER POLICE DEPARTMENT,JUPITER POLICE DEPARTMENT EAST LOBBY,210 MILITARY TRAIL,JUPITER,FL,33458,"http://maps.google.com/maps?q=210 MILITARY TRAIL,+JUPITER,+FL+33458&hl=en","210 MILITARY TRAIL, JUPITER, FL 33458",DEA,NTBD_2018_OCT
LANTANA POLICE DEPT,LANTANA POLICE DEPARTMENT,901 N. 8 ST.,LANTANA,FL,33462,"http://maps.google.com/maps?q=901 N. 8 ST.,+LANTANA,+FL+33462&hl=en","901 N. 8 ST., LANTANA, FL 33462",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,CENTRAL DISTRICT LEE COUNTY SHERIFF'S OFFICE,14750 SIX MILE CYPRESS PKWY,FORT MYERS,FL,33912,"http://maps.google.com/maps?q=14750 SIX MILE CYPRESS PKWY,+FORT MYERS,+FL+33912&hl=en","14750 SIX MILE CYPRESS PKWY, FORT MYERS, FL 33912",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,EAST DISTRICT LEE COUNTY SHERIFF'S OFFICE,1301 HOMESTEAD ROAD,LEHIGH ACRES,FL,33936,"http://maps.google.com/maps?q=1301 HOMESTEAD ROAD,+LEHIGH ACRES,+FL+33936&hl=en","1301 HOMESTEAD ROAD, LEHIGH ACRES, FL 33936",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,GULF DISTRICT LEE COUNTY SHERIFF'S OFFICE,13921 WATERFROM DRIVE,PINELAND,FL,33945,"http://maps.google.com/maps?q=13921 WATERFROM DRIVE,+PINELAND,+FL+33945&hl=en","13921 WATERFROM DRIVE, PINELAND, FL 33945",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,NORTH DISTRICT LEE COUNTY SHERIFF'S OFFICE,121 PONDELLA ROAD,NORTH FORT MYERS,FL,33903,"http://maps.google.com/maps?q=121 PONDELLA ROAD,+NORTH FORT MYERS,+FL+33903&hl=en","121 PONDELLA ROAD, NORTH FORT MYERS, FL 33903",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,SOUTH DISTRICT LEE COUNTY SHERIFF'S OFFICE,10520 REYNOLDS STREET,BONITA SPRINGS,FL,34135,"http://maps.google.com/maps?q=10520 REYNOLDS STREET,+BONITA SPRINGS,+FL+34135&hl=en","10520 REYNOLDS STREET, BONITA SPRINGS, FL 34135",DEA,NTBD_2018_OCT
LEE COUNTY SHERIFF'S OFFICE,WEST DISTRICT LEE COUNTY SHERIFF'S OFFICE,15650 PINE RIDGE ROAD,FORT MYERS,FL,33908,"http://maps.google.com/maps?q=15650 PINE RIDGE ROAD,+FORT MYERS,+FL+33908&hl=en","15650 PINE RIDGE ROAD, FORT MYERS, FL 33908",DEA,NTBD_2018_OCT
MANALAPAN POLICE DEPARTMENT,TOWN OF MANALAPAN MANALAPAN POLICE DEPARTMENT,600 SOUTH OCEAN BLVD,MANALAPAN,FL,33462,"http://maps.google.com/maps?q=600 SOUTH OCEAN BLVD,+MANALAPAN,+FL+33462&hl=en","600 SOUTH OCEAN BLVD, MANALAPAN, FL 33462",DEA,NTBD_2018_OCT
OCEAN RIDGE POLICE DEPARTMENT,OCEAN RIDGE POLICE DEPARTMENT,6450 NORTH OCEAN BLVD.,OCEAN RIDGE,FL,33435,"http://maps.google.com/maps?q=6450 NORTH OCEAN BLVD.,+OCEAN RIDGE,+FL+33435&hl=en","6450 NORTH OCEAN BLVD., OCEAN RIDGE, FL 33435",DEA,NTBD_2018_OCT
SOUTH PALM BEACH POLICE,SOUTH PALM BEACH POLICE DEPT,3577 S OCEAN BLVD,SOUTH PALM BEACH,FL,33480,"http://maps.google.com/maps?q=3577 S OCEAN BLVD,+SOUTH PALM BEACH,+FL+33480&hl=en","3577 S OCEAN BLVD, SOUTH PALM BEACH, FL 33480",DEA,NTBD_2018_OCT
TEQUESTA POLICE DEPARTMENT,TEQUESTA POLICE DEPARTMENT,357 TEQUESTA DRIVE,TEQUESTA,FL,33469,"http://maps.google.com/maps?q=357 TEQUESTA DRIVE,+TEQUESTA,+FL+33469&hl=en","357 TEQUESTA DRIVE, TEQUESTA, FL 33469",DEA,NTBD_2018_OCT
CITY OF AVENTURA,BILL BIRD MARINA HAULOVER PARK,10800 COLLINS AVE,MIAMI,FL,33162,"http://maps.google.com/maps?q=10800 COLLINS AVE,+MIAMI,+FL+33162&hl=en","10800 COLLINS AVE, MIAMI, FL 33162",DEA,NTBD_2018_OCT
CITY OF AVENTURA,V AVENTURA,19333 W. COUTRY CLUB DRIVE,MIAMI,FL,33180,"http://maps.google.com/maps?q=19333 W. COUTRY CLUB DRIVE,+MIAMI,+FL+33180&hl=en","19333 W. COUTRY CLUB DRIVE, MIAMI, FL 33180",DEA,NTBD_2018_OCT
CITY OF SUNRISE POLICE DEPARTMENT,CITY OF SUNRISE PUBLIC SAFETY BUILDING POLICE LOBBY,10440 W. OAKLAND PARK BLVD.,SUNRISE,FL,33322,"http://maps.google.com/maps?q=10440 W. OAKLAND PARK BLVD.,+SUNRISE,+FL+33322&hl=en","10440 W. OAKLAND PARK BLVD., SUNRISE, FL 33322",DEA,NTBD_2018_OCT
COCONUT CREEK PD,COCONUT CREEK COMMUNITY CENTER NO NEEDLES OR SYRINGES,1100 LYONS ROAD,COCONUT CREEK,FL,33063,"http://maps.google.com/maps?q=1100 LYONS ROAD,+COCONUT CREEK,+FL+33063&hl=en","1100 LYONS ROAD, COCONUT CREEK, FL 33063",DEA,NTBD_2018_OCT
CORAL SPRINGS POLICE DEPARTMENT/OPIOID TASK FORCE,BROWARD HEALTH CORAL SPRINGS NEAR EMERGENCY ROOM PARKING AREA,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065,"http://maps.google.com/maps?q=3000 CORAL HILLS DRIVE,+CORAL SPRINGS,+FL+33065&hl=en","3000 CORAL HILLS DRIVE, CORAL SPRINGS, FL 33065",DEA,NTBD_2018_OCT
DAVIE POLICE DEPARTMENT,NOVA SOUTHEASTERN UNIVERSITY UNIVERSITY CENTER TRAFFIC CIRCLE/ NO NEEDLES/SHARPS,3301COLLEGE AVE,DAVIE,FL,33314,"http://maps.google.com/maps?q=3301,+DAVIE,+FL+33314&hl=en","3301COLLEGE AVE, DAVIE, FL 33314",DEA,NTBD_2018_OCT
DAVIE POLICE DEPARTMENT,SOUTHWEST RANCHES TOWN HALL NO SHARPS/NEEDLES,13400GRIFFIN RD,SOUTHWEST RANCHES,FL,33330,"http://maps.google.com/maps?q=13400,+SOUTHWEST RANCHES,+FL+33330&hl=en","13400GRIFFIN RD, SOUTHWEST RANCHES, FL 33330",DEA,NTBD_2018_OCT
DAVIE POLICE DEPARTMENT,WALGREENS PHARMACY NO SHARPS/NEEDLES,11204 STATE ROAD 84,DAVIE,FL,33325,"http://maps.google.com/maps?q=11204 STATE ROAD 84,+DAVIE,+FL+33325&hl=en","11204 STATE ROAD 84, DAVIE, FL 33325",DEA,NTBD_2018_OCT
DRUG ENFORCEMENT ADMINISTRATION,B B & T CENTER ENTER GATE 7 OFF NW 136TH AVE (PANTHER PARKWAY),1 PANTHER PARKWAY,SUNRISE,FL,33323,"http://maps.google.com/maps?q=1 PANTHER PARKWAY,+SUNRISE,+FL+33323&hl=en","1 PANTHER PARKWAY, SUNRISE, FL 33323",DEA,NTBD_2018_OCT
DRUG FREE COLLIER,GULFSHORE APOTHECARY,11669 COLLIER BLVD,NAPLES,FL,34116,"http://maps.google.com/maps?q=11669 COLLIER BLVD,+NAPLES,+FL+34116&hl=en","11669 COLLIER BLVD, NAPLES, FL 34116",DEA,NTBD_2018_OCT
DRUG FREE COLLIER,GULFSHORE APOTHECARY,"1400GULFSHORE BLVD, SUITE 100",NAPLES,FL,34102,"http://maps.google.com/maps?q=1400,+NAPLES,+FL+34102&hl=en","1400GULFSHORE BLVD, SUITE 100, NAPLES, FL 34102",DEA,NTBD_2018_OCT
DRUG FREE COLLIER,WALGREENS,15295 COLLIER BLVD,NAPLES,FL,34119,"http://maps.google.com/maps?q=15295 COLLIER BLVD,+NAPLES,+FL+34119&hl=en","15295 COLLIER BLVD, NAPLES, FL 34119",DEA,NTBD_2018_OCT
DRUG FREE COLLIER,WALGREENS,8900 TAMIAMI TRAIL N,NAPLES,FL,34108,"http://maps.google.com/maps?q=8900 TAMIAMI TRAIL N,+NAPLES,+FL+34108&hl=en","8900 TAMIAMI TRAIL N, NAPLES, FL 34108",DEA,NTBD_2018_OCT
HALLANDALE BEACH POLICE DEPARTMENT,CVS PHARMACY-PARKING LOT,2101 E. HALLANDALE BEACH BVLD,HALLANDALE,FL,33009,"http://maps.google.com/maps?q=2101 E. HALLANDALE BEACH BVLD,+HALLANDALE,+FL+33009&hl=en","2101 E. HALLANDALE BEACH BVLD, HALLANDALE, FL 33009",DEA,NTBD_2018_OCT
HALLANDALE BEACH POLICE DEPARTMENT,HALLANDALE BEACH POLICE DEPT-PARKING LOT,400 S FEDERAL HWY,HALLANDALE,FL,33009,"http://maps.google.com/maps?q=400 S FEDERAL HWY,+HALLANDALE,+FL+33009&hl=en","400 S FEDERAL HWY, HALLANDALE, FL 33009",DEA,NTBD_2018_OCT
HOLLYWOOD POLICE DEPARTMENT,HOLLYWOOD POLICE DEPARTMENT,3250 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021,"http://maps.google.com/maps?q=3250 HOLLYWOOD BLVD,+HOLLYWOOD,+FL+33021&hl=en","3250 HOLLYWOOD BLVD, HOLLYWOOD, FL 33021",DEA,NTBD_2018_OCT
LIGHTHOUSE POINT POLICE DEPARTMENT,LIGHTHOUSE POINT POLICE DEPARTMENT,3701 NE 22 AVE,LIGHTHOUSE POINT,FL,33064,"http://maps.google.com/maps?q=3701 NE 22 AVE,+LIGHTHOUSE POINT,+FL+33064&hl=en","3701 NE 22 AVE, LIGHTHOUSE POINT, FL 33064",DEA,NTBD_2018_OCT
MARGATE POLICE DEPARTMENT,WALGREENS,3000 NORTH STATE ROAD 7,MARGATE,FL,33063,"http://maps.google.com/maps?q=3000 NORTH STATE ROAD 7,+MARGATE,+FL+33063&hl=en","3000 NORTH STATE ROAD 7, MARGATE, FL 33063",DEA,NTBD_2018_OCT
MEDLEY POLICE DEPARTMENT,MEDLEY POLICE DEPARTMENT,7777 NW 72 AVENUE,MEDLEY,FL,33166,"http://maps.google.com/maps?q=7777 NW 72 AVENUE,+MEDLEY,+FL+33166&hl=en","7777 NW 72 AVENUE, MEDLEY, FL 33166",DEA,NTBD_2018_OCT
MIAMI BEACH POLICE DEPARTMENT,MBPD HQ,1100 WASHINGTON AVE,MIAMI BEACH,FL,33139,"http://maps.google.com/maps?q=1100 WASHINGTON AVE,+MIAMI BEACH,+FL+33139&hl=en","1100 WASHINGTON AVE, MIAMI BEACH, FL 33139",DEA,NTBD_2018_OCT
MIAMI BEACH POLICE DEPARTMENT,MBPD SUBSTATION,6840 INDIAN CREEK DR,MIAMI BEACH,FL,33141,"http://maps.google.com/maps?q=6840 INDIAN CREEK DR,+MIAMI BEACH,+FL+33141&hl=en","6840 INDIAN CREEK DR, MIAMI BEACH, FL 33141",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,FLORIDA INTERNATIONAL UNIVERSITY MAIN CAMPUS FIU PD/MD PD,"885 SW 109 AVENUE, PG-5",MIAMI,FL,33199,"http://maps.google.com/maps?q=885 SW 109 AVENUE, PG-5,+MIAMI,+FL+33199&hl=en","885 SW 109 AVENUE, PG-5, MIAMI, FL 33199",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT HAMMOCKS DISTRICT STATION,10000 SW 142 AVE,MIAMI,FL,33186,"http://maps.google.com/maps?q=10000 SW 142 AVE,+MIAMI,+FL+33186&hl=en","10000 SW 142 AVE, MIAMI, FL 33186",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT INTRACOASTAL DISTRICT STATION,15665 BISCAYNE BLVD,NORTH MIAMI BEACH,FL,33160,"http://maps.google.com/maps?q=15665 BISCAYNE BLVD,+NORTH MIAMI BEACH,+FL+33160&hl=en","15665 BISCAYNE BLVD, NORTH MIAMI BEACH, FL 33160",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT KENDALL DISTRICT STATION,7707 SW 117 AVE,MIAMI,FL,33173,"http://maps.google.com/maps?q=7707 SW 117 AVE,+MIAMI,+FL+33173&hl=en","7707 SW 117 AVE, MIAMI, FL 33173",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT MIDWEST DISTRICT STATION,9101 NW 25 ST,MIAMI,FL,33172,"http://maps.google.com/maps?q=9101 NW 25 ST,+MIAMI,+FL+33172&hl=en","9101 NW 25 ST, MIAMI, FL 33172",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT NORTHSIDE DISTRICT STATION,799 NW 81 STREET,MIAMI,FL,33150,"http://maps.google.com/maps?q=799 NW 81 STREET,+MIAMI,+FL+33150&hl=en","799 NW 81 STREET, MIAMI, FL 33150",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT NORTHWEST DISTRICT STATION,5975 MIAMI LAKES DR EAST,MIAMI LAKES,FL,33014,"http://maps.google.com/maps?q=5975 MIAMI LAKES DR EAST,+MIAMI LAKES,+FL+33014&hl=en","5975 MIAMI LAKES DR EAST, MIAMI LAKES, FL 33014",DEA,NTBD_2018_OCT
MIAMI DADE POLICE DEPARTMENT,MIAMI-DADE POLICE DEPARTMENT SOUTH DISTRICT STATION,10800 SW 211 ST,MIAMI,FL,33189,"http://maps.google.com/maps?q=10800 SW 211 ST,+MIAMI,+FL+33189&hl=en","10800 SW 211 ST, MIAMI, FL 33189",DEA,NTBD_2018_OCT
MIAMI GARDENS POLICE DEPARTMENT,MIAMI GARDENS POLICE DEPARTMENT MAIN LOBBY,18611 NW 27TH AVENUE,MIAMI GARDENS,FL,33056,"http://maps.google.com/maps?q=18611 NW 27TH AVENUE,+MIAMI GARDENS,+FL+33056&hl=en","18611 NW 27TH AVENUE, MIAMI GARDENS, FL 33056",DEA,NTBD_2018_OCT
MIAMI SHORES POLICE DEPARTMENT,MIAMI SHORES POLICE DEPARTMENT STATION LOBBY,9990 NE 2 AVE,MIAMI SHORES,FL,33138,"http://maps.google.com/maps?q=9990 NE 2 AVE,+MIAMI SHORES,+FL+33138&hl=en","9990 NE 2 AVE, MIAMI SHORES, FL 33138",DEA,NTBD_2018_OCT
MIAMI SPRINGS POLICE,MIAMI SPRINGS COMMUNITY POLICING OFFICE,274 WEST WARD DR,MIAMI,FL,33166,"http://maps.google.com/maps?q=274 WEST WARD DR,+MIAMI,+FL+33166&hl=en","274 WEST WARD DR, MIAMI, FL 33166",DEA,NTBD_2018_OCT
MIRAMAR POLICE DEPARTMENT,MIRAMAR POLICE DEPARTMENT,11765 CITY HALL PROMENADE,MIRAMAR,FL,33025,"http://maps.google.com/maps?q=11765 CITY HALL PROMENADE,+MIRAMAR,+FL+33025&hl=en","11765 CITY HALL PROMENADE, MIRAMAR, FL 33025",DEA,NTBD_2018_OCT
PLANTATION POLICE DEPARTMENT,PLANTATION POLICE DEPARTMENT,451 NW 70TH TER,FORT LAUDERDALE,FL,33317,"http://maps.google.com/maps?q=451 NW 70TH TER,+FORT LAUDERDALE,+FL+33317&hl=en","451 NW 70TH TER, FORT LAUDERDALE, FL 33317",DEA,NTBD_2018_OCT
SOUTH MIAMI POLICE DEPARTMENT,SOUTH MIAMI POLICE DEPARTMENT,6301 SW 72ND ST,SOUTH MIAMI,FL,33143,"http://maps.google.com/maps?q=6301 SW 72ND ST,+SOUTH MIAMI,+FL+33143&hl=en","6301 SW 72ND ST, SOUTH MIAMI, FL 33143",DEA,NTBD_2018_OCT
SUNNY ISLES BEACH POLICE DEPARTMENT,SUNNY ISLES BEACH POLICE HAULOVER PARK - BILL BIRD MARINA,10800 COLLINS AVEBILL BIRD MARINA,NORTH MIAMI BEACH,FL,33160,"http://maps.google.com/maps?q=10800 COLLINS AVE,+NORTH MIAMI BEACH,+FL+33160&hl=en","10800 COLLINS AVEBILL BIRD MARINA, NORTH MIAMI BEACH, FL 33160",DEA,NTBD_2018_OCT
SURFSIDE POLICE DEPARTMENT,SURFSIDE POLICE DEPARTMENT,9293 HARDING AVENUE,SURFSIDE,FL,33154,"http://maps.google.com/maps?q=9293 HARDING AVENUE,+SURFSIDE,+FL+33154&hl=en","9293 HARDING AVENUE, SURFSIDE, FL 33154",DEA,NTBD_2018_OCT
