name,address,state_x,postal_x,source_x,lat,lng,source_date_x,googleMapsUrl_x,county,googleMapsUrl_y,state_y,postal_y,source_y,source_date_y,_merge
MC LEAN HOSPITAL,"PHARMACY DIRECTOR, 115 MILL STREET, BELMONT, MA 02478",MA,2478.0,DEA,42.39499,-71.192161,Dec2018,http://maps.google.com/maps?q=MC%20LEAN%20HOSPITAL%2CPHARMACY%20DIRECTOR%2C+BELMONT%2C+MA+02478,Middlesex,http://maps.google.com/maps?q=MC%20LEAN%20HOSPITAL%2CPHARMACY%20DIRECTOR%2C+BELMONT%2C+MA+02478,MA,2478.0,DEA,Oct2018,both
CAPE COD HEALTHCARE PHARMACY AT FALMOUTH HOSPITAL,"100 TER HEUN DRIVE, FALMOUTH, MA 02540",MA,2540.0,DEA,41.564934,-70.62106,Dec2018,http://maps.google.com/maps?q=CAPE%20COD%20HEALTHCARE%20PHARMACY%20AT%20FALMOUTH%20HOSPITAL%2C100%20TER%20HEUN%20DRIVE%2C+FALMOUTH%2C+MA+02540,Barnstable,,,,,,left_only
"CVS PHARMACY, INC.","105 DAVIS STRAITS, FALMOUTH, MA 02540",MA,2540.0,DEA,41.5601785,-70.5987557,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C105%20DAVIS%20STRAITS%2C+FALMOUTH%2C+MA+02540,Barnstable,,,,,,left_only
MARTHA'S VINEYARD HOSPITAL,"1 HOSPITAL ROAD, P.O. BOX 1477, OAK BLUFFS, MA 02557",MA,2557.0,DEA,41.460747,-70.580414,Dec2018,http://maps.google.com/maps?q=MARTHAS%20VINEYARD%20HOSPITAL%2C1%20HOSPITAL%20ROAD%2C+OAK%20BLUFFS%2C+MA+02557,Dukes,,,,,,left_only
CAPE COD HEALTHCARE PHARMACY AT CCH,"27 PARK STREET, HYANNIS, MA 02601",MA,2601.0,DEA,41.654377,-70.273544,Dec2018,http://maps.google.com/maps?q=CAPE%20COD%20HEALTHCARE%20PHARMACY%20AT%20CCH%2C27%20PARK%20STREET%2C+HYANNIS%2C+MA+02601,Barnstable,,,,,,left_only
"CVS PHARMACY, INC.","176 NORTH STREET, HYANNIS, MA 02601",MA,2601.0,DEA,41.65217,-70.28901,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C176%20NORTH%20STREET%2C+HYANNIS%2C+MA+02601,Barnstable,,,,,,left_only
"CVS PHARMACY, INC.","1620 PRESIDENT AVENUE, FALL RIVER, MA 02720",MA,2720.0,DEA,41.711945,-71.126976,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1620%20PRESIDENT%20AVENUE%2C+FALL%20RIVER%2C+MA+02720,Bristol,,,,,,left_only
"WALGREEN EASTERN CO., INC.","369 PLYMOUTH AVE, FALL RIVER, MA 02721",MA,2721.0,DEA,41.69561,-71.152054,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C369%20PLYMOUTH%20AVE%2C+FALL%20RIVER%2C+MA+02721,Bristol,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C369%20PLYMOUTH%20AVE%2C+FALL%20RIVER%2C+MA+02721,MA,2721.0,DEA,Oct2018,both
"CVS PHARMACY, INC.","1145 KEMPTON STREET, NEW BEDFORD, MA 02740",MA,2740.0,DEA,41.6369799,-70.9565245,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1145%20KEMPTON%20STREET%2C+NEW%20BEDFORD%2C+MA+02740,Bristol,,,,,,left_only
"WALGREEN EASTERN CO., INC.","495 STATE RD., NORTH DARTMOUTH, MA 02747",MA,2747.0,DEA,41.640903,-71.00703399999998,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C495%20STATE%20RD.%2C+NORTH%20DARTMOUTH%2C+MA+02747,Bristol,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C495%20STATE%20RD.%2C+NORTH%20DARTMOUTH%2C+MA+02747,MA,2747.0,DEA,Oct2018,both
"CVS PHARMACY, INC.","8 EAST WASHINGTON STREET, NORTH ATTLEBORO, MA 02760",MA,2760.0,DEA,41.96578,-71.33919,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20EAST%20WASHINGTON%20STREET%2C+NORTH%20ATTLEBORO%2C+MA+02760,Bristol,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20EAST%20WASHINGTON%20STREET%2C+NORTH%20ATTLEBORO%2C+MA+02760,MA,2760.0,DEA,Oct2018,both
"CVS PHARMACY, INC.","284 WINTHROP ST., TAUNTON PLZ, TAUNTON, MA 02780",MA,2780.0,DEA,41.889107,-71.12004,Dec2018,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C284%20WINTHROP%20ST.%2C+TAUNTON%2C+MA+02780,Bristol,http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C284%20WINTHROP%20ST.%2C+TAUNTON%2C+MA+02780,MA,2780.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","3986 OLD POST RD., CHARLESTOWN, RI 02813",RI,2813.0,DEA,41.3872225789,-71.6253983684,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C3986%20OLD%20POST%20RD.%2C+CHARLESTOWN%2C+RI+02813,Washington,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","763 TIOGUE AVENUE, COVENTRY, RI 02816",RI,2816.0,DEA,41.6822077143,-71.562527305,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C763%20TIOGUE%20AVENUE%2C+COVENTRY%2C+RI+02816,Kent,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","287 BROADWAY, NEWPORT, RI 02840",RI,2840.0,DEA,41.4977607446,-71.3076707535,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C287%20BROADWAY%2C+NEWPORT%2C+RI+02840,Newport,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C287%20BROADWAY%2C+NEWPORT%2C+RI+02840,RI,2840.0,DEA,Oct2018,both
USN- NAVAL HEALTH CLINIC NEW ENGLAND,"BLDG 23, 43 SMITH ROAD, NEWPORT, RI 02841",RI,2841.0,DEA,41.50392,-71.321896,Dec2018,http://maps.google.com/maps?q=USN%20NAVAL%20HEALTH%20CLINIC%20NEW%20ENGLAND%2CBLDG%2023%2C+NEWPORT%2C+RI+02841,Newport,http://maps.google.com/maps?q=USN%20NAVAL%20HEALTH%20CLINIC%20NEW%20ENGLAND%2CBLDG%2023%2C+NEWPORT%2C+RI+02841,RI,2841.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","99 EAST MAIN ROAD, MIDDLETOWN, RI 02842",RI,2842.0,DEA,41.517943,-71.296166,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C99%20EAST%20MAIN%20ROAD%2C+MIDDLETOWN%2C+RI+02842,Newport,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C99%20EAST%20MAIN%20ROAD%2C+MIDDLETOWN%2C+RI+02842,RI,2842.0,DEA,Oct2018,both
"WALGREEN EASTERN CO., INC.","100 BROAD ST, PAWTUCKET, RI 02860",RI,2860.0,DEA,41.87994000000001,-71.38644000000002,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C100%20BROAD%20ST%2C+PAWTUCKET%2C+RI+02860,Providence,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","835 NEWPORT AVE., PAWTUCKET, RI 02861",RI,2861.0,DEA,41.89638239999999,-71.3544821,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C835%20NEWPORT%20AVE.%2C+PAWTUCKET%2C+RI+02861,Providence,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C835%20NEWPORT%20AVE.%2C+PAWTUCKET%2C+RI+02861,RI,2861.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","11 MAIN ST., WAKEFIELD, RI 02879",RI,2879.0,DEA,41.441315973,-71.4911768649,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C11%20MAIN%20ST.%2C+WAKEFIELD%2C+RI+02879,Washington,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","767 WARWICK AVENUE, WARWICK, RI 02888",RI,2888.0,DEA,41.7542840204,-71.4044217143,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C767%20WARWICK%20AVENUE%2C+WARWICK%2C+RI+02888,Kent,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C767%20WARWICK%20AVENUE%2C+WARWICK%2C+RI+02888,RI,2888.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","2400 WARWICK AVE, MEADOWBROOK PLAZA, WARWICK, RI 02889",RI,2889.0,DEA,41.70946,-71.39796,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C2400%20WARWICK%20AVE%2C+WARWICK%2C+RI+02889,Kent,,,,,,left_only
QRX INC,"224 POST RD, UNIT 7, WESTERLY, RI 02891",RI,2891.0,DEA,41.351166,-71.77215,Dec2018,http://maps.google.com/maps?q=QRX%20INC%2C224%20POST%20RD%2C+WESTERLY%2C+RI+02891,Washington,http://maps.google.com/maps?q=QRX%20INC%2C224%20POST%20RD%2C+WESTERLY%2C+RI+02891,RI,2891.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","150 GRANITE STREET, WESTERLY, RI 02891",RI,2891.0,DEA,41.3693562521,-71.8197826328,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C150%20GRANITE%20STREET%2C+WESTERLY%2C+RI+02891,Washington,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","120 EDDIE DOWLING HWY., NORTH SMITHFIELD, RI 02896",RI,2896.0,DEA,41.9811815148,-71.5139161162,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C120%20EDDIE%20DOWLING%20HWY.%2C+NORTH%20SMITHFIELD%2C+RI+02896,Providence,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","1919 MINERAL SPRING AVENUE, NORTH PROVIDENCE, RI 02904",RI,2904.0,DEA,41.8600533395,-71.4694816354,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C1919%20MINERAL%20SPRING%20AVENUE%2C+NORTH%20PROVIDENCE%2C+RI+02904,Providence,,,,,,left_only
"WALGREEN EASTERN CO., INC.","533 ELMWOOD AVE., PROVIDENCE, RI 02907",RI,2907.0,DEA,41.79802700000001,-71.42622,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C533%20ELMWOOD%20AVE.%2C+PROVIDENCE%2C+RI+02907,Providence,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C533%20ELMWOOD%20AVE.%2C+PROVIDENCE%2C+RI+02907,RI,2907.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","681 RESERVOIR AVENUE, CRANSTON, RI 02910",RI,2910.0,DEA,41.781555,-71.44059,Dec2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C681%20RESERVOIR%20AVENUE%2C+CRANSTON%2C+RI+02910,Providence,,,,,,left_only
"RHODE ISLAND CVS PHARMACY, L.L.C.","640 WARREN AVENUE, EAST PROVIDENCE, RI 02914",RI,2914.0,DEA,41.8104114444,-71.3554154444,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C640%20WARREN%20AVENUE%2C+EAST%20PROVIDENCE%2C+RI+02914,Providence,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C640%20WARREN%20AVENUE%2C+EAST%20PROVIDENCE%2C+RI+02914,RI,2914.0,DEA,Oct2018,both
"RHODE ISLAND CVS PHARMACY, L.L.C.","1400 HARTFORD AVENUE, JOHNSTON, RI 02919",RI,2919.0,DEA,41.823767,-71.498786,April2018,http://maps.google.com/maps?q=RHODE%20ISLAND%20CVS%20PHARMACY%20LLC%2C1400%20HARTFORD%20AVENUE%2C+JOHNSTON%2C+RI+02919,Providence,,,,,,left_only
"CVS MANCHESTER NH, L.L.C.","242 MAIN STREET, NASHUA, NH 03060",NH,3060.0,DEA,42.7575078,-71.4634922,April2018,http://maps.google.com/maps?q=CVS%20MANCHESTER%20NH%20LLC%2C242%20MAIN%20STREET%2C+NASHUA%2C+NH+03060,Hillsborough,http://maps.google.com/maps?q=CVS%20MANCHESTER%20NH%20LLC%2C242%20MAIN%20STREET%2C+NASHUA%2C+NH+03060,NH,3060.0,DEA,Oct2018,both
SAINT JOSEPH'S HOSPITAL,"ATTN PHARMACY, 172 KINSLEY ST, NASHUA, NH 03060",NH,3060.0,DEA,42.749168,-71.48021,Dec2018,http://maps.google.com/maps?q=SAINT%20JOSEPHS%20HOSPITAL%2CATTN%20PHARMACY%2C+NASHUA%2C+NH+03060,Hillsborough,,,,,,left_only
"WALGREEN EASTERN CO., INC.","283 MAIN ST, NASHUA, NH 03060",NH,3060.0,DEA,42.75441,-71.46240999999998,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C283%20MAIN%20ST%2C+NASHUA%2C+NH+03060,Hillsborough,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C283%20MAIN%20ST%2C+NASHUA%2C+NH+03060,NH,3060.0,DEA,Oct2018,both
NASHUA HOSPITAL ASSOC,"8 PROSPECT ST, BOX 2014, NASHUA, NH 03061",NH,3061.0,DEA,42.75627100000001,-71.4621,Dec2018,http://maps.google.com/maps?q=NASHUA%20HOSPITAL%20ASSOC%2C8%20PROSPECT%20ST%2C+NASHUA%2C+NH+03061,Hillsborough,,,,,,left_only
CATHOLIC MEDICAL CENTER HOSP,"100 MCGREGOR STREET, MANCHESTER, NH 03102",NH,3102.0,DEA,42.99111,-71.47379000000002,Dec2018,http://maps.google.com/maps?q=CATHOLIC%20MEDICAL%20CENTER%20HOSP%2C100%20MCGREGOR%20STREET%2C+MANCHESTER%2C+NH+03102,Hillsborough,,,,,,left_only
LAKES REGION GENERAL HOSPITAL,"80 HIGHLAND STREET, LACONIA, NH 03246",NH,3246.0,DEA,43.527912,-71.46084,Dec2018,http://maps.google.com/maps?q=LAKES%20REGION%20GENERAL%20HOSPITAL%2C80%20HIGHLAND%20STREET%2C+LACONIA%2C+NH+03246,Belknap,http://maps.google.com/maps?q=LAKES%20REGION%20GENERAL%20HOSPITAL%2C80%20HIGHLAND%20STREET%2C+LACONIA%2C+NH+03246,NH,3246.0,DEA,Oct2018,both
FIRST COLONY CORP,"PO BOX 10, 82 NEWPORT RD, NEW LONDON, NH 03257",NH,3257.0,DEA,43.42176720000001,-71.9968423,April2018,http://maps.google.com/maps?q=FIRST%20COLONY%20CORP%2CPO%20BOX%2010%2C+NEW%20LONDON%2C+NH+03257,Merrimack,http://maps.google.com/maps?q=FIRST%20COLONY%20CORP%2CPO%20BOX%2010%2C+NEW%20LONDON%2C+NH+03257,NH,3257.0,DEA,Oct2018,both
"CVS MANCHESTER NH, L.L.C.","268 WEST ST., KEENE, NH 03431",NH,3431.0,DEA,42.9324453684,-72.2882031579,April2018,http://maps.google.com/maps?q=CVS%20MANCHESTER%20NH%20LLC%2C268%20WEST%20ST.%2C+KEENE%2C+NH+03431,Cheshire,http://maps.google.com/maps?q=CVS%20MANCHESTER%20NH%20LLC%2C268%20WEST%20ST.%2C+KEENE%2C+NH+03431,NH,3431.0,DEA,Oct2018,both
"WALGREEN EASTERN CO., INC.","440 WEST ST, KEENE, NH 03431",NH,3431.0,DEA,42.933525,-72.29496,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C440%20WEST%20ST%2C+KEENE%2C+NH+03431,Cheshire,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C440%20WEST%20ST%2C+KEENE%2C+NH+03431,NH,3431.0,DEA,Oct2018,both
DICK HALL'S HOUSE PHARMACY,"5 ROPE FERRY RD., HANOVER, NH 03755",NH,3755.0,DEA,43.7084513,-72.28720182100001,April2018,http://maps.google.com/maps?q=DICK%20HALLS%20HOUSE%20PHARMACY%2C5%20ROPE%20FERRY%20RD.%2C+HANOVER%2C+NH+03755,Grafton,http://maps.google.com/maps?q=DICK%20HALLS%20HOUSE%20PHARMACY%2C5%20ROPE%20FERRY%20RD.%2C+HANOVER%2C+NH+03755,NH,3755.0,DEA,Oct2018,both
DARTMOUTH-HITCHCOCK PHARMACY,"ONE MEDICAL CENTER DRIVE, LEBANON, NH 03756",NH,3756.0,DEA,43.6761758,-72.2753515,April2018,http://maps.google.com/maps?q=DARTMOUTHHITCHCOCK%20PHARMACY%2CONE%20MEDICAL%20CENTER%20DRIVE%2C+LEBANON%2C+NH+03756,Grafton,,,,,,left_only
DARTMOUTH HITCHCOCK PHARMACY AT CENTERRA,"12 CENTERRA PARKWAY, LEBANON, NH 03766",NH,3766.0,DEA,43.6744643333,-72.2612493333,April2018,http://maps.google.com/maps?q=DARTMOUTH%20HITCHCOCK%20PHARMACY%20AT%20CENTERRA%2C12%20CENTERRA%20PARKWAY%2C+LEBANON%2C+NH+03766,Grafton,,,,,,left_only
"WALGREEN EASTERN CO., INC.","3 AIRPORT RD, WEST LEBANON, NH 03784",NH,3784.0,DEA,43.629246,-72.32051,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C3%20AIRPORT%20RD%2C+WEST%20LEBANON%2C+NH+03784,Grafton,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C3%20AIRPORT%20RD%2C+WEST%20LEBANON%2C+NH+03784,NH,3784.0,DEA,Oct2018,both
WENTWORTH DOUGLASS HOSPITAL,"789 CENTRAL AVE, DOVER, NH 03820",NH,3820.0,DEA,43.213841,-70.87642840000002,Dec2018,http://maps.google.com/maps?q=WENTWORTH%20DOUGLASS%20HOSPITAL%2C789%20CENTRAL%20AVE%2C+DOVER%2C+NH+03820,Strafford,http://maps.google.com/maps?q=WENTWORTH%20DOUGLASS%20HOSPITAL%2C789%20CENTRAL%20AVE%2C+DOVER%2C+NH+03820,NH,3820.0,DEA,Oct2018,both
"WALGREEN EASTERN CO., INC.","104 S MAIN STREET, ROCHESTER, NH 03867",NH,3867.0,DEA,43.298954,-70.9697,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C104%20S%20MAIN%20STREET%2C+ROCHESTER%2C+NH+03867,Strafford,,,,,,left_only
"GUARDIAN PHARMACY OF MAINE, LLC","3 BUSINESS PARKWAY, SUITE 2, BRUNSWICK, ME 04011",ME,4011.0,DEA,43.907619,-70.00239599999999,Dec2018,http://maps.google.com/maps?q=GUARDIAN%20PHARMACY%20OF%20MAINE%20LLC%2C3%20BUSINESS%20PARKWAY%2C%20SUITE%202%2C+BRUNSWICK%2C+ME+04011,Cumberland,http://maps.google.com/maps?q=GUARDIAN%20PHARMACY%20OF%20MAINE%20LLC%2C3%20BUSINESS%20PARKWAY%2C%20SUITE%202%2C+BRUNSWICK%2C+ME+04011,ME,4011.0,DEA,Oct2018,both
"WALGREEN EASTERN CO., INC.","53 PARIS ST, NORWAY, ME 04268",ME,4268.0,DEA,44.21258,-70.5292,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C53%20PARIS%20ST%2C+NORWAY%2C+ME+04268,Oxford,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C53%20PARIS%20ST%2C+NORWAY%2C+ME+04268,ME,4268.0,DEA,Oct2018,both
FRANKLIN MEMORIAL HOSPITAL,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",ME,4938.0,DEA,44.6264756,-70.16299140000001,Dec2018,http://maps.google.com/maps?q=FRANKLIN%20MEMORIAL%20HOSPITAL%2C111%20FRANKLIN%20HEALTH%20COMMONS%2C+FARMINGTON%2C+ME+04938,Franklin,,,,,,left_only
REDINGTON-FAIRVIEW GEN HOSP,"46 FAIRVIEW AVENUE, PO BOX 468, SKOWHEGAN, ME 04976",ME,4976.0,DEA,44.75888,-69.713075,Dec2018,http://maps.google.com/maps?q=REDINGTONFAIRVIEW%20GEN%20HOSP%2C46%20FAIRVIEW%20AVENUE%2C%20PO%20BOX%20468%2C+SKOWHEGAN%2C+ME+04976,Somerset,,,,,,left_only
GIFFORD MEMORIAL HOSPITAL INC,"44 SOUTH MAIN ST, RANDOLPH, VT 05060",VT,5060.0,DEA,43.917103,-72.66611999999998,Dec2018,http://maps.google.com/maps?q=GIFFORD%20MEMORIAL%20HOSPITAL%20INC%2C44%20SOUTH%20MAIN%20ST%2C+RANDOLPH%2C+VT+05060,Orange,http://maps.google.com/maps?q=GIFFORD%20MEMORIAL%20HOSPITAL%20INC%2C44%20SOUTH%20MAIN%20ST%2C+RANDOLPH%2C+VT+05060,VT,5060.0,DEA,Oct2018,both
GREATER FALLS PHARMACY,"78 ATKINSON ST, BELLOWS FALLS, VT 05101",VT,5101.0,DEA,43.133934,-72.45026,Dec2018,http://maps.google.com/maps?q=GREATER%20FALLS%20PHARMACY%2C78%20ATKINSON%20ST%2C+BELLOWS%20FALLS%2C+VT+05101,Windham,http://maps.google.com/maps?q=GREATER%20FALLS%20PHARMACY%2C78%20ATKINSON%20ST%2C+BELLOWS%20FALLS%2C+VT+05101,VT,5101.0,DEA,Oct2018,both
LUDLOW PHARMACY INC.,"57 POND ST, LUDLOW, VT 05149",VT,5149.0,DEA,43.40649000000001,-72.71748000000002,Dec2018,http://maps.google.com/maps?q=LUDLOW%20PHARMACY%20INC%2C57%20POND%20ST%2C+LUDLOW%2C+VT+05149,Windsor,http://maps.google.com/maps?q=LUDLOW%20PHARMACY%20INC%2C57%20POND%20ST%2C+LUDLOW%2C+VT+05149,VT,5149.0,DEA,Oct2018,both
SPRINGFIELD PHARMACY INC,"262 RIVER STREET, SPRINGFIELD, VT 05156",VT,5156.0,DEA,43.3111,-72.498985,Dec2018,http://maps.google.com/maps?q=SPRINGFIELD%20PHARMACY%20INC%2C262%20RIVER%20STREET%2C+SPRINGFIELD%2C+VT+05156,Windsor,,,,,,left_only
SOUTHWESTERN VERMONT MEDICAL CENTER,"100 HOSPITAL DRIVE, BENNINGTON, VT 05201",VT,5201.0,DEA,42.873928,-73.20435,Dec2018,http://maps.google.com/maps?q=SOUTHWESTERN%20VERMONT%20MEDICAL%20CENTER%2C100%20HOSPITAL%20DRIVE%2C+BENNINGTON%2C+VT+05201,Bennington,,,,,,left_only
"THE PHARMACY - NORTHSHIRE, LLC","34 WAYS LANE, MANCHESTER CENTER, VT 05255",VT,5255.0,DEA,43.17215,-73.06419,Dec2018,http://maps.google.com/maps?q=THE%20PHARMACY%20%20NORTHSHIRE%20LLC%2C34%20WAYS%20LANE%2C+MANCHESTER%20CENTER%2C+VT+05255,Bennington,http://maps.google.com/maps?q=THE%20PHARMACY%20%20NORTHSHIRE%20LLC%2C34%20WAYS%20LANE%2C+MANCHESTER%20CENTER%2C+VT+05255,VT,5255.0,DEA,Oct2018,both
BRATTLEBORO MEMORIAL HOSP,"PHARMACY DEPT., 17 BELMONT AVE., BRATTLEBORO, VT 05301",VT,5301.0,DEA,42.8409809,-72.56460909999998,Dec2018,http://maps.google.com/maps?q=BRATTLEBORO%20MEMORIAL%20HOSP%2CPHARMACY%20DEPT.%2C+BRATTLEBORO%2C+VT+05301,Windham,,,,,,left_only
HOTEL PHARMACY,"20 ELLIOT ST, BRATTLEBORO, VT 05301",VT,5301.0,DEA,42.852077,-72.5585,Dec2018,http://maps.google.com/maps?q=HOTEL%20PHARMACY%2C20%20ELLIOT%20ST%2C+BRATTLEBORO%2C+VT+05301,Windham,http://maps.google.com/maps?q=HOTEL%20PHARMACY%2C20%20ELLIOT%20ST%2C+BRATTLEBORO%2C+VT+05301,VT,5301.0,DEA,Oct2018,both
LAKESIDE PHARMACY INC,"242 PEARL ST, BURLINGTON, VT 05401",VT,5401.0,DEA,44.480587,-73.20900999999998,Dec2018,http://maps.google.com/maps?q=LAKESIDE%20PHARMACY%20INC%2C242%20PEARL%20ST%2C+BURLINGTON%2C+VT+05401,Chittenden,http://maps.google.com/maps?q=LAKESIDE%20PHARMACY%20INC%2C242%20PEARL%20ST%2C+BURLINGTON%2C+VT+05401,VT,5401.0,DEA,Oct2018,both
UNIVERSITY OF VERMONT MEDICAL CENTER,"1 SOUTH PROSPECT STREET, BURLINGTON, VT 05401",VT,5401.0,DEA,44.480698,-73.20062,Dec2018,http://maps.google.com/maps?q=UNIVERSITY%20OF%20VERMONT%20MEDICAL%20CENTER%2C1%20SOUTH%20PROSPECT%20STREET%2C+BURLINGTON%2C+VT+05401,Chittenden,,,,,,left_only
UNIVERSITY OF VERMONT MEDICAL CENTER,"111 COLCHESTER AVENUE, BURLINGTON, VT 05401",VT,5401.0,DEA,44.480686,-73.19725,Dec2018,http://maps.google.com/maps?q=UNIVERSITY%20OF%20VERMONT%20MEDICAL%20CENTER%2C111%20COLCHESTER%20AVENUE%2C+BURLINGTON%2C+VT+05401,Chittenden,,,,,,left_only
"WALGREEN EASTERN CO., INC.","514 FARRELL ST., BURLINGTON, VT 05401",VT,5401.0,DEA,44.45066,-73.208045,Dec2018,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C514%20FARRELL%20ST.%2C+BURLINGTON%2C+VT+05401,Chittenden,http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C514%20FARRELL%20ST.%2C+BURLINGTON%2C+VT+05401,VT,5401.0,DEA,Oct2018,both
VERMONT FAMILY PHARMACY INC,"1219 NORTH AVENUE, BURLINGTON, VT 05408",VT,5408.0,DEA,44.508566,-73.24745030390001,April2018,http://maps.google.com/maps?q=VERMONT%20FAMILY%20PHARMACY%20INC%2C1219%20NORTH%20AVENUE%2C+BURLINGTON%2C+VT+05408,Chittenden,,,,,,left_only
MARBLE WORKS PHARMACY,"61 PINE STREET, SUITE 401, BRISTOL, VT 05443",VT,5443.0,DEA,44.138615,-73.08788,Dec2018,http://maps.google.com/maps?q=MARBLE%20WORKS%20PHARMACY%2C61%20PINE%20STREET%2C+BRISTOL%2C+VT+05443,Addison,http://maps.google.com/maps?q=MARBLE%20WORKS%20PHARMACY%2C61%20PINE%20STREET%2C+BRISTOL%2C+VT+05443,VT,5443.0,DEA,Oct2018,both
UNIVERSITY OF VERMONT MEDICAL CENTER,"792 COLLEGE PARKWAY SUITE 103, COLCHESTER, VT 05446",VT,5446.0,DEA,44.4967782,-73.15703549999998,Dec2018,http://maps.google.com/maps?q=UNIVERSITY%20OF%20VERMONT%20MEDICAL%20CENTER%2C792%20COLLEGE%20PARKWAY%20SUITE%20103%2C+COLCHESTER%2C+VT+05446,Chittenden,,,,,,left_only
