name,Address 1,Address 2,"City, State Zip",googleMapsUrl,state,postal,source,source_date,address
"CVS PHARMACY, INC.",105 DAVIS STRAITS,,"FALMOUTH, MA 02540",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C105%20DAVIS%20STRAITS%2C+FALMOUTH%2C+MA+02540,MA,2540,DEA,Oct2018,"105 DAVIS STRAITS, FALMOUTH, MA 02540"
"CVS PHARMACY, INC.",1145 KEMPTON STREET,,"NEW BEDFORD, MA 02740",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1145%20KEMPTON%20STREET%2C+NEW%20BEDFORD%2C+MA+02740,MA,2740,DEA,Oct2018,"1145 KEMPTON STREET, NEW BEDFORD, MA 02740"
"CVS PHARMACY, INC.",115 STAFFORD ST.,,"WORCESTER, MA 01603",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C115%20STAFFORD%20ST.%2C+WORCESTER%2C+MA+01603,MA,1603,DEA,Oct2018,"115 STAFFORD ST., WORCESTER, MA 01603"
"CVS PHARMACY, INC.",12 HARVARD ST.,,"WALTHAM, MA 02453",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C12%20HARVARD%20ST.%2C+WALTHAM%2C+MA+02453,MA,2453,DEA,Oct2018,"12 HARVARD ST., WALTHAM, MA 02453"
"CVS PHARMACY, INC.",1267 MAIN STREET,,"BROCKTON, MA 02301",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1267%20MAIN%20STREET%2C+BROCKTON%2C+MA+02301,MA,2301,DEA,Oct2018,"1267 MAIN STREET, BROCKTON, MA 02301"
"CVS PHARMACY, INC.",1280 WORCESTER RD.,,"FRAMINGHAM, MA 01702",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1280%20WORCESTER%20RD.%2C+FRAMINGHAM%2C+MA+01702,MA,1702,DEA,Oct2018,"1280 WORCESTER RD., FRAMINGHAM, MA 01702"
"CVS PHARMACY, INC.",13-1/2 POND STREET,,"NEWBURYPORT, MA 01950",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C13-1/2%20POND%20STREET%2C+NEWBURYPORT%2C+MA+01950,MA,1950,DEA,Oct2018,"13-1/2 POND STREET, NEWBURYPORT, MA 01950"
"CVS PHARMACY, INC.",136 NAHATAN ST.,,"NORWOOD, MA 02062",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C136%20NAHATAN%20ST.%2C+NORWOOD%2C+MA+02062,MA,2062,DEA,Oct2018,"136 NAHATAN ST., NORWOOD, MA 02062"
"CVS PHARMACY, INC.",137 FEDERAL STREET,,"GREENFIELD, MA 01301",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20FEDERAL%20STREET%2C+GREENFIELD%2C+MA+01301,MA,1301,DEA,Oct2018,"137 FEDERAL STREET, GREENFIELD, MA 01301"
"CVS PHARMACY, INC.",137 SOUTH MAIN STREET,,"MILFORD, MA 01757",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20SOUTH%20MAIN%20STREET%2C+MILFORD%2C+MA+01757,MA,1757,DEA,Oct2018,"137 SOUTH MAIN STREET, MILFORD, MA 01757"
"CVS PHARMACY, INC.",137 WEST CENTRAL STREET,,"NATICK, MA 01760",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20WEST%20CENTRAL%20STREET%2C+NATICK%2C+MA+01760,MA,1760,DEA,Oct2018,"137 WEST CENTRAL STREET, NATICK, MA 01760"
"CVS PHARMACY, INC.",1616 MEMORIAL DR.,,"CHICOPEE, MA 01020",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1616%20MEMORIAL%20DR.%2C+CHICOPEE%2C+MA+01020,MA,1020,DEA,Oct2018,"1616 MEMORIAL DR., CHICOPEE, MA 01020"
"CVS PHARMACY, INC.",1620 PRESIDENT AVENUE,,"FALL RIVER, MA 02720",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1620%20PRESIDENT%20AVENUE%2C+FALL%20RIVER%2C+MA+02720,MA,2720,DEA,Oct2018,"1620 PRESIDENT AVENUE, FALL RIVER, MA 02720"
"CVS PHARMACY, INC.",171 NORTH MAIN STREET,,"RANDOLPH, MA 02368",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C171%20NORTH%20MAIN%20STREET%2C+RANDOLPH%2C+MA+02368,MA,2368,DEA,Oct2018,"171 NORTH MAIN STREET, RANDOLPH, MA 02368"
"CVS PHARMACY, INC.",1815 MIDDLESEX STREET,,"LOWELL, MA 01851",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1815%20MIDDLESEX%20STREET%2C+LOWELL%2C+MA+01851,MA,1851,DEA,Oct2018,"1815 MIDDLESEX STREET, LOWELL, MA 01851"
"CVS PHARMACY, INC.",1880 OCEAN STREET,,"MARSHFIELD, MA 02050",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1880%20OCEAN%20STREET%2C+MARSHFIELD%2C+MA+02050,MA,2050,DEA,Oct2018,"1880 OCEAN STREET, MARSHFIELD, MA 02050"
"CVS PHARMACY, INC.",19 DODGE ST.,,"BEVERLY, MA 01915",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C19%20DODGE%20ST.%2C+BEVERLY%2C+MA+01915,MA,1915,DEA,Oct2018,"19 DODGE ST., BEVERLY, MA 01915"
"CVS PHARMACY, INC.",197 BOSTON TURNPIKE RTE 9,,"SHREWSBURY, MA 01545",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C197%20BOSTON%20TURNPIKE%20RTE%209%2C+SHREWSBURY%2C+MA+01545,MA,1545,DEA,Oct2018,"197 BOSTON TURNPIKE RTE 9, SHREWSBURY, MA 01545"
"CVS PHARMACY, INC.",261 CHAUNCY STREET,,"MANSFIELD, MA 02048",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C261%20CHAUNCY%20STREET%2C+MANSFIELD%2C+MA+02048,MA,2048,DEA,Oct2018,"261 CHAUNCY STREET, MANSFIELD, MA 02048"
"CVS PHARMACY, INC.",264 EAST MAIN STREET,,"MARLBORO, MA 01752",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C264%20EAST%20MAIN%20STREET%2C+MARLBORO%2C+MA+01752,MA,1752,DEA,Oct2018,"264 EAST MAIN STREET, MARLBORO, MA 01752"
"CVS PHARMACY, INC.",27-43 MAIN STREET,,"WATERTOWN, MA 02472",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C27-43%20MAIN%20STREET%2C+WATERTOWN%2C+MA+02472,MA,2472,DEA,Oct2018,"27-43 MAIN STREET, WATERTOWN, MA 02472"
"CVS PHARMACY, INC.","272 EAST CENTRAL STREET, ROUTE 140",,"FRANKLIN, MA 02038",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C272%20EAST%20CENTRAL%20STREET%2C%20ROUTE%20140%2C+FRANKLIN%2C+MA+02038,MA,2038,DEA,Oct2018,"272 EAST CENTRAL STREET, ROUTE 140, FRANKLIN, MA 02038"
"CVS PHARMACY, INC.",284 WINTHROP ST.,TAUNTON PLZ,"TAUNTON, MA 02780",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C284%20WINTHROP%20ST.%2C+TAUNTON%2C+MA+02780,MA,2780,DEA,Oct2018,"284 WINTHROP ST., TAUNTON PLZ, TAUNTON, MA 02780"
"CVS PHARMACY, INC.",300 LONGWOOD AVE.,CHILDRENS HOSPITAL,"BOSTON, MA 02115",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C300%20LONGWOOD%20AVE.%2C+BOSTON%2C+MA+02115,MA,2115,DEA,Oct2018,"300 LONGWOOD AVE., CHILDRENS HOSPITAL, BOSTON, MA 02115"
"CVS PHARMACY, INC.",314 MAIN STREET,,"GARDNER, MA 01440",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C314%20MAIN%20STREET%2C+GARDNER%2C+MA+01440,MA,1440,DEA,Oct2018,"314 MAIN STREET, GARDNER, MA 01440"
"CVS PHARMACY, INC.",336 BRIDGE ST.,,"LOWELL, MA 01850",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C336%20BRIDGE%20ST.%2C+LOWELL%2C+MA+01850,MA,1850,DEA,Oct2018,"336 BRIDGE ST., LOWELL, MA 01850"
"CVS PHARMACY, INC.",36 WHITE STREET,,"CAMBRIDGE, MA 02140",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C36%20WHITE%20STREET%2C+CAMBRIDGE%2C+MA+02140,MA,2140,DEA,Oct2018,"36 WHITE STREET, CAMBRIDGE, MA 02140"
"CVS PHARMACY, INC.",400 MASSACHUSETTS AVENUE,,"ACTON, MA 01720",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C400%20MASSACHUSETTS%20AVENUE%2C+ACTON%2C+MA+01720,MA,1720,DEA,Oct2018,"400 MASSACHUSETTS AVENUE, ACTON, MA 01720"
"CVS PHARMACY, INC.",400 PARK AVE.,,"WORCESTER, MA 01610",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C400%20PARK%20AVE.%2C+WORCESTER%2C+MA+01610,MA,1610,DEA,Oct2018,"400 PARK AVE., WORCESTER, MA 01610"
"CVS PHARMACY, INC.",42 BEALE STREET,,"WOLLASTON, MA 02170",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C42%20BEALE%20STREET%2C+WOLLASTON%2C+MA+02170,MA,2170,DEA,Oct2018,"42 BEALE STREET, WOLLASTON, MA 02170"
"CVS PHARMACY, INC.",425 LOWELL AVE.,,"HAVERHILL, MA 01832",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C425%20LOWELL%20AVE.%2C+HAVERHILL%2C+MA+01832,MA,1832,DEA,Oct2018,"425 LOWELL AVE., HAVERHILL, MA 01832"
"CVS PHARMACY, INC.",474 WASHINGTON ST.,,"WEYMOUTH, MA 02188",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C474%20WASHINGTON%20ST.%2C+WEYMOUTH%2C+MA+02188,MA,2188,DEA,Oct2018,"474 WASHINGTON ST., WEYMOUTH, MA 02188"
"CVS PHARMACY, INC.",500 GRAFTON STREET,,"WORCESTER, MA 01604",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C500%20GRAFTON%20STREET%2C+WORCESTER%2C+MA+01604,MA,1604,DEA,Oct2018,"500 GRAFTON STREET, WORCESTER, MA 01604"
"CVS PHARMACY, INC.",590 FELLSWAY,,"MEDFORD, MA 02155",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C590%20FELLSWAY%2C+MEDFORD%2C+MA+02155,MA,2155,DEA,Oct2018,"590 FELLSWAY, MEDFORD, MA 02155"
"CVS PHARMACY, INC.",600 STATE ST,,"SPRINGFIELD, MA 01109",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C600%20STATE%20ST%2C+SPRINGFIELD%2C+MA+01109,MA,1109,DEA,Oct2018,"600 STATE ST, SPRINGFIELD, MA 01109"
"CVS PHARMACY, INC.",615-621 BELMONT AVENUE,,"SPRINGFIELD, MA 01108",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C615-621%20BELMONT%20AVENUE%2C+SPRINGFIELD%2C+MA+01108,MA,1108,DEA,Oct2018,"615-621 BELMONT AVENUE, SPRINGFIELD, MA 01108"
"CVS PHARMACY, INC.","626 SOUTHERN ARTERY, RTE 3A",,"QUINCY, MA 02169",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C626%20SOUTHERN%20ARTERY%2C%20RTE%203A%2C+QUINCY%2C+MA+02169,MA,2169,DEA,Oct2018,"626 SOUTHERN ARTERY, RTE 3A, QUINCY, MA 02169"
"CVS PHARMACY, INC.",68 MAIN STREET,,"ANDOVER, MA 01810",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C68%20MAIN%20STREET%2C+ANDOVER%2C+MA+01810,MA,1810,DEA,Oct2018,"68 MAIN STREET, ANDOVER, MA 01810"
"CVS PHARMACY, INC.",715 MORRISSEY BOULEVARD,,"DORCHESTER, MA 02122",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C715%20MORRISSEY%20BOULEVARD%2C+DORCHESTER%2C+MA+02122,MA,2122,DEA,Oct2018,"715 MORRISSEY BOULEVARD, DORCHESTER, MA 02122"
"CVS PHARMACY, INC.",8 EAST WASHINGTON STREET,,"NORTH ATTLEBORO, MA 02760",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20EAST%20WASHINGTON%20STREET%2C+NORTH%20ATTLEBORO%2C+MA+02760,MA,2760,DEA,Oct2018,"8 EAST WASHINGTON STREET, NORTH ATTLEBORO, MA 02760"
"CVS PHARMACY, INC.",8 PILGRIM HILL ROAD,,"PLYMOUTH, MA 02360",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20PILGRIM%20HILL%20ROAD%2C+PLYMOUTH%2C+MA+02360,MA,2360,DEA,Oct2018,"8 PILGRIM HILL ROAD, PLYMOUTH, MA 02360"
"CVS PHARMACY, INC.",9 NELSON STREET,,"LEOMINSTER, MA 01453",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C9%20NELSON%20STREET%2C+LEOMINSTER%2C+MA+01453,MA,1453,DEA,Oct2018,"9 NELSON STREET, LEOMINSTER, MA 01453"
D AND B PHARMACY CORP,222 OAKRIDGE CMNS,D B A PAUL'S PHARMACY,"SOUTH SALEM, NY 10590",http://maps.google.com/maps?q=D%20AND%20B%20PHARMACY%20CORP%2C222%20OAKRIDGE%20CMNS%2C+SOUTH%20SALEM%2C+NY+10590,NY,10590,DEA,Oct2018,"222 OAKRIDGE CMNS, D B A PAUL'S PHARMACY, SOUTH SALEM, NY 10590"
DEDRICK'S PHARMACY INC,86 N FRONT ST,,"KINGSTON, NY 12401",http://maps.google.com/maps?q=DEDRICKS%20PHARMACY%20INC%2C86%20N%20FRONT%20ST%2C+KINGSTON%2C+NY+12401,NY,12401,DEA,Oct2018,"86 N FRONT ST, KINGSTON, NY 12401"
DRUGDEX PHARMACY INC,1632 BRUCKNER BOULEVARD,,"BRONX, NY 10473",http://maps.google.com/maps?q=DRUGDEX%20PHARMACY%20INC%2C1632%20BRUCKNER%20BOULEVARD%2C+BRONX%2C+NY+10473,NY,10473,DEA,Oct2018,"1632 BRUCKNER BOULEVARD, BRONX, NY 10473"
DUANE READE,1 UNION SQ SOUTH,,"NEW YORK, NY 10003",http://maps.google.com/maps?q=DUANE%20READE%2C1%20UNION%20SQ%20SOUTH%2C+NEW%20YORK%2C+NY+10003,NY,10003,DEA,Oct2018,"1 UNION SQ SOUTH, NEW YORK, NY 10003"
DUANE READE,107-16 CONTINENTAL AVENUE,,"FOREST HILLS, NY 11375",http://maps.google.com/maps?q=DUANE%20READE%2C107-16%20CONTINENTAL%20AVENUE%2C+FOREST%20HILLS%2C+NY+11375,NY,11375,DEA,Oct2018,"107-16 CONTINENTAL AVENUE, FOREST HILLS, NY 11375"
DUANE READE,1231 MADISON AVENUE,,"NEW YORK, NY 10128",http://maps.google.com/maps?q=DUANE%20READE%2C1231%20MADISON%20AVENUE%2C+NEW%20YORK%2C+NY+10128,NY,10128,DEA,Oct2018,"1231 MADISON AVENUE, NEW YORK, NY 10128"
DUANE READE,13602 ROOSEVELT AVENUE,,"FLUSHING, NY 11354",http://maps.google.com/maps?q=DUANE%20READE%2C13602%20ROOSEVELT%20AVENUE%2C+FLUSHING%2C+NY+11354,NY,11354,DEA,Oct2018,"13602 ROOSEVELT AVENUE, FLUSHING, NY 11354"
DUANE READE,1498 YORK AVENUE,,"NEW YORK, NY 10075",http://maps.google.com/maps?q=DUANE%20READE%2C1498%20YORK%20AVENUE%2C+NEW%20YORK%2C+NY+10075,NY,10075,DEA,Oct2018,"1498 YORK AVENUE, NEW YORK, NY 10075"
DUANE READE,155 EAST 34TH STREET,,"NEW YORK, NY 10016",http://maps.google.com/maps?q=DUANE%20READE%2C155%20EAST%2034TH%20STREET%2C+NEW%20YORK%2C+NY+10016,NY,10016,DEA,Oct2018,"155 EAST 34TH STREET, NEW YORK, NY 10016"
DUANE READE,2522 BROADWAY,,"NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C2522%20BROADWAY%2C+NEW%20YORK%2C+NY+10025,NY,10025,DEA,Oct2018,"2522 BROADWAY, NEW YORK, NY 10025"
DUANE READE,2864 BROADWAY,,"NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C2864%20BROADWAY%2C+NEW%20YORK%2C+NY+10025,NY,10025,DEA,Oct2018,"2864 BROADWAY, NEW YORK, NY 10025"
DUANE READE,296 FLATBUSH AVE,,"BROOKLYN, NY 11217",http://maps.google.com/maps?q=DUANE%20READE%2C296%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11217,NY,11217,DEA,Oct2018,"296 FLATBUSH AVE, BROOKLYN, NY 11217"
DUANE READE,51 WEST 51ST STREET,,"NEW YORK, NY 10019",http://maps.google.com/maps?q=DUANE%20READE%2C51%20WEST%2051ST%20STREET%2C+NEW%20YORK%2C+NY+10019,NY,10019,DEA,Oct2018,"51 WEST 51ST STREET, NEW YORK, NY 10019"
DUANE READE,661 8TH AVENUE,,"NEW YORK, NY 10036",http://maps.google.com/maps?q=DUANE%20READE%2C661%208TH%20AVENUE%2C+NEW%20YORK%2C+NY+10036,NY,10036,DEA,Oct2018,"661 8TH AVENUE, NEW YORK, NY 10036"
DUANE READE,71 WEST 23RD STREET,,"NEW YORK, NY 10010",http://maps.google.com/maps?q=DUANE%20READE%2C71%20WEST%2023RD%20STREET%2C+NEW%20YORK%2C+NY+10010,NY,10010,DEA,Oct2018,"71 WEST 23RD STREET, NEW YORK, NY 10010"
DUANE READE,73-01 37TH AVENUE,,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=DUANE%20READE%2C73-01%2037TH%20AVENUE%2C+JACKSON%20HEIGHTS%2C+NY+11372,NY,11372,DEA,Oct2018,"73-01 37TH AVENUE, JACKSON HEIGHTS, NY 11372"
DUANE READE,775 COLUMBUS AVENUE,,"NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C775%20COLUMBUS%20AVENUE%2C+NEW%20YORK%2C+NY+10025,NY,10025,DEA,Oct2018,"775 COLUMBUS AVENUE, NEW YORK, NY 10025"
DUANE READE,949 THIRD AVENUE,,"NEW YORK, NY 10022",http://maps.google.com/maps?q=DUANE%20READE%2C949%20THIRD%20AVENUE%2C+NEW%20YORK%2C+NY+10022,NY,10022,DEA,Oct2018,"949 THIRD AVENUE, NEW YORK, NY 10022"
DUTCHESS CHEMISTS INC,6032 ROUTE 82,,"STANFORDVILLE, NY 12581",http://maps.google.com/maps?q=DUTCHESS%20CHEMISTS%20INC%2C6032%20ROUTE%2082%2C+STANFORDVILLE%2C+NY+12581,NY,12581,DEA,Oct2018,"6032 ROUTE 82, STANFORDVILLE, NY 12581"
EAST 16 STREET PHARMACY INC,1526 CORTELYOU RD,,"BROOKLYN, NY 11226",http://maps.google.com/maps?q=EAST%20%20STREET%20PHARMACY%20INC%2C1526%20CORTELYOU%20RD%2C+BROOKLYN%2C+NY+11226,NY,11226,DEA,Oct2018,"1526 CORTELYOU RD, BROOKLYN, NY 11226"
"EAST MAIN STREET CHEMISTS, INC.",707 EAST MAIN STREET,,"MIDDLETOWN, NY 10940",http://maps.google.com/maps?q=EAST%20MAIN%20STREET%20CHEMISTS%20INC%2C707%20EAST%20MAIN%20STREET%2C+MIDDLETOWN%2C+NY+10940,NY,10940,DEA,Oct2018,"707 EAST MAIN STREET, MIDDLETOWN, NY 10940"
EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,C/O PHARMACY,"GREENPORT, NY 11944",http://maps.google.com/maps?q=EASTERN%20LONG%20ISLAND%20HOSPITAL%2C201%20MANOR%20PLACE%2C+GREENPORT%2C+NY+11944,NY,11944,DEA,Oct2018,"201 MANOR PLACE, C/O PHARMACY, GREENPORT, NY 11944"
ECHO PHARMACY,56 ECHO AVENUE,,"MILLER PLACE, NY 11764",http://maps.google.com/maps?q=ECHO%20PHARMACY%2C56%20ECHO%20AVENUE%2C+MILLER%20PLACE%2C+NY+11764,NY,11764,DEA,Oct2018,"56 ECHO AVENUE, MILLER PLACE, NY 11764"
ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,,"ELLENVILLE, NY 12428",http://maps.google.com/maps?q=ELLENVILLE%20REGIONAL%20HOSPITAL%2C10%20HEALTHY%20WAY%2C+ELLENVILLE%2C+NY+12428,NY,12428,DEA,Oct2018,"10 HEALTHY WAY, ELLENVILLE, NY 12428"
ELLIOT PHARMACY AT RIVER'S EDGE,175 QUEEN CITY AVE SUITE 1,,"MANCHESTER, NH 03101",http://maps.google.com/maps?q=ELLIOT%20PHARMACY%20AT%20RIVERS%20EDGE%2C175%20QUEEN%20CITY%20AVE%20SUITE%201%2C+MANCHESTER%2C+NH+03101,NH,3101,DEA,Oct2018,"175 QUEEN CITY AVE SUITE 1, MANCHESTER, NH 03101"
EMERSON HOSPITAL,ATTN: PHARMACY DEPARTMENT,133 ORNAC,"CONCORD, MA 01742",http://maps.google.com/maps?q=EMERSON%20HOSPITAL%2CATTN%3A%20PHARMACY%20DEPARTMENT%2C+CONCORD%2C+MA+01742,MA,1742,DEA,Oct2018,"ATTN: PHARMACY DEPARTMENT, 133 ORNAC, CONCORD, MA 01742"
ERX PHARMACEUTICAL LLC,159 RALPH AVE,,"BROOKLYN, NY 11233",http://maps.google.com/maps?q=ERX%20PHARMACEUTICAL%20LLC%2C159%20RALPH%20AVE%2C+BROOKLYN%2C+NY+11233,NY,11233,DEA,Oct2018,"159 RALPH AVE, BROOKLYN, NY 11233"
ESCO DRUG CO INC,687 9TH AVE,,"NEW YORK, NY 10036",http://maps.google.com/maps?q=ESCO%20DRUG%20CO%20INC%2C687%209TH%20AVE%2C+NEW%20YORK%2C+NY+10036,NY,10036,DEA,Oct2018,"687 9TH AVE, NEW YORK, NY 10036"
FAIRVIEW HILL REALTY CORP,4747 NESCONSET HWY,,"PORT JEFFERSON STATION, NY 11776",http://maps.google.com/maps?q=FAIRVIEW%20HILL%20REALTY%20CORP%2C4747%20NESCONSET%20HWY%2C+PORT%20JEFFERSON%20STATION%2C+NY+11776,NY,11776,DEA,Oct2018,"4747 NESCONSET HWY, PORT JEFFERSON STATION, NY 11776"
FIRST COLONY CORP,PO BOX 10,82 NEWPORT RD,"NEW LONDON, NH 03257",http://maps.google.com/maps?q=FIRST%20COLONY%20CORP%2CPO%20BOX%2010%2C+NEW%20LONDON%2C+NH+03257,NH,3257,DEA,Oct2018,"PO BOX 10, 82 NEWPORT RD, NEW LONDON, NH 03257"
FISHKILL PHARMACY LLC,1004 MAIN ST.,BUILDING 554,"FISHKILL, NY 12524",http://maps.google.com/maps?q=FISHKILL%20PHARMACY%20LLC%2C1004%20MAIN%20ST.%2C+FISHKILL%2C+NY+12524,NY,12524,DEA,Oct2018,"1004 MAIN ST., BUILDING 554, FISHKILL, NY 12524"
FLATBUSH RX CORP,1855 FLATBUSH AVE,,"BROOKLYN, NY 11210",http://maps.google.com/maps?q=FLATBUSH%20RX%20CORP%2C1855%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11210,NY,11210,DEA,Oct2018,"1855 FLATBUSH AVE, BROOKLYN, NY 11210"
FONTAK INC,2000 NORTH VILLAGE AVENUE,SUITE 107,"ROCKVILLE CENTRE, NY 11570",http://maps.google.com/maps?q=FONTAK%20INC%2C2000%20NORTH%20VILLAGE%20AVENUE%2C+ROCKVILLE%20CENTRE%2C+NY+11570,NY,11570,DEA,Oct2018,"2000 NORTH VILLAGE AVENUE, SUITE 107, ROCKVILLE CENTRE, NY 11570"
FORTEEN STAR ENTERPRISES INC,346 CENTRAL AVE,,"ALBANY, NY 12206",http://maps.google.com/maps?q=FORTEEN%20STAR%20ENTERPRISES%20INC%2C346%20CENTRAL%20AVE%2C+ALBANY%2C+NY+12206,NY,12206,DEA,Oct2018,"346 CENTRAL AVE, ALBANY, NY 12206"
FOUR CORNERS PHARMACY LLC,360 DELAWARE AVENUE,,"DELMAR, NY 12054",http://maps.google.com/maps?q=FOUR%20CORNERS%20PHARMACY%20LLC%2C360%20DELAWARE%20AVENUE%2C+DELMAR%2C+NY+12054,NY,12054,DEA,Oct2018,"360 DELAWARE AVENUE, DELMAR, NY 12054"
FRANCO PHARMACY CORP,77-01 37TH AVE,,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=FRANCO%20PHARMACY%20CORP%2C77-01%2037TH%20AVE%2C+JACKSON%20HEIGHTS%2C+NY+11372,NY,11372,DEA,Oct2018,"77-01 37TH AVE, JACKSON HEIGHTS, NY 11372"
FRANHILL PHARMACY LLC,20419 HILLSIDE AVE,,"HOLLIS, NY 11423",http://maps.google.com/maps?q=FRANHILL%20PHARMACY%20LLC%2C20419%20HILLSIDE%20AVE%2C+HOLLIS%2C+NY+11423,NY,11423,DEA,Oct2018,"20419 HILLSIDE AVE, HOLLIS, NY 11423"
FRANKLIN SQUARE PHARMACY INC,925 HEMPSTEAD TURNPIKE,ATTN: SUPERVISING PHARMACIST,"FRANKLIN SQUARE, NY 11010",http://maps.google.com/maps?q=FRANKLIN%20SQUARE%20PHARMACY%20INC%2C925%20HEMPSTEAD%20TURNPIKE%2C+FRANKLIN%20SQUARE%2C+NY+11010,NY,11010,DEA,Oct2018,"925 HEMPSTEAD TURNPIKE, ATTN: SUPERVISING PHARMACIST, FRANKLIN SQUARE, NY 11010"
FREDERICK H LANGE INC,2205 NOTT ST,,"SCHENECTADY, NY 12309",http://maps.google.com/maps?q=FREDERICK%20H%20LANGE%20INC%2C2205%20NOTT%20ST%2C+SCHENECTADY%2C+NY+12309,NY,12309,DEA,Oct2018,"2205 NOTT ST, SCHENECTADY, NY 12309"
FULL CARE PHARMACY INC,2913 SURF AVE,,"BROOKLYN, NY 11224",http://maps.google.com/maps?q=FULL%20CARE%20PHARMACY%20INC%2C2913%20SURF%20AVE%2C+BROOKLYN%2C+NY+11224,NY,11224,DEA,Oct2018,"2913 SURF AVE, BROOKLYN, NY 11224"
"G.S.P. LONGTERM CARE, INC",1567 CENTRAL PARK AVENUE,,"YONKERS, NY 10710",http://maps.google.com/maps?q=GSP%20LONGTERM%20CARE%20INC%2C1567%20CENTRAL%20PARK%20AVENUE%2C+YONKERS%2C+NY+10710,NY,10710,DEA,Oct2018,"1567 CENTRAL PARK AVENUE, YONKERS, NY 10710"
GEM DRUG CORPORATION,300 MORTON AVE,,"ALBANY, NY 12209",http://maps.google.com/maps?q=GEM%20DRUG%20CORPORATION%2C300%20MORTON%20AVE%2C+ALBANY%2C+NY+12209,NY,12209,DEA,Oct2018,"300 MORTON AVE, ALBANY, NY 12209"
GENERAL HOSP CORPORATION,55 FRUIT STREET,,"BOSTON, MA 02114",http://maps.google.com/maps?q=GENERAL%20HOSP%20CORPORATION%2C55%20FRUIT%20STREET%2C+BOSTON%2C+MA+02114,MA,2114,DEA,Oct2018,"55 FRUIT STREET, BOSTON, MA 02114"
GENERAL HOSPITAL CORPORATION,OUTPATIENT PHARMACY,55 FRUIT STREET,"BOSTON, MA 02114",http://maps.google.com/maps?q=GENERAL%20HOSPITAL%20CORPORATION%2COUTPATIENT%20PHARMACY%2C+BOSTON%2C+MA+02114,MA,2114,DEA,Oct2018,"OUTPATIENT PHARMACY, 55 FRUIT STREET, BOSTON, MA 02114"
