Data FY,OPDIV,CFDA Num,CFDA Program Title,,State,Award Number,,Award Title,,Award Code,,Budget Year,Action Date,Recipient Name,,ZIP Code,Award Amount
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MT,18B1MTCOSR,,2018,,4,,1,10/31/2017,"MT ST DEPT OF PHHS, MEDICAID & TITLE IV-A SERVICES",,59601,-$515
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NC,18B1NCCOSR,,2018,,3,,1,10/17/2017,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,27603-1388,"$3,516,352"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NC,18B1NCCOSR,,2018,,4,,1,10/31/2017,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,27603-1388,$208
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ND,18B1NDCOSR,,2018,,4,,1,10/31/2017,ND ST OFFICE OF INTERGOVERNMENTAL ASSISTANCE,,58505,-$506
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ND,18B1NDCOSR,,2018,,3,,1,10/17/2017,ND ST OFFICE OF INTERGOVERNMENTAL ASSISTANCE,,58505,"$630,969"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NE,18B1NECOSR,,2018,,3,,1,10/17/2017,NE ST DEPT OF HEALTH AND HUMAN SERVICES,,68509,"$933,860"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NE,18B1NECOSR,,2018,,4,,1,10/31/2017,NE ST DEPT OF HEALTH AND HUMAN SERVICES,,68509,$55
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NH,18B1NHCOSR,,2018,,4,,1,10/31/2017,NH ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,03301-6510,-$561
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NH,18B1NHCOSR,,2018,,1,,1,10/17/2017,NH ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,03301-6510,"$698,541"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NJ,18B1NJCOSR,,2018,,6,,1,11/13/2017,NJ ST DEPT OF COMMUNITY AFFAIRS,,08625,$217
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NJ,18B1NJCOSR,,2018,,3,,1,10/17/2017,NJ ST DEPT OF COMMUNITY AFFAIRS,,08625,"$3,670,286"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NM,18B1NMCOSR,,2018,,4,,1,10/31/2017,NM ST DEPARTMENT OF HUMAN SERVICES,,87501,$44
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NM,18B1NMCOSR,,2018,,3,,1,10/17/2017,NM ST DEPARTMENT OF HUMAN SERVICES,,87501,"$734,584"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NV,18B1NVCOSR,,2018,,4,,1,10/31/2017,NV ST OFFICE OF COMMUNITY SERVICES,,89710,-$561
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NV,18B1NVCOSR,,2018,,3,,1,10/17/2017,NV ST OFFICE OF COMMUNITY SERVICES,,89710,"$698,541"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OH,18B1OHCOSR,,2018,,3,,1,10/17/2017,OH ST DEPARTMENT OF DEVELOPMENT,,43216,"$5,222,461"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OH,18B1OHCOSR,,2018,,4,,1,10/31/2017,OH ST DEPARTMENT OF DEVELOPMENT,,43216,$309
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18B1OKCOSR,,2018,,4,,1,10/31/2017,OK ST DEPARTMENT OF COMMERCE,,73126,$93
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18B1OKCOSR,,2018,,10,,1,12/12/2017,OK ST DEPARTMENT OF COMMERCE,,73126,-$369
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18B1OKCOSR,,2018,,3,,1,10/17/2017,OK ST DEPARTMENT OF COMMERCE,,73126,"$1,566,103"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,PA,18B1PACOSR,,2018,,3,,1,10/17/2017,"COMMONWEALTH OF PENN, DEPT OF COMMUNITY AFFAIRS",,17106,"$5,672,144"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,PA,18B1PACOSR,,2018,,4,,1,10/31/2017,"COMMONWEALTH OF PENN, DEPT OF COMMUNITY AFFAIRS",,17106,$336
2018,ACF,93569,Community Services Block Grant (CSBG) ,,PR,18B1PRCOSR,,2018,,4,,1,10/31/2017,PR ADMIN FOR FAMILIES & CHILDREN,,00902,$334
2018,ACF,93569,Community Services Block Grant (CSBG) ,,PR,18B1PRCOSR,,2018,,3,,1,10/17/2017,PR ADMIN FOR FAMILIES & CHILDREN,,00902,"$5,644,039"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,RI,18B1RICOSR,,2018,,6,,1,11/13/2017,RI ST DEPARTMENT OF HUMAN SERVICES,,02920,"$740,653"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SC,18B1SCCOSR,,2018,,4,,1,10/31/2017,SC ST OFFICE OF THE GOVERNOR,,29201,$122
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SC,18B1SCCOSR,,2018,,3,,1,10/17/2017,SC ST OFFICE OF THE GOVERNOR,,29201,"$2,058,563"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SD,18B1SDCOSR,,2018,,1,,1,10/17/2017,"SD ST DEPARTMENT OF SOCIAL SVCS, DIV OF THE SECRETARY",,57501,"$565,949"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SD,18B1SDCOSR,,2018,,6,,1,11/13/2017,"SD ST DEPARTMENT OF SOCIAL SVCS, DIV OF THE SECRETARY",,57501,-$454
2018,ACF,93569,Community Services Block Grant (CSBG) ,,TN,18B1TNCOSR,,2018,,3,,1,10/17/2017,TN ST COMMUNITY SERVICES ADMINISTRATION,,37219,"$2,639,336"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,TN,18B1TNCOSR,,2018,,4,,1,10/31/2017,TN ST COMMUNITY SERVICES ADMINISTRATION,,37219,$156
2018,ACF,93569,Community Services Block Grant (CSBG) ,,TX,18B1TXCOSR,,2018,,4,,1,10/31/2017,TX ST DEPT OF HOUSING/ COMMUNITY AFFAIRS,,78711-3941,$381
2018,ACF,93569,Community Services Block Grant (CSBG) ,,TX,18B1TXCOSR,,2018,,3,,1,10/17/2017,TX ST DEPT OF HOUSING/ COMMUNITY AFFAIRS,,78711-3941,"$6,445,290"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,UT,18B1UTCOSR,,2018,,6,,1,11/13/2017,UT ST COMMUNITY SERVICES OFFICE,,84101,-$548
2018,ACF,93569,Community Services Block Grant (CSBG) ,,UT,18B1UTCOSR,,2018,,1,,1,10/17/2017,UT ST COMMUNITY SERVICES OFFICE,,84101,"$682,642"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,VA,18B1VACOSR,,2018,,1,,1,10/17/2017,VA ST DEPARTMENT OF SOCIAL SERVICES,,23219,"$2,144,939"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,VA,18B1VACOSR,,2018,,6,,1,11/13/2017,VA ST DEPARTMENT OF SOCIAL SERVICES,,23219,$127
2018,ACF,93569,Community Services Block Grant (CSBG) ,,VT,18B1VTCOSR,,2018,,3,,1,10/17/2017,VT ST AGENCY FOR HUMAN SERVICES,,05676-1581,"$698,058"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,VT,18B1VTCOSR,,2018,,4,,1,10/31/2017,VT ST AGENCY FOR HUMAN SERVICES,,05676-1581,-$560
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WA,18B1WACOSR,,2018,,1,,1,10/17/2017,"WA ST DEPT OF COMM, TRADE, AND ECONOMIC DEVELOPMENT",,98504,"$1,587,635"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WA,18B1WACOSR,,2018,,6,,1,11/13/2017,"WA ST DEPT OF COMM, TRADE, AND ECONOMIC DEVELOPMENT",,98504,$94
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WI,18B1WICOSR,,2018,,4,,1,10/31/2017,WI ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,,53701,$96
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WI,18B1WICOSR,,2018,,3,,1,10/17/2017,WI ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,,53701,"$1,630,103"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WV,18B1WVCOSR,,2018,,3,,1,10/17/2017,WV  ST OFFICE OF THE GOVERNOR,,25301,"$1,499,797"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WV,18B1WVCOSR,,2018,,4,,1,10/31/2017,WV  ST OFFICE OF THE GOVERNOR,,25301,$88
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WY,18B1WYCOSR,,2018,,6,,1,11/13/2017,WY ST DEPARTMENT OF HEALTH,,82002,"$653,777"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,FL,18B2FLCOSR,,2018,,3,,1,10/17/2017,FL ST DEPARTMENT OF ECONOMIC OPPORTUNITY,,32399,"$3,893,850"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,FL,18B2FLCOSR,,2018,,4,,1,10/31/2017,FL ST DEPARTMENT OF ECONOMIC OPPORTUNITY,,32399,$231
2018,ACF,93569,Community Services Block Grant (CSBG) ,,HI,18B2HICOSR,,2018,,3,,1,10/17/2017,HAWAII OFFICE OF COMMUNITY SERVICES,,96813-5095,"$698,541"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,HI,18B2HICOSR,,2018,,4,,1,10/31/2017,HAWAII OFFICE OF COMMUNITY SERVICES,,96813-5095,-$561
2018,ACF,93569,Community Services Block Grant (CSBG) ,,KS,18B2KSCOSR,,2018,,4,,1,10/31/2017,Kansas Housing Resources,,66603-3868,$64
2018,ACF,93569,Community Services Block Grant (CSBG) ,,KS,18B2KSCOSR,,2018,,3,,1,10/17/2017,Kansas Housing Resources,,66603-3868,"$1,093,549"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NY,18B2NYCOSR,,2018,,4,,1,10/31/2017,New York State Department of State,,12231,$686
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NY,18B2NYCOSR,,2018,,3,,1,10/17/2017,New York State Department of State,,12231,"$11,627,896"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OR,18B2ORCOSR,,2018,,4,,1,10/31/2017,OR ST HOUSING & COMMUNITY SERVICES DEPARTMENT,,97310,$63
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OR,18B2ORCOSR,,2018,,3,,1,10/17/2017,OR ST HOUSING & COMMUNITY SERVICES DEPARTMENT,,97310,"$1,068,239"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,VT,18B2VTCOSR,,2018,,10,,1,12/12/2017,AHA ABENAKI HELPING ABENAKI,,05855,$483
2018,ACF,93569,Community Services Block Grant (CSBG) ,,CT,18B3CTCOSR,,2018,,7,,1,11/13/2017,EASTERN PEQUOT NATION,,06359,"$2,622"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,CO,18IACOCOSR,,2018,,8,,1,11/15/2017,SOUTHERN UTE TRIBAL COUNCIL,,81137,"$1,421"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MI,18IAMICOSR,,2018,,7,,1,11/13/2017,SAULT STE MARIE TRIBE OF CHIPPEWA INDIANS,,49783-3740,"$11,578"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MT,18IAMTCOSR,,2018,,9,,1,12/4/2017,BLACKFEET TRIBAL COUNCIL,,59417-0850,"$17,796"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NC,18IANCCOSR,,2018,,8,,1,11/15/2017,"COHARIE INTRA-TRIBAL COUNCIL, INC (ONAP)",,28328,"$1,916"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IBAKCOSR,,2018,,2,,1,10/17/2017,"COOK INLET TRIBAL COUNCIL, INC",,99508-2869,"$63,130"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IBAKCOSR,,2018,,5,,1,10/31/2017,"COOK INLET TRIBAL COUNCIL, INC",,99508-2869,-$51
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AL,18IBALCOSR,,2018,,10,,1,12/12/2017,MOWA BAND OF CHOCTAW INDIANS,,36560-2629,"$11,683"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ID,18IBIDCOSR,,2018,,5,,1,10/31/2017,SHOSHONE-BANNOCK TRIBAL BUSINESS COUNCIL,,83203,-$6
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ID,18IBIDCOSR,,2018,,2,,1,10/17/2017,SHOSHONE-BANNOCK TRIBAL BUSINESS COUNCIL,,83203,"$7,563"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ND,18IBNDCOSR,,2018,,7,,1,11/13/2017,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIAN TRIBE,,58316,"$29,885"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,RI,18IBRICOSR,,2018,,9,,1,12/4/2017,"NARRAGANSETT TRIBE OF INDIANS, INC",,02813-0268,"$5,457"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ND,18ICNDCOSR,,2018,,11,,1,12/13/2017,THREE AFFILIATED TRIBES,,58763,"$14,438"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18ICOKCOSR,,2018,,9,,1,12/4/2017,CHEYENNE & ARAPAHO TRIBES OF OKLAHOMA,,73022-0038,"$4,806"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SD,18ICSDCOSR,,2018,,7,,1,11/13/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$41,606"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IDAKCOSR,,2018,,9,,1,12/4/2017,"FAIRBANKS NATIVE ASSOCIATION, INC",,99701-4848,"$16,170"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MT,18IDMTCOSR,,2018,,7,,1,11/13/2017,ASSINIBOINE & SIOUX TRIBES OF FT PECK RESERVATION,,59255-1027,"$18,050"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18IDOKCOSR,,2018,,7,,1,11/13/2017,CHICKASAW NATION OF INDIANS,,74820,"$7,549"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WA,18IDWACOSR,,2018,,7,,1,11/13/2017,SOUTH PUGET INTERTRIBAL PLANNING AGENCY,,98584,"$4,946"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IGAKCOSR,,2018,,5,,1,10/31/2017,TLINGIT & HAIDA TRIBES CENTRAL COUNCIL,,99801,-$36
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IGAKCOSR,,2018,,2,,1,10/17/2017,TLINGIT & HAIDA TRIBES CENTRAL COUNCIL,,99801,"$44,788"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IHAKCOSR,,2018,,7,,1,11/13/2017,SITKA TRIBE OF ALASKA,,99835-7505,"$8,520"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18IHOKCOSR,,2018,,7,,1,11/13/2017,PAWNEE TRIBE OF OKLAHOMA,,74058-0470,$569
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18IIOKCOSR,,2018,,7,,1,11/13/2017,CHEROKEE NATION OF OKLAHOMA,,74465,"$60,685"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18IJOKCOSR,,2018,,7,,1,11/13/2017,OSAGE NATION,,74056-4201,"$8,924"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IKAKCOSR,,2018,,2,,1,10/17/2017,KODIAK TRIBAL COUNCIL,,99615,"$8,767"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18IKAKCOSR,,2018,,5,,1,10/31/2017,KODIAK TRIBAL COUNCIL,,99615,-$7
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18ILOKCOSR,,2018,,7,,1,11/13/2017,CHOCTAW NATION OF OKLAHOMA,,74701,"$22,356"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18PAOKCOSR,,2018,,11,,1,12/13/2017,DELAWARE TRIBE OF WESTERN OKLAHOMA,,73005-0825,$218
2018,ACF,93569,Community Services Block Grant (CSBG) ,,TX,18PATXCOSR,,2018,,7,,1,11/13/2017,ALABAMA-COUSHATTA RESERVATION TRIBAL COUNCIL,,77351,"$6,136"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MI,18PBMICOSR,,2018,,10,,1,12/12/2017,KEWEENAW BAY INDIAN COMMUNITY,,49908,"$13,003"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AL,18PCALCOSR,,2018,,9,,1,12/4/2017,MA CHIS LOWER CREEK TRIBE OF ALABAMA,,36351,"$1,724"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MI,18PCMICOSR,,2018,,9,,1,12/4/2017,"INTER-TRIBAL COUNCIL OF MICHIGAN, INC",,49783-3720,"$20,229"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AZ,18PDAZCOSR,,2018,,10,,1,12/12/2017,WHITE MOUNTAIN APACHE TRIBE,,85941-1210,"$13,675"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,LA,18PDLACOSR,,2018,,7,,1,11/13/2017,"INSTITUTE FOR INDIAN DEVELOPMENT, INC",,70816-8016,"$43,969"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,ND,18PDNDCOSR,,2018,,10,,1,12/12/2017,SPIRIT LAKE TRIBE,,58335,"$15,222"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WY,18PEWYCOSR,,2018,,8,,1,11/15/2017,NORTHERN ARAPAHO BUSINESS COUNCIL,,82514,"$44,203"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MT,18PGMTCOSR,,2018,,5,,1,10/31/2017,CONFEDERATED SALISH & KOOTENAI TRIBES,,59855-0278,-$11
2018,ACF,93569,Community Services Block Grant (CSBG) ,,MT,18PGMTCOSR,,2018,,2,,1,10/17/2017,CONFEDERATED SALISH & KOOTENAI TRIBES,,59855-0278,"$14,363"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NM,18PINMCOSR,,2018,,7,,1,11/13/2017,PUEBLO OF ZUNI (ONAP),,87327,"$28,510"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SD,18POSDCOSR,,2018,,13,,1,12/14/2017,YANKTON SIOUX TRIBE OF BUSINESS & CLAIMS CMTY (ONAP),,57361,"$10,319"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,SD,18PQSDCOSR,,2018,,9,,1,12/4/2017,SISSETON-WAHPETON SIOUX TRIBE,,57262,"$10,733"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NM,18PTNMCOSR,,2018,,7,,1,11/13/2017,PUEBLO OF JEMEZ,,87024-0100,"$4,729"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AZ,18PWAZCOSR,,2018,,13,,1,12/14/2017,"QUECHAN INDIAN TRIBE, FT YUMA INDIAN RESERVATION",,85366,"$3,752"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18PYOKCOSR,,2018,,2,,1,10/17/2017,CITIZEN BAND OF POTAWATOMI INDIANS OF OKLAHOMA,,74801,"$30,425"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18PYOKCOSR,,2018,,5,,1,10/31/2017,CITIZEN BAND OF POTAWATOMI INDIANS OF OKLAHOMA,,74801,$2
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18PZOKCOSR,,2018,,7,,1,11/13/2017,QUAPAW TRIBE OF OKLAHOMA,,74363-0765,"$1,074"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,WA,18QEWACOSR,,2018,,10,,1,12/12/2017,NOOKSACK TRIBAL COUNCIL,,98244,"$8,413"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,NC,18QNNCCOSR,,2018,,7,,1,11/13/2017,LUMBEE TRIBE OF NORTH CAROLINA,,28372,"$48,543"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,AK,18QYAKCOSR,,2018,,8,,1,11/15/2017,KENAITZE INDIAN TRIBE,,99611-0988,"$19,778"
2018,ACF,93569,Community Services Block Grant (CSBG) ,,OK,18REOKCOSR,,2018,,10,,1,12/12/2017,KAW NATION OF OKLAHOMA,,74641,$369
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,AK,1801AKCCDF,,2018 CCDF,,1,,1,10/19/2017,AK ST DHSS,,99811,"$3,671,012"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,AL,1801ALCCDF,,2018 CCDF,,1,,1,10/19/2017,AL ST DEPARTMENT OF HUMAN RESOURCES,,36130,"$23,612,578"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,AR,1801ARCCDF,,2018 CCDF,,1,,1,10/19/2017,AR ST DEPARTMENT OF HUMAN SERVICES,,72205,"$13,282,748"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,AS,1801ASCCDF,,2018 CCDF,,2,,1,10/19/2017,AS DEPARTMENT OF HUMAN RESOURCES,,96799,"$1,307,416"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,AZ,1801AZCCDF,,2018 CCDF,,1,,1,10/19/2017,AZ ST DEPARTMENT OF ECONOMIC SECURITY & VOCATIONAL REHA,,85005,"$32,441,217"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,CA,1801CACCDF,,2018 CCDF,,1,,1,10/19/2017,California Department of Education,,95814,"$155,078,258"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,CO,1801COCCDF,,2018 CCDF,,1,,1,10/19/2017,CO DEPARTMENT OF HUMAN SERVICES,,80203,"$19,758,297"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,CT,1801CTCCDF,,2018 CCDF,,1,,1,10/19/2017,CONNECTICUT OFFICE OF EARLY CHILDHOOD,,06106-1659,"$15,468,318"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,DC,1801DCCCDF,,2018 CCDF,,1,,1,10/19/2017,Office of the State Superintendent,,20001,"$3,452,323"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,DE,1801DECCDF,,2018 CCDF,,1,,1,10/19/2017,DE ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,,19720,"$4,748,747"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,GU,1801GUCCDF,,2018 CCDF,,2,,1,10/19/2017,GU DEPARTMENT OF PUBLIC HEALTH & SOCIAL SERVICE,,96910,"$1,883,896"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,HI,1801HICCDF,,2018 CCDF,,1,,1,10/19/2017,HI ST OFFICE OF THE GOVERNOR,,96813,"$6,033,920"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,ID,1801IDCCDF,,2018 CCDF,,1,,1,10/19/2017,ID ST DEPT OF HEALTH & WELFARE,,83720,"$7,414,663"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,IL,1801ILCCDF,,2018 CCDF,,1,,1,10/19/2017,ILLINOIS DEPT OF HUMAN SERVICES,,62704-3802,"$60,101,753"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,IN,1801INCCDF,,2018 CCDF,,1,,1,10/19/2017,IN ST FAMILY SOCIAL SERVICES ADMINISTRATION,,46207,"$32,838,724"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,KS,1801KSCCDF,,2018 CCDF,,1,,1,10/19/2017,KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,,66612-1505,"$13,600,582"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,KY,1801KYCCDF,,2018 CCDF,,1,,1,10/19/2017,KY ST CABINET FOR FAMILIES & CHILDREN,,40621,"$22,812,395"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,LA,1801LACCDF,,2018 CCDF,,1,,1,10/19/2017,"LA ST DEPARTMENT OF EDUCATION, BUREAU OF ACCOUNTING",,70804,"$22,474,413"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MA,1801MACCDF,,2018 CCDF,,1,,1,10/19/2017,Comm of Mass-Dept of Early Education & Care,,02111,"$32,561,150"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MD,1801MDCCDF,,2018 CCDF,,1,,1,10/19/2017,MD ST DEPARTMENT OF EDUCATION,,21201,"$25,113,126"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,ME,1801MECCDF,,2018 CCDF,,1,,1,10/19/2017,Maine St. Department of Health and Human Services,,04333,"$4,603,886"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MN,1801MNCCDF,,2018 CCDF,,1,,1,10/19/2017,MN ST DEPARTMENT OF HUMAN SERVICES,,55164,"$25,133,276"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MO,1801MOCCDF,,2018 CCDF,,1,,1,10/19/2017,MO ST DEPARTMENT OF SOCIAL SERVICES,,65102,"$28,945,167"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MS,1801MSCCDF,,2018 CCDF,,1,,1,10/19/2017,MS ST DEPARTMENT OF PUBLIC WELFARE,,39205,"$14,699,661"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,MT,1801MTCCDF,,2018 CCDF,,1,,1,10/19/2017,"MT ST DEPT OF PHHS, CHILD & FAM SERV",,59604,"$4,354,843"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NC,1801NCCCDF,,2018 CCDF,,1,,1,10/19/2017,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,27603-1388,"$59,267,332"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,ND,1801NDCCDF,,2018 CCDF,,1,,1,10/19/2017,ND ST DEPT OF HUMAN SVCS,,58505,"$3,139,869"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NE,1801NECCDF,,2018 CCDF,,1,,1,10/19/2017,NE ST DEPT OF HEALTH AND HUMAN SERVICES,,68509,"$10,257,734"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NH,1801NHCCDF,,2018 CCDF,,1,,1,10/19/2017,NH ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,03301-6510,"$4,618,434"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NJ,1801NJCCDF,,2018 CCDF,,1,,1,10/19/2017,NJ ST DIVISION OF PUBLIC WELFARE,,08625,"$33,557,063"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NM,1801NMCCDF,,2018 CCDF,,1,,1,10/19/2017,"NM CHILDREN, YOUTH AND FAMILIES DEPT",,87502-5160,"$10,926,774"
2018,ACF,93596,Child Care Mandatory and Matching Funds of the Child Care and Development Fund ,,NV,1801NVCCDF,,2018 CCDF,,1,,1,10/19/2017,NV ST DEPT OF HEALTH AND HUMAN SERVICES,,89706,"$10,870,617"
