address,googleMapsUrl,lat,lng,name,postal,source,state,source_date
"1501 N CAMPBELL AVE, TUCSON, AZ 85724",http://maps.google.com/maps?q=BANNER%20FAMILY%20PHARMACY%20%20UNIVERSITY%20MED%20CTR%20TUCSON%2C1501%20N%20CAMPBELL%20AVE%2C+TUCSON%2C+AZ+85724,32.240604,-110.94398999999999,BANNER FAMILY PHARMACY - UNIVERSITY MED CTR TUCSON,85724,DEA,AZ,Dec2018
"793 EASTERN BY-PASS, STE G-1, RICHMOND, KY 40475",http://maps.google.com/maps?q=BAPTIST%20HEALTH%20RICHMOND%20PROFESSIONAL%20PHARMACY%2C793%20EASTERN%20BY-PASS%2C+RICHMOND%2C+KY+40475,37.7308282,-84.2924567,BAPTIST HEALTH RICHMOND PROFESSIONAL PHARMACY,40475,DEA,KY,Dec2018
"639 W MAIN ST, BARNESVILLE, OH 43713",http://maps.google.com/maps?q=BARNESVILLE%20HOSPITAL%20ASSN%20INC%2C639%20W%20MAIN%20ST%2C+BARNESVILLE%2C+OH+43713,39.99174,-81.18784000000001,BARNESVILLE HOSPITAL ASSN INC,43713,DEA,OH,Dec2018
"243 E BROAD STREET, WESTFIELD, NJ 07090",http://maps.google.com/maps?q=BARONS%20FAMILY%20PHARMACY%20INC%2C243%20E%20BROAD%20STREET%2C+WESTFIELD%2C+NJ+07090,40.65251,-74.34749599999999,BARON'S FAMILY PHARMACY INC,7090,DEA,NJ,Dec2018
"105 N BASCOM AVE #101, SUITE #101, SAN JOSE, CA 95128",http://maps.google.com/maps?q=BASCOM%20PHARMAACY%20LLC%2C105%20N%20BASCOM%20AVE%20#101%2C+SAN%20JOSE%2C+CA+95128,37.325847100000004,-121.9327436,BASCOM PHARMAACY LLC,95128,DEA,CA,Dec2018
"12124 WEST LAKE SHORE DRIVE, BRIMLEY, MI 49715",http://maps.google.com/maps?q=BAY%20MILLS%20PHARMACY%2C12124%20WEST%20LAKE%20SHORE%20DRIVE%2C+BRIMLEY%2C+MI+49715,46.451035,-84.601456,BAY MILLS PHARMACY,49715,DEA,MI,Dec2018
"2 BAYSHORE PLAZA, HWY 36, ATLANTIC HIGHLANDS, NJ 07716",http://maps.google.com/maps?q=BAYSHORE%20PHARMACY%2C2%20BAYSHORE%20PLAZA%2C+ATLANTIC%20HIGHLANDS%2C+NJ+07716,40.4091349,-74.0418662,BAYSHORE PHARMACY,7716,DEA,NJ,Dec2018
"759 CHESTNUT ST, SPRINGFIELD, MA 01199",http://maps.google.com/maps?q=BAYSTATE%20MEDICAL%20CENTER%20INC%2C759%20CHESTNUT%20ST%2C+SPRINGFIELD%2C+MA+01199,42.121864,-72.60290400000001,BAYSTATE MEDICAL CENTER INC,1199,DEA,MA,Dec2018
"325 WEST LOGAN HIGHWAY, P. O. BOX 328, GARDEN CITY, UT 84028",http://maps.google.com/maps?q=BEAR%20LAKE%20COMMUNITY%20HEALTH%20CENTER%20PHARMACY%2C325%20WEST%20LOGAN%20HIGHWAY%2C+GARDEN%20CITY%2C+UT+84028,41.9471032,-111.40103329999998,BEAR LAKE COMMUNITY HEALTH CENTER PHARMACY,84028,DEA,UT,Dec2018
"3140 VILLAGE VISTA DR, SUITE 100, ERIE, CO 80516",http://maps.google.com/maps?q=BEATTIES%20HEALTH%20MART%20PHARMACY%2C3140%20VILLAGE%20VISTA%20DR%2C+ERIE%2C+CO+80516,40.001063,-105.020044,BEATTIE'S HEALTH MART PHARMACY,80516,DEA,CO,Dec2018
"98 N MAIN ST, PO BOX 1438, BEAVER, UT 84713",http://maps.google.com/maps?q=BEAVER%20DRUG%2C98%20N%20MAIN%20ST%2C+BEAVER%2C+UT+84713,38.27275,-112.64123500000001,BEAVER DRUG,84713,DEA,UT,Dec2018
"95 SPRINGBROOK AVENUE, SUITE 101, CLAYTON, NC 27520",http://maps.google.com/maps?q=BEDDINGFIELD%20DRUGS%20LLC%2C95%20SPRINGBROOK%20AVENUE%2C+CLAYTON%2C+NC+27520,35.6285305,-78.5051027,BEDDINGFIELD DRUGS LLC,27520,DEA,NC,Dec2018
"419 MAIN ST, PO BOX 66, BEDFORD, IA 50833",http://maps.google.com/maps?q=BEDFORD%20DRUG%2C419%20MAIN%20ST%2C+BEDFORD%2C+IA+50833,40.66702,-94.71925,BEDFORD DRUG,50833,DEA,IA,Dec2018
"7473 SECOR ROAD, UNIT C, LAMBERTVILLE, MI 48144",http://maps.google.com/maps?q=BEDFORD%20WELLNESS%20PHARMACY%2C7473%20SECOR%20ROAD%2C+LAMBERTVILLE%2C+MI+48144,41.751305,-83.62576,BEDFORD WELLNESS PHARMACY,48144,DEA,MI,Dec2018
"2021 N BROADWAY, KNOXVILLE, TN 37917",http://maps.google.com/maps?q=BELEW%20DRUG%2C2021%20N%20BROADWAY%2C+KNOXVILLE%2C+TN+37917,35.990140000000004,-83.92012,BELEW DRUG,37917,DEA,TN,Dec2018
"8622 ASHEVILLE HIGHWAY, KNOXVILLE, TN 37924",http://maps.google.com/maps?q=BELEW%20DRUGS%20ASHEVILLE%20HIGHWAY%20LLC%2C8622%20ASHEVILLE%20HIGHWAY%2C+KNOXVILLE%2C+TN+37924,36.025459999999995,-83.73642,BELEW DRUGS ASHEVILLE HIGHWAY LLC,37924,DEA,TN,Dec2018
"5908 WASHINGTON PIKE SUITE 102, KNOXVILLE, TN 37918",http://maps.google.com/maps?q=BELEW%20DRUGS%20WASHINGTON%20PIKE%20INC%2C5908%20WASHINGTON%20PIKE%20SUITE%20102%2C+KNOXVILLE%2C+TN+37918,36.05243,-83.87448,BELEW DRUGS WASHINGTON PIKE INC,37918,DEA,TN,Dec2018
"120 NORTH BRIDGE STREET, PO BOX 272, BELLAIRE, MI 49615",http://maps.google.com/maps?q=BELLAIRE%20PHARMACY%20INC%2C120%20%20NORTH%20BRIDGE%20STREET%2C+BELLAIRE%2C+MI+49615,44.97547,-85.20999,"BELLAIRE PHARMACY, INC",49615,DEA,MI,Dec2018
"338 WASHINGTON AVE, BELLEVILLE, NJ 07109",http://maps.google.com/maps?q=BELLEVILLE%20PHARMACY%2C338%20WASHINGTON%20AVE%2C+BELLEVILLE%2C+NJ+07109,40.791176,-74.15124499999999,BELLEVILLE PHARMACY,7109,DEA,NJ,Dec2018
"135 SOUTH MAIN STREET, WOODSFIELD, OH 43793",http://maps.google.com/maps?q=BELLWOOD%20DRUGS%2C135%20SOUTH%20MAIN%20STREET%2C+WOODSFIELD%2C+OH+43793,39.76185,-81.11633,BELLWOOD DRUGS,43793,DEA,OH,Dec2018
"DBA MORRISTOWN PHCY, 66840 BELMONT-MORRISTOWN RD, BELMONT, OH 43718",http://maps.google.com/maps?q=BELMONT%20CO%20HLTH%20SERVICES%2CDBA%20MORRISTOWN%20PHCY%2C+BELMONT%2C+OH+43718,40.0643167,-81.0564553,BELMONT CO HLTH SERVICES,43718,DEA,OH,Dec2018
"1969 WEST HART RD, BELOIT, WI 53511",http://maps.google.com/maps?q=BELOIT%20HEALTH%20SYSTEM%2C1969%20WEST%20HART%20RD%2C+BELOIT%2C+WI+53511,42.54675,-89.00771999999999,BELOIT HEALTH SYSTEM,53511,DEA,WI,Dec2018
"500 15TH AVENUE SOUTH, SUITE #2, GREAT FALLS, MT 59405",http://maps.google.com/maps?q=BENEFIS%20AMBULATORY%20PHARMACY%2C500%2015TH%20AVENUE%20SOUTH%2C+GREAT%20FALLS%2C+MT+59405,47.499653,-111.28168500000001,BENEFIS AMBULATORY PHARMACY,59405,DEA,MT,Dec2018
"229 S. 7TH STREET, ST MARIES, ID 83861",http://maps.google.com/maps?q=BENEWAH%20COMMUNITY%20HOSPITAL%2C229%20S.%207TH%20STREET%2C+ST%20MARIES%2C+ID+83861,47.314938,-116.56671999999999,BENEWAH COMMUNITY HOSPITAL,83861,DEA,ID,Dec2018
"990 SOUTH 8TH AVE, POCATELLO, ID 83209",http://maps.google.com/maps?q=BENGAL%20PHARMACY%2C990%20SOUTH%208TH%20AVE%2C+POCATELLO%2C+ID+83209,42.861835,-112.43278000000001,BENGAL PHARMACY,83209,DEA,ID,Dec2018
"REMOTE PHARMACY, 551 HIGHLAND DR, ARCO, ID 83213",http://maps.google.com/maps?q=BENGAL%20PHARMACY%20%20ARCO%2CREMOTE%20PHARMACY%2C+ARCO%2C+ID+83213,43.639554,-113.295217,BENGAL PHARMACY - ARCO,83213,DEA,ID,Dec2018
"1 WEST MAIN, P.O.BOX 111, NEW HAMPTON, IA 50659",http://maps.google.com/maps?q=BENNETT%20PHARMACY%2C1%20WEST%20MAIN%2C+NEW%20HAMPTON%2C+IA+50659,43.0595016,-92.3155632,BENNETT PHARMACY,50659,DEA,IA,Dec2018
"1418 FRONT ST, BOX 549, FORT BENTON, MT 59442",http://maps.google.com/maps?q=BENTON%20PHARMACY%2C1418%20FRONT%20ST%2C+FORT%20BENTON%2C+MT+59442,47.816757,-110.66813,BENTON PHARMACY,59442,DEA,MT,Dec2018
"3500 EAST BROADWAY, LONG BEACH, CA 90803",http://maps.google.com/maps?q=BENZER%20CA%20LLC%2C3500%20EAST%20BROADWAY%2C+LONG%20BEACH%2C+CA+90803,33.764435,-118.15127,BENZER CA1 LLC,90803,DEA,CA,Dec2018
"32733 EILAND BLVD SUITE 103, WESLEY CHAPEL, FL 33545",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C32733%20EILAND%20BLVD%20SUITE%20103%2C+WESLEY%20CHAPEL%2C+FL+33545,28.220227,-82.246984,BENZER FL 12 LLC,33545,DEA,FL,Dec2018
"5908 BRECKENRIDGE PARKWAY, TAMPA, FL 33610",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C5908%20BRECKENRIDGE%20PARKWAY%2C+TAMPA%2C+FL+33610,28.007247999999997,-82.35795999999999,BENZER FL 13 LLC,33610,DEA,FL,Dec2018
"700 1ST ST S, SUITE 1, WINTER HAVEN, FL 33880",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C700%201ST%20ST%20S%2C%20SUITE%201%2C+WINTER%20HAVEN%2C+FL+33880,28.018063,-81.72679000000001,BENZER FL 14 LLC,33880,DEA,FL,Dec2018
"11509 E MARTIN LUTHER KING JR BLVD, MANGO, FL 33550",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C11509%20E%20MARTIN%20LUTHER%20KING%20JR%20BLVD%2C+MANGO%2C+FL+33550,27.980859999999996,-82.306129,BENZER FL 15 LLC,33550,DEA,FL,Dec2018
"6056 VAN DYKE RD, LUTZ, FL 33558",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6056%20VAN%20DYKE%20RD%2C+LUTZ%2C+FL+33558,28.128048,-82.54140500000001,BENZER FL10 LLC,33558,DEA,FL,Dec2018
"2653 BRUCE B DOWNS BLVD SUITE 115, WESLEY CHAPEL, FL 33544",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C2653%20BRUCE%20B%20DOWNS%20BLVD%20SUITE%20115%2C+WESLEY%20CHAPEL%2C+FL+33544,28.194876,-82.354253,BENZER FL11 LLC,33544,DEA,FL,Dec2018
"105 S MOON AVE, BRANDON, FL 33511",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C105%20S%20MOON%20AVE%2C+BRANDON%2C+FL+33511,27.937571999999996,-82.28849,BENZER FL3 LLC,33511,DEA,FL,Dec2018
"2722 W. OLD HIGHWAY 441, MOUNT DORA, FL 32757",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C2722%20W.%20OLD%20HIGHWAY%20441%2C+MOUNT%20DORA%2C+FL+32757,28.807638,-81.672066,BENZER FL4 LLC,32757,DEA,FL,Dec2018
"500 W. GRANADA BLVD SUITE 4, ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C500%20W.%20GRANADA%20BLVD%20SUITE%204%2C+ORMOND%20BEACH%2C+FL+32174,29.279863,-81.070656,BENZER FL5 LLC,32174,DEA,FL,Dec2018
"6132 MERRILL ROAD SUITE 12, JACKSONVILLE, FL 32277",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6132%20MERRILL%20ROAD%20SUITE%2012%2C+JACKSONVILLE%2C+FL+32277,30.35176,-81.59448,BENZER FL6 LLC,32277,DEA,FL,Dec2018
"3535 US HWY 19, NEW PORT RICHEY, FL 34652",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C3535%20US%20HWY%2019%2C+NEW%20PORT%20RICHEY%2C+FL+34652,28.210303999999997,-82.73954,BENZER FL7 LLC,34652,DEA,FL,Dec2018
"6280 66TH ST N, PINELLAS PARK, FL 33781",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6280%2066TH%20ST%20N%2C+PINELLAS%20PARK%2C+FL+33781,27.828983,-82.72848499999999,BENZER FL8 LLC,33781,DEA,FL,Dec2018
"14306 NORTH DALE MABRY HWY #D, TAMPA, FL 33618",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C14306%20NORTH%20DALE%20MABRY%20HWY%20#D%2C+TAMPA%2C+FL+33618,28.076629999999998,-82.50675,BENZER FL9 LLC,33618,DEA,FL,Dec2018
"101 NORTH WALNUT STREET, COLFAX, IA 50054",http://maps.google.com/maps?q=BENZER%20IA%20%20LLC%2C101%20NORTH%20WALNUT%20STREET%2C+COLFAX%2C+IA+50054,41.677776,-93.24543,BENZER IA 1 LLC,50054,DEA,IA,Dec2018
"2525 CANAL STREET, NEW ORLEANS, LA 70119",http://maps.google.com/maps?q=BENZER%20LA%20LLC%2C2525%20CANAL%20STREET%2C+NEW%20ORLEANS%2C+LA+70119,29.964146000000003,-90.08510600000001,BENZER LA1 LLC,70119,DEA,LA,Dec2018
"2951 E TEXAS STREET SUITE E, BOSSIER CITY, LA 71111",http://maps.google.com/maps?q=BENZER%20PHARMACY%2C2951%20E%20TEXAS%20STREET%20SUITE%20E%2C+BOSSIER%20CITY%2C+LA+71111,32.528736,-93.704254,BENZER PHARMACY,71111,DEA,LA,Dec2018
"G-3333 BEECHER ROAD, SUITE B, FLINT, MI 48532",http://maps.google.com/maps?q=BENZER%20PHARMACY%2CG-3333%20BEECHER%20ROAD%2C+FLINT%2C+MI+48532,43.0157605,-83.7438387,BENZER PHARMACY,48532,DEA,MI,Dec2018
"1250 NW 7TH STREET UNIT 101-102, MIAMI, FL 33125",http://maps.google.com/maps?q=BENZER%20PHARMACY%20FL%20LLC%2C1250%20NW%207TH%20STREET%20UNIT%20101-102%2C+MIAMI%2C+FL+33125,25.779841,-80.215939,BENZER PHARMACY FL1 LLC,33125,DEA,FL,Dec2018
"60 NE 1ST ST, POMPANO BEACH, FL 33060",http://maps.google.com/maps?q=BENZER%20PHARMACY%20FL%20LLC%2C60%20NE%201ST%20ST%2C+POMPANO%20BEACH%2C+FL+33060,26.232409999999998,-80.124725,BENZER PHARMACY FL2 LLC,33060,DEA,FL,Dec2018
"600 NORTH PICKAWAY STREET, ATTN PHARMACY, CIRCLEVILLE, OH 43113",http://maps.google.com/maps?q=BERGER%20HOSPITAL%2C600%20NORTH%20PICKAWAY%20STREET%2C+CIRCLEVILLE%2C+OH+43113,39.60921,-82.93825,BERGER HOSPITAL,43113,DEA,OH,Dec2018
"28577 SCHOENHERR ROAD, WARREN, MI 48088",http://maps.google.com/maps?q=BERKLEY%20PHARMACY%2C28577%20SCHOENHERR%20ROAD%2C+WARREN%2C+MI+48088,42.504436,-82.9873,BERKLEY PHARMACY,48088,DEA,MI,Dec2018
"329 NC HWY 801 NORTH, PLAZA I, BERMUDA RUN, NC 27006",http://maps.google.com/maps?q=BERMUDA%20RUN%20PHARMACY%2C329%20NC%20HWY%20801%20NORTH%2C+BERMUDA%20RUN%2C+NC+27006,36.010689,-80.446904,BERMUDA RUN PHARMACY,27006,DEA,NC,Dec2018
"19671 NE 23RD, HARRAH, OK 73045",http://maps.google.com/maps?q=BESTYET%20HEALTHMART%20PHARMACY%2C19671%20NE%2023RD%2C+HARRAH%2C+OK+73045,35.493072999999995,-97.18247,BESTYET HEALTHMART PHARMACY,73045,DEA,OK,Dec2018
"275 SANDWICH STREET, PLYMOUTH, MA 02360",http://maps.google.com/maps?q=BETH%20ISRAEL%20DEACONESS%20HOSPITALPLYMOUTH%20INC%2C275%20SANDWICH%20STREET%2C+PLYMOUTH%2C+MA+02360,41.944396999999995,-70.645004,"BETH ISRAEL DEACONESS HOSPITAL-PLYMOUTH, INC.",2360,DEA,MA,Dec2018
"4860 RUCKER RD #1, MONETA, VA 24121",http://maps.google.com/maps?q=BETTER%20CARE%20PHARMACY%20LLC%2C4860%20RUCKER%20RD%20#1%2C+MONETA%2C+VA+24121,37.187355,-79.61484,BETTER CARE PHARMACY LLC,24121,DEA,VA,Dec2018
"147 WEST MAIN STREET, BEULAH, ND 58523",http://maps.google.com/maps?q=BEULAH%20DRUG%2C147%20WEST%20MAIN%20STREET%2C+BEULAH%2C+ND+58523,47.263494,-101.778706,BEULAH DRUG,58523,DEA,ND,Dec2018
"C/O PHARMACY DEPT, 85 HERRICK ST, BEVERLY, MA 01915",http://maps.google.com/maps?q=BEVERLY%20HOSPITAL%2CC/O%20PHARMACY%20DEPT%2C+BEVERLY%2C+MA+01915,42.5765964,-70.8919377,BEVERLY HOSPITAL,1915,DEA,MA,Dec2018
"898 EAST MAIN ST, GREENWOOD, IN 46143",http://maps.google.com/maps?q=BHC%20VALLE%20VISTA%20HOSPITAL%20INC%2C898%20EAST%20MAIN%20ST%2C+GREENWOOD%2C+IN+46143,39.61422,-86.08655999999999,"BHC VALLE VISTA HOSPITAL, INC.",46143,DEA,IN,Dec2018
"915 1ST AVE S, STE 110, GREAT FALLS, MT 59401",http://maps.google.com/maps?q=BIG%20SKY%20MANAGED%20CARE%2C915%201ST%20AVE%20S%2C+GREAT%20FALLS%2C+MT+59401,47.5042,-111.291756,BIG SKY MANAGED CARE,59401,DEA,MT,Dec2018
"1801 E.MARCH LANE, SUITE:B280, STOCKTON, CA 95210",http://maps.google.com/maps?q=BJRX%20PHARMACY%20INC%2C1801%20E.MARCH%20LANE%2C+STOCKTON%2C+CA+95210,32.7134,-117.1231,BJRX PHARMACY INC.,95210,DEA,CA,Dec2018
"704 BLEECKER ST, UTICA, NY 13501",http://maps.google.com/maps?q=BLACK%20DRUGS%20INC%2C704%20BLEECKER%20ST%2C+UTICA%2C+NY+13501,43.098209999999995,-75.217575,BLACK DRUGS INC,13501,DEA,NY,Dec2018
"CENTER PHARMACY, 2700 DR. MARTIN LUTHER KING JR, INDIANAPOLIS, IN 46208",http://maps.google.com/maps?q=BLACKBURN%20COMMUNITY%20HEALTH%2CCENTER%20PHARMACY%2C+INDIANAPOLIS%2C+IN+46208,39.805562,-86.17165899999999,BLACKBURN COMMUNITY HEALTH,46208,DEA,IN,Dec2018
"316 PECAN ST, PO BOX 369, BLANCO, TX 78606",http://maps.google.com/maps?q=BLANCO%20PHARMACY%20%20WELLNESS%2C316%20PECAN%20ST%2C+BLANCO%2C+TX+78606,30.0969368,-98.4213912,BLANCO PHARMACY & WELLNESS,78606,DEA,TX,Dec2018
"20370 CENTRAL AVE W, BLOUNTSTOWN, FL 32424",http://maps.google.com/maps?q=BLOUNTSTOWN%20DRUG%20INC%2C20370%20CENTRAL%20AVE%20W%2C+BLOUNTSTOWN%2C+FL+32424,30.443665999999997,-85.05005799999999,BLOUNTSTOWN DRUG INC,32424,DEA,FL,Dec2018
"802 SOUTH 200 WEST, BLANDING, UT 84511",http://maps.google.com/maps?q=BLUE%20MOUNTAIN%20PHARMACY%2C802%20SOUTH%20200%20WEST%2C+BLANDING%2C+UT+84511,37.6134925,-109.48156909999999,BLUE MOUNTAIN PHARMACY,84511,DEA,UT,Dec2018
"6240 MICHIGAN AVE, DETROIT, MI 48210",http://maps.google.com/maps?q=BLUE%20PHARMACY%2C6240%20MICHIGAN%20AVE%2C+DETROIT%2C+MI+48210,42.331127,-83.11946999999999,BLUE PHARMACY,48210,DEA,MI,Dec2018
"9485 WEST COLFAX AVENUE, LAKEWOOD, CO 80215",http://maps.google.com/maps?q=BLUE%20SPRUCE%20PHARMACY%2C9485%20WEST%20COLFAX%20AVENUE%2C+LAKEWOOD%2C+CO+80215,39.740241999999995,-105.10346000000001,BLUE SPRUCE PHARMACY,80215,DEA,CO,Dec2018
"150 WAR ADMIRAL, STE 1, DANVILLE, KY 40422",http://maps.google.com/maps?q=BLUEGRASS%20DRUG%20STORE%2C150%20WAR%20ADMIRAL%2C+DANVILLE%2C+KY+40422,37.66083,-84.79469,BLUEGRASS DRUG STORE,40422,DEA,KY,Dec2018
"1128 N. MAIN ST., MADISONVILLE, KY 42431",http://maps.google.com/maps?q=BLUEGRASS%20PHARMACIES%2C1128%20N.%20MAIN%20ST.%2C+MADISONVILLE%2C+KY+42431,37.34544,-87.49814,BLUEGRASS PHARMACIES,42431,DEA,KY,Dec2018
"194 N DIVISION STREET, HESPERIA, MI 49421",http://maps.google.com/maps?q=BOBS%20DRUGS%20LLC%2C194%20N%20DIVISION%20STREET%2C+HESPERIA%2C+MI+49421,43.57159,-86.03961,BOB'S DRUGS LLC,49421,DEA,MI,Dec2018
"6900 FOREST AVENUE, SUITE 100, RICHMOND, VA 23230",http://maps.google.com/maps?q=BON%20SECOURS%20GOOD%20HEALTH%20PHARMACY%20AT%20REYNOLDS%2C6900%20FOREST%20AVENUE%2C+RICHMOND%2C+VA+23230,37.604539200000005,-77.521771,BON SECOURS GOOD HEALTH PHARMACY AT REYNOLDS,23230,DEA,VA,Dec2018
"8210 MAIN STREET, HARRISVILLE, NY 13648",http://maps.google.com/maps?q=BONAPARTE%20PHARMACY%20LLC%2C8210%20MAIN%20STREET%2C+HARRISVILLE%2C+NY+13648,44.148804,-75.31645,BONAPARTE PHARMACY LLC,13648,DEA,NY,Dec2018
"1000 OGDEN AVENUE, DOWNERS GROVE, IL 60515",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1000%20OGDEN%20AVENUE%2C+DOWNERS%20GROVE%2C+IL+60515,41.808884,-88.009865,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60515,DEA,IL,Dec2018
"111 S. HALSTED STREET, CHICAGO, IL 60661",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C111%20S.%20HALSTED%20STREET%2C+CHICAGO%2C+IL+60661,41.88022,-87.64729,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60661,DEA,IL,Dec2018
"1311 N STATE ROUTE 48, DECATUR, IL 62526",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1311%20N%20STATE%20ROUTE%2048%2C+DECATUR%2C+IL+62526,39.877148,-88.93969,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",62526,DEA,IL,Dec2018
"15 N BUFFALO GROVE RD, BUFFALO GROVE, IL 60089",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C15%20N%20BUFFALO%20GROVE%20RD%2C+BUFFALO%20GROVE%2C+IL+60089,42.153971999999996,-87.961504,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60089,DEA,IL,Dec2018
"1525 N VETERANS PKWY, BLOOMINGTON, IL 61704",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1525%20N%20VETERANS%20PKWY%2C+BLOOMINGTON%2C+IL+61704,40.5021954,-88.95197370000001,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",61704,DEA,IL,Dec2018
"1633 W. 95TH STREET, CHICAGO, IL 60643",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1633%20W.%2095TH%20STREET%2C+CHICAGO%2C+IL+60643,41.721176,-87.664215,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60643,DEA,IL,Dec2018
"1713 W. SPRINGFIELD, CHAMPAIGN, IL 61821",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1713%20W.%20SPRINGFIELD%2C+CHAMPAIGN%2C+IL+61821,40.112812,-88.27486999999999,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",61821,DEA,IL,Dec2018
"1799 DOUGLAS RD, MONTGOMERY, IL 60538",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1799%20DOUGLAS%20RD%2C+MONTGOMERY%2C+IL+60538,41.7225196,-88.3202551,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60538,DEA,IL,Dec2018
"1801 INGALLS AVE, JOLIET, IL 60435",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1801%20INGALLS%20AVE%2C+JOLIET%2C+IL+60435,41.5444,-88.12569,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60435,DEA,IL,Dec2018
"1811 BELVIDERE RD, WAUKEGAN, IL 60085",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1811%20BELVIDERE%20RD%2C+WAUKEGAN%2C+IL+60085,42.350914,-87.85436999999999,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60085,DEA,IL,Dec2018
"1931 W CERMAK RD, CHICAGO, IL 60608",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C1931%20W%20CERMAK%20RD%2C+CHICAGO%2C+IL+60608,41.852184,-87.6742,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60608,DEA,IL,Dec2018
"200 E ROOSEVELT, VILLA PARK, IL 60181",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C200%20E%20ROOSEVELT%2C+VILLA%20PARK%2C+IL+60181,41.861445,-87.97259,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60181,DEA,IL,Dec2018
"2020 COURT STREET, PEKIN, IL 61554",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C2020%20COURT%20STREET%2C+PEKIN%2C+IL+61554,40.559444,-89.6184,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",61554,DEA,IL,Dec2018
"206 S. WALL ST., CARBONDALE, IL 62901",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C206%20S.%20WALL%20ST.%2C+CARBONDALE%2C+IL+62901,37.72685,-89.208626,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",62901,DEA,IL,Dec2018
"20950 GOVERNORS HWY., OLYMPIA FIELDS, IL 60461",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C20950%20GOVERNORS%20HWY.%2C+OLYMPIA%20FIELDS%2C+IL+60461,41.510222999999996,-87.71056999999999,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60461,DEA,IL,Dec2018
"2323 CHARLES STREET, ROCKFORD, IL 61104",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C2323%20CHARLES%20STREET%2C+ROCKFORD%2C+IL+61104,42.260727,-89.05943,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",61104,DEA,IL,Dec2018
"3201 N. BROADWAY ST., CHICAGO, IL 60657",http://maps.google.com/maps?q=BOND%20DRUG%20COMPANY%20OF%20ILLINOIS%20LLC%2C3201%20N.%20BROADWAY%20ST.%2C+CHICAGO%2C+IL+60657,41.940075,-87.64439,"BOND DRUG COMPANY OF ILLINOIS, L.L.C.",60657,DEA,IL,Dec2018
