,Business Name,Address 1,Address 2,"City, State Zip",Map URL
22,BRIGHAM AND WOMEN'S HOSPITAL,850 BOYLSTON STREET,"DELIVER TO PHARMACY DEPT, 75 F","CHESTNUT HILL, MA 02467",http://maps.google.com/maps?q=BRIGHAM%20AND%20WOMENS%20HOSPITAL%2C850%20BOYLSTON%20STREET%2C+CHESTNUT%20HILL%2C+MA+02467
23,CASTLE TOPP PHARMACY CORP.,1370A CASTLE HILL AVE,,"BRONX, NY 10462",http://maps.google.com/maps?q=CASTLE%20TOPP%20PHARMACY%20CORP%2C1370A%20CASTLE%20HILL%20AVE%2C+BRONX%2C+NY+10462
25,CEDARS PHARMACY,95-19 57 AVENUE,,"ELMHURST, NY 11373",http://maps.google.com/maps?q=CEDARS%20PHARMACY%2C95-19%2057%20AVENUE%2C+ELMHURST%2C+NY+11373
27,CHARTER OAK HEALTH CENTER,PHARMACY,21 GRAND STREET,"HARTFORD, CT 06106",http://maps.google.com/maps?q=CHARTER%20OAK%20HEALTH%20CENTER%2CPHARMACY%2C+HARTFORD%2C+CT+06106
28,CITIHEALTH RX INC,23 COURT STREET,,"NEWARK, NJ 07102",http://maps.google.com/maps?q=CITIHEALTH%20RX%20INC%2C23%20COURT%20STREET%2C+NEWARK%2C+NJ+07102
29,COMMUNITY CARE RX INC.,86 FRONT STREET,,"HEMPSTEAD, NY 11550",http://maps.google.com/maps?q=COMMUNITY%20CARE%20RX%20INC%2C86%20FRONT%20STREET%2C+HEMPSTEAD%2C+NY+11550
30,COMMUNITY CARE RX NJ,225 W. RTE 46,SUITE 4,"TOTOWA, NJ 07512",http://maps.google.com/maps?q=COMMUNITY%20CARE%20RX%20NJ%2C225%20W.%20RTE%2046%2C+TOTOWA%2C+NJ+07512
33,CUREMED PHARMACY,353 CROOKS AVENUE,,"CLIFTON, NJ 07011",http://maps.google.com/maps?q=CUREMED%20PHARMACY%2C353%20CROOKS%20AVENUE%2C+CLIFTON%2C+NJ+07011
34,"CVS ALBANY, L.L.C.",100-02 QUEENS BOULEVARD,,"FOREST HILLS, NY 11375",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C100-02%20QUEENS%20BOULEVARD%2C+FOREST%20HILLS%2C+NY+11375
35,"CVS ALBANY, L.L.C.",12 WELCHER AVE.,,"PEEKSKILL, NY 10566",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C12%20WELCHER%20AVE.%2C+PEEKSKILL%2C+NY+10566
36,"CVS ALBANY, L.L.C.",1396 SECOND AVENUE,,"NEW YORK, NY 10021",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1396%20SECOND%20AVENUE%2C+NEW%20YORK%2C+NY+10021
37,"CVS ALBANY, L.L.C.",150 EAST 42ND ST.,,"NEW YORK, NY 10017",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C150%20EAST%2042ND%20ST.%2C+NEW%20YORK%2C+NY+10017
38,"CVS ALBANY, L.L.C.",1827 MAIN ST.,,"PEEKSKILL, NY 10566",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1827%20MAIN%20ST.%2C+PEEKSKILL%2C+NY+10566
39,"CVS ALBANY, L.L.C.",1916 WILLIAMSBRIDGE ROAD,,"BRONX, NY 10461",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1916%20WILLIAMSBRIDGE%20ROAD%2C+BRONX%2C+NY+10461
40,"CVS ALBANY, L.L.C.",1944 DEER PARK AVE,DEER PARK S/C,"DEER PARK, NY 11729",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1944%20DEER%20PARK%20AVE%2C+DEER%20PARK%2C+NY+11729
41,"CVS ALBANY, L.L.C.",2 E. JERICHO TPKE,,"HUNTINGTON STATION, NY 11746",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2%20E.%20JERICHO%20TPKE%2C+HUNTINGTON%20STATION%2C+NY+11746
42,"CVS ALBANY, L.L.C.",20 MERRICK RD.,,"AMITYVILLE, NY 11701",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C20%20MERRICK%20RD.%2C+AMITYVILLE%2C+NY+11701
43,"CVS ALBANY, L.L.C.",201 GLEN ST.,,"GLEN COVE, NY 11542",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C201%20GLEN%20ST.%2C+GLEN%20COVE%2C+NY+11542
44,"CVS ALBANY, L.L.C.",202 OLD COUNTRY ROAD,,"HICKSVILLE, NY 11801",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C202%20OLD%20COUNTRY%20ROAD%2C+HICKSVILLE%2C+NY+11801
46,"CVS ALBANY, L.L.C.",212-20 NORTHERN BOULEVARD,,"BAYSIDE, NY 11361",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C212-20%20NORTHERN%20BOULEVARD%2C+BAYSIDE%2C+NY+11361
47,"CVS ALBANY, L.L.C.",219-39 89TH AVENUE,,"QUEENS VILLAGE, NY 11427",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C219-39%2089TH%20AVENUE%2C+QUEENS%20VILLAGE%2C+NY+11427
48,"CVS ALBANY, L.L.C.",2290 CENTRAL PARK AVENUE,,"YONKERS, NY 10710",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2290%20CENTRAL%20PARK%20AVENUE%2C+YONKERS%2C+NY+10710
49,"CVS ALBANY, L.L.C.",241 WEST 57TH STREET,,"NEW YORK, NY 10019",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C241%20WEST%2057TH%20STREET%2C+NEW%20YORK%2C+NY+10019
50,"CVS ALBANY, L.L.C.",2419 HEMPSTEAD TPKE.,,"EAST MEADOW, NY 11554",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2419%20HEMPSTEAD%20TPKE.%2C+EAST%20MEADOW%2C+NY+11554
51,"CVS ALBANY, L.L.C.",253 FIRST AVENUE,,"NEW YORK, NY 10003",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C253%20FIRST%20AVENUE%2C+NEW%20YORK%2C+NY+10003
53,"CVS ALBANY, L.L.C.",280 SOUTH MAIN STREET,,"NEW CITY, NY 10956",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C280%20SOUTH%20MAIN%20STREET%2C+NEW%20CITY%2C+NY+10956
54,"CVS ALBANY, L.L.C.",2925 KINGS HIGHWAY,,"BROOKLYN, NY 11229",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2925%20KINGS%20HIGHWAY%2C+BROOKLYN%2C+NY+11229
55,"CVS ALBANY, L.L.C.",294 KATONAH AVENUE,,"KATONAH, NY 10536",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C294%20KATONAH%20AVENUE%2C+KATONAH%2C+NY+10536
56,"CVS ALBANY, L.L.C.",309 MAIN ST.,,"NEW ROCHELLE, NY 10801",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C309%20MAIN%20ST.%2C+NEW%20ROCHELLE%2C+NY+10801
57,"CVS ALBANY, L.L.C.",3101 DITMARS BLVD.,,"ASTORIA, NY 11105",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C3101%20DITMARS%20BLVD.%2C+ASTORIA%2C+NY+11105
58,"CVS ALBANY, L.L.C.",325 MAMARONECK AVE.,,"WHITE PLAINS, NY 10605",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C325%20MAMARONECK%20AVE.%2C+WHITE%20PLAINS%2C+NY+10605
60,"CVS ALBANY, L.L.C.",3775 E. TREMONT AVE.,,"BRONX, NY 10465",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C3775%20E.%20TREMONT%20AVE.%2C+BRONX%2C+NY+10465
61,"CVS ALBANY, L.L.C.",403 ATLANTIC AVENUE,,"FREEPORT, NY 11520",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C403%20ATLANTIC%20AVENUE%2C+FREEPORT%2C+NY+11520
62,"CVS ALBANY, L.L.C.",4170 ALBANY POST RD.,,"HYDE PARK, NY 12538",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4170%20ALBANY%20POST%20RD.%2C+HYDE%20PARK%2C+NY+12538
63,"CVS ALBANY, L.L.C.",4331 NESCONSET HWY.,,"PORT JEFFERSON STN, NY 11776",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4331%20NESCONSET%20HWY.%2C+PORT%20JEFFERSON%20STN%2C+NY+11776
64,"CVS ALBANY, L.L.C.",44 NORTH CENTRAL AVENUE,,"VALLEY STREAM, NY 11580",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C44%20NORTH%20CENTRAL%20AVENUE%2C+VALLEY%20STREAM%2C+NY+11580
65,"CVS ALBANY, L.L.C.",4901 KINGS HIGHWAY,,"BROOKLYN, NY 11234",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4901%20KINGS%20HIGHWAY%2C+BROOKLYN%2C+NY+11234
66,"CVS ALBANY, L.L.C.",499 MONTAUK HIGHWAY,,"WEST ISLIP, NY 11795",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C499%20MONTAUK%20HIGHWAY%2C+WEST%20ISLIP%2C+NY+11795
67,"CVS ALBANY, L.L.C.",5 INDIAN ROCK PLAZA,,"SUFFERN, NY 10901",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C5%20INDIAN%20ROCK%20PLAZA%2C+SUFFERN%2C+NY+10901
68,"CVS ALBANY, L.L.C.",540 AMSTERDAM AVENUE,,"NEW YORK, NY 10024",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C540%20AMSTERDAM%20AVENUE%2C+NEW%20YORK%2C+NY+10024
70,"CVS ALBANY, L.L.C.",630 LEXINGTON AVENUE,,"NEW YORK, NY 10022",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C630%20LEXINGTON%20AVENUE%2C+NEW%20YORK%2C+NY+10022
71,"CVS ALBANY, L.L.C.",75 N. MIDDLETOWN RD.,,"PEARL RIVER, NY 10965",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C75%20N.%20MIDDLETOWN%20RD.%2C+PEARL%20RIVER%2C+NY+10965
72,"CVS ALBANY, L.L.C.",7960 METROPOLITAN AVENUE,,"MIDDLE VILLAGE, NY 11379",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C7960%20METROPOLITAN%20AVENUE%2C+MIDDLE%20VILLAGE%2C+NY+11379
73,"CVS ALBANY, L.L.C.",812 FOREST AVE.,,"STATEN ISLAND, NY 10310",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C812%20FOREST%20AVE.%2C+STATEN%20ISLAND%2C+NY+10310
75,"CVS ALBANY, L.L.C.",89-11 NORTHERN BLVD.,,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C89-11%20NORTHERN%20BLVD.%2C+JACKSON%20HEIGHTS%2C+NY+11372
78,"CVS PHARMACY, INC.",1145 KEMPTON STREET,,"NEW BEDFORD, MA 02740",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1145%20KEMPTON%20STREET%2C+NEW%20BEDFORD%2C+MA+02740
80,"CVS PHARMACY, INC.",12 HARVARD ST.,,"WALTHAM, MA 02453",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C12%20HARVARD%20ST.%2C+WALTHAM%2C+MA+02453
81,"CVS PHARMACY, INC.",1267 MAIN STREET,,"BROCKTON, MA 02301",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1267%20MAIN%20STREET%2C+BROCKTON%2C+MA+02301
82,"CVS PHARMACY, INC.",1280 WORCESTER RD.,,"FRAMINGHAM, MA 01702",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1280%20WORCESTER%20RD.%2C+FRAMINGHAM%2C+MA+01702
83,"CVS PHARMACY, INC.",13-1/2 POND STREET,,"NEWBURYPORT, MA 01950",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C13-1/2%20POND%20STREET%2C+NEWBURYPORT%2C+MA+01950
84,"CVS PHARMACY, INC.",136 NAHATAN ST.,,"NORWOOD, MA 02062",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C136%20NAHATAN%20ST.%2C+NORWOOD%2C+MA+02062
86,"CVS PHARMACY, INC.",137 SOUTH MAIN STREET,,"MILFORD, MA 01757",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20SOUTH%20MAIN%20STREET%2C+MILFORD%2C+MA+01757
87,"CVS PHARMACY, INC.",137 WEST CENTRAL STREET,,"NATICK, MA 01760",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20WEST%20CENTRAL%20STREET%2C+NATICK%2C+MA+01760
89,"CVS PHARMACY, INC.",1620 PRESIDENT AVENUE,,"FALL RIVER, MA 02720",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1620%20PRESIDENT%20AVENUE%2C+FALL%20RIVER%2C+MA+02720
90,"CVS PHARMACY, INC.",171 NORTH MAIN STREET,,"RANDOLPH, MA 02368",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C171%20NORTH%20MAIN%20STREET%2C+RANDOLPH%2C+MA+02368
91,"CVS PHARMACY, INC.",1815 MIDDLESEX STREET,,"LOWELL, MA 01851",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1815%20MIDDLESEX%20STREET%2C+LOWELL%2C+MA+01851
92,"CVS PHARMACY, INC.",1880 OCEAN STREET,,"MARSHFIELD, MA 02050",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1880%20OCEAN%20STREET%2C+MARSHFIELD%2C+MA+02050
93,"CVS PHARMACY, INC.",19 DODGE ST.,,"BEVERLY, MA 01915",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C19%20DODGE%20ST.%2C+BEVERLY%2C+MA+01915
95,"CVS PHARMACY, INC.",261 CHAUNCY STREET,,"MANSFIELD, MA 02048",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C261%20CHAUNCY%20STREET%2C+MANSFIELD%2C+MA+02048
97,"CVS PHARMACY, INC.",27-43 MAIN STREET,,"WATERTOWN, MA 02472",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C27-43%20MAIN%20STREET%2C+WATERTOWN%2C+MA+02472
98,"CVS PHARMACY, INC.","272 EAST CENTRAL STREET, ROUTE 140",,"FRANKLIN, MA 02038",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C272%20EAST%20CENTRAL%20STREET%2C%20ROUTE%20140%2C+FRANKLIN%2C+MA+02038
99,"CVS PHARMACY, INC.",284 WINTHROP ST.,TAUNTON PLZ,"TAUNTON, MA 02780",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C284%20WINTHROP%20ST.%2C+TAUNTON%2C+MA+02780
101,"CVS PHARMACY, INC.",336 BRIDGE ST.,,"LOWELL, MA 01850",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C336%20BRIDGE%20ST.%2C+LOWELL%2C+MA+01850
102,"CVS PHARMACY, INC.",36 WHITE STREET,,"CAMBRIDGE, MA 02140",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C36%20WHITE%20STREET%2C+CAMBRIDGE%2C+MA+02140
103,"CVS PHARMACY, INC.",400 MASSACHUSETTS AVENUE,,"ACTON, MA 01720",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C400%20MASSACHUSETTS%20AVENUE%2C+ACTON%2C+MA+01720
105,"CVS PHARMACY, INC.",42 BEALE STREET,,"WOLLASTON, MA 02170",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C42%20BEALE%20STREET%2C+WOLLASTON%2C+MA+02170
106,"CVS PHARMACY, INC.",425 LOWELL AVE.,,"HAVERHILL, MA 01832",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C425%20LOWELL%20AVE.%2C+HAVERHILL%2C+MA+01832
107,"CVS PHARMACY, INC.",474 WASHINGTON ST.,,"WEYMOUTH, MA 02188",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C474%20WASHINGTON%20ST.%2C+WEYMOUTH%2C+MA+02188
109,"CVS PHARMACY, INC.",590 FELLSWAY,,"MEDFORD, MA 02155",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C590%20FELLSWAY%2C+MEDFORD%2C+MA+02155
112,"CVS PHARMACY, INC.","626 SOUTHERN ARTERY, RTE 3A",,"QUINCY, MA 02169",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C626%20SOUTHERN%20ARTERY%2C%20RTE%203A%2C+QUINCY%2C+MA+02169
113,"CVS PHARMACY, INC.",68 MAIN STREET,,"ANDOVER, MA 01810",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C68%20MAIN%20STREET%2C+ANDOVER%2C+MA+01810
114,"CVS PHARMACY, INC.",715 MORRISSEY BOULEVARD,,"DORCHESTER, MA 02122",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C715%20MORRISSEY%20BOULEVARD%2C+DORCHESTER%2C+MA+02122
115,"CVS PHARMACY, INC.",8 EAST WASHINGTON STREET,,"NORTH ATTLEBORO, MA 02760",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20EAST%20WASHINGTON%20STREET%2C+NORTH%20ATTLEBORO%2C+MA+02760
116,"CVS PHARMACY, INC.",8 PILGRIM HILL ROAD,,"PLYMOUTH, MA 02360",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20PILGRIM%20HILL%20ROAD%2C+PLYMOUTH%2C+MA+02360
118,D AND B PHARMACY CORP,222 OAKRIDGE COMMONS,,"SOUTH SALEM, NY 10590",http://maps.google.com/maps?q=D%20AND%20B%20PHARMACY%20CORP%2C222%20OAKRIDGE%20COMMONS%2C+SOUTH%20SALEM%2C+NY+10590
121,DEDRICK'S PHARMACY INC,86 NORTH FRONT STREET,,"KINGSTON, NY 12401",http://maps.google.com/maps?q=DEDRICKS%20PHARMACY%20INC%2C86%20NORTH%20FRONT%20STREET%2C+KINGSTON%2C+NY+12401
123,DOBBS FERRY PHARMACY,18 CEDAR STREET,,"DOBBS FERRY, NY 10522",http://maps.google.com/maps?q=DOBBS%20FERRY%20PHARMACY%2C18%20CEDAR%20STREET%2C+DOBBS%20FERRY%2C+NY+10522
124,DRUGDEX PHARMACY INC,1632 BRUCKNER BOULEVARD,,"BRONX, NY 10473",http://maps.google.com/maps?q=DRUGDEX%20PHARMACY%20INC%2C1632%20BRUCKNER%20BOULEVARD%2C+BRONX%2C+NY+10473
125,DUANE READE,1 UNION SQ SOUTH,,"NEW YORK, NY 10003",http://maps.google.com/maps?q=DUANE%20READE%2C1%20UNION%20SQ%20SOUTH%2C+NEW%20YORK%2C+NY+10003
126,DUANE READE,107-16 CONTINENTAL AVENUE,,"FOREST HILLS, NY 11375",http://maps.google.com/maps?q=DUANE%20READE%2C107-16%20CONTINENTAL%20AVENUE%2C+FOREST%20HILLS%2C+NY+11375
127,DUANE READE,1231 MADISON AVENUE,,"NEW YORK, NY 10128",http://maps.google.com/maps?q=DUANE%20READE%2C1231%20MADISON%20AVENUE%2C+NEW%20YORK%2C+NY+10128
128,DUANE READE,13602 ROOSEVELT AVENUE,,"FLUSHING, NY 11354",http://maps.google.com/maps?q=DUANE%20READE%2C13602%20ROOSEVELT%20AVENUE%2C+FLUSHING%2C+NY+11354
129,DUANE READE,1498 YORK AVENUE,,"NEW YORK, NY 10075",http://maps.google.com/maps?q=DUANE%20READE%2C1498%20YORK%20AVENUE%2C+NEW%20YORK%2C+NY+10075
130,DUANE READE,155 EAST 34TH STREET,,"NEW YORK, NY 10016",http://maps.google.com/maps?q=DUANE%20READE%2C155%20EAST%2034TH%20STREET%2C+NEW%20YORK%2C+NY+10016
131,DUANE READE,2522 BROADWAY,,"NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C2522%20BROADWAY%2C+NEW%20YORK%2C+NY+10025
132,DUANE READE,296 FLATBUSH AVE,,"BROOKLYN, NY 11217",http://maps.google.com/maps?q=DUANE%20READE%2C296%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11217
133,DUANE READE,40 WALL STREET,,"NEW YORK, NY 10005",http://maps.google.com/maps?q=DUANE%20READE%2C40%20WALL%20STREET%2C+NEW%20YORK%2C+NY+10005
134,DUANE READE,5008 5TH AVE,,"BROOKLYN, NY 11220",http://maps.google.com/maps?q=DUANE%20READE%2C5008%205TH%20AVE%2C+BROOKLYN%2C+NY+11220
135,DUANE READE,51 WEST 51ST STREET,,"NEW YORK, NY 10019",http://maps.google.com/maps?q=DUANE%20READE%2C51%20WEST%2051ST%20STREET%2C+NEW%20YORK%2C+NY+10019
136,DUANE READE,661 8TH AVENUE,,"NEW YORK, NY 10036",http://maps.google.com/maps?q=DUANE%20READE%2C661%208TH%20AVENUE%2C+NEW%20YORK%2C+NY+10036
137,DUANE READE,71 WEST 23RD STREET,,"NEW YORK, NY 10010",http://maps.google.com/maps?q=DUANE%20READE%2C71%20WEST%2023RD%20STREET%2C+NEW%20YORK%2C+NY+10010
138,DUANE READE,73-01 37TH AVENUE,,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=DUANE%20READE%2C73-01%2037TH%20AVENUE%2C+JACKSON%20HEIGHTS%2C+NY+11372
139,DUANE READE,775 COLUMBUS AVENUE,,"NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C775%20COLUMBUS%20AVENUE%2C+NEW%20YORK%2C+NY+10025
140,DUANE READE,949 THIRD AVENUE,,"NEW YORK, NY 10022",http://maps.google.com/maps?q=DUANE%20READE%2C949%20THIRD%20AVENUE%2C+NEW%20YORK%2C+NY+10022
141,DUANE READE PHCY. DEPT.,110 NEWARK AVENUE,,"JERSEY CITY, NJ 07302",http://maps.google.com/maps?q=DUANE%20READE%20PHCY%20DEPT%2C110%20NEWARK%20AVENUE%2C+JERSEY%20CITY%2C+NJ+07302
142,DUTCHESS CHEMISTS INC,6032 ROUTE 82,,"STANFORDVILLE, NY 12581",http://maps.google.com/maps?q=DUTCHESS%20CHEMISTS%20INC%2C6032%20ROUTE%2082%2C+STANFORDVILLE%2C+NY+12581
143,EAST 16 STREET PHARMACY INC,1526 CORTELYOU RD,,"BROOKLYN, NY 11226",http://maps.google.com/maps?q=EAST%20%20STREET%20PHARMACY%20INC%2C1526%20CORTELYOU%20RD%2C+BROOKLYN%2C+NY+11226
144,ECHO PHARMACY,56 ECHO AVENUE,,"MILLER PLACE, NY 11764",http://maps.google.com/maps?q=ECHO%20PHARMACY%2C56%20ECHO%20AVENUE%2C+MILLER%20PLACE%2C+NY+11764
146,ERX PHARMACEUTICAL LLC,159 RALPH AVE,,"BROOKLYN, NY 11233",http://maps.google.com/maps?q=ERX%20PHARMACEUTICAL%20LLC%2C159%20RALPH%20AVE%2C+BROOKLYN%2C+NY+11233
147,ESCO DRUG CO INC,687 9TH AVE,,"NEW YORK, NY 10036",http://maps.google.com/maps?q=ESCO%20DRUG%20CO%20INC%2C687%209TH%20AVE%2C+NEW%20YORK%2C+NY+10036
148,FAIRVIEW HILL REALTY CORP,4747 NESCONSET HWY,,"PORT JEFFERSON STATION, NY 11776",http://maps.google.com/maps?q=FAIRVIEW%20HILL%20REALTY%20CORP%2C4747%20NESCONSET%20HWY%2C+PORT%20JEFFERSON%20STATION%2C+NY+11776
150,FISHKILL PHARMACY LLC,1004 MAIN ST.,BUILDING 554,"FISHKILL, NY 12524",http://maps.google.com/maps?q=FISHKILL%20PHARMACY%20LLC%2C1004%20MAIN%20ST.%2C+FISHKILL%2C+NY+12524
151,FLATBUSH RX CORP,1855 FLATBUSH AVE,,"BROOKLYN, NY 11210",http://maps.google.com/maps?q=FLATBUSH%20RX%20CORP%2C1855%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11210
152,FONTAK INC,2000 NORTH VILLAGE AVENUE,SUITE 107,"ROCKVILLE CENTRE, NY 11570",http://maps.google.com/maps?q=FONTAK%20INC%2C2000%20NORTH%20VILLAGE%20AVENUE%2C+ROCKVILLE%20CENTRE%2C+NY+11570
155,FRANCO PHARMACY CORP,77-01 37TH AVE,,"JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=FRANCO%20PHARMACY%20CORP%2C77-01%2037TH%20AVE%2C+JACKSON%20HEIGHTS%2C+NY+11372
156,FRANHILL PHARMACY LLC,204-19 HILLSIDE AVENUE,,"HOLLIS, NY 11423",http://maps.google.com/maps?q=FRANHILL%20PHARMACY%20LLC%2C204-19%20HILLSIDE%20AVENUE%2C+HOLLIS%2C+NY+11423
157,FRANKLIN SQUARE PHARMACY INC,925 HEMPSTEAD TURNPIKE,ATTN: SUPERVISING PHARMACIST,"FRANKLIN SQUARE, NY 11010",http://maps.google.com/maps?q=FRANKLIN%20SQUARE%20PHARMACY%20INC%2C925%20HEMPSTEAD%20TURNPIKE%2C+FRANKLIN%20SQUARE%2C+NY+11010
159,FULL CARE PHARMACY INC,2913 SURF AVE,,"BROOKLYN, NY 11224",http://maps.google.com/maps?q=FULL%20CARE%20PHARMACY%20INC%2C2913%20SURF%20AVE%2C+BROOKLYN%2C+NY+11224
160,"G.S.P. LONGTERM CARE, INC",1567 CENTRAL PARK AVENUE,,"YONKERS, NY 10710",http://maps.google.com/maps?q=GSP%20LONGTERM%20CARE%20INC%2C1567%20CENTRAL%20PARK%20AVENUE%2C+YONKERS%2C+NY+10710
162,GENERAL HOSPITAL CORPORATION,OUTPATIENT PHARMACY,55 FRUIT STREET,"BOSTON, MA 02114",http://maps.google.com/maps?q=GENERAL%20HOSPITAL%20CORPORATION%2COUTPATIENT%20PHARMACY%2C+BOSTON%2C+MA+02114
163,"GENOA HEALTHCARE, LLC",25 E SALEM STREET,,"HACKENSACK, NJ 07601",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C25%20E%20SALEM%20STREET%2C+HACKENSACK%2C+NJ+07601
165,GLEN COVE PHARM LLC,20 FOREST AVE,,"GLEN COVE, NY 11542",http://maps.google.com/maps?q=GLEN%20COVE%20PHARM%20LLC%2C20%20FOREST%20AVE%2C+GLEN%20COVE%2C+NY+11542
166,GRAMATAN PHARMACY CORP,120 GRAMATAN AVENUE,,"MOUNT VERNON, NY 10550",http://maps.google.com/maps?q=GRAMATAN%20PHARMACY%20CORP%2C120%20GRAMATAN%20AVENUE%2C+MOUNT%20VERNON%2C+NY+10550
167,GRASSY SPRAIN PHARMACY INC,640 TUCKAHOE ROAD,,"YONKERS, NY 10710",http://maps.google.com/maps?q=GRASSY%20SPRAIN%20PHARMACY%20INC%2C640%20TUCKAHOE%20ROAD%2C+YONKERS%2C+NY+10710
169,HARPELL CHEMISTS INC,12-65 150TH STREET,,"WHITESTONE, NY 11357",http://maps.google.com/maps?q=HARPELL%20CHEMISTS%20INC%2C12-65%20150TH%20STREET%2C+WHITESTONE%2C+NY+11357
170,HARVARD UNIVERSITY HEALTH SERVICES,75 MT AUBURN ST,,"CAMBRIDGE, MA 02138",http://maps.google.com/maps?q=HARVARD%20UNIVERSITY%20HEALTH%20SERVICES%2C75%20MT%20AUBURN%20ST%2C+CAMBRIDGE%2C+MA+02138
171,HEALTHSMART,203 MAIN STREET,,"OSSINING, NY 10562",http://maps.google.com/maps?q=HEALTHSMART%2C203%20MAIN%20STREET%2C+OSSINING%2C+NY+10562
173,HILL RX CORP,9216 4TH AVENUE,,"BROOKLYN, NY 11209",http://maps.google.com/maps?q=HILL%20RX%20CORP%2C9216%204TH%20AVENUE%2C+BROOKLYN%2C+NY+11209
