name,googleMapsUrl,state,postal,source,address
BESAEL CORP,http://maps.google.com/maps?q=BESAEL%20CORP%2CDBA%20OAK%20PARK%20PHARMACY%2C+BROOKLYN%2C+NY+11215,NY,11215,DEA,"DBA OAK PARK PHARMACY, 205 PROSPECT PARK WEST, BROOKLYN, NY 11215"
"BETH ISRAEL DEACONESS HOSPITAL-PLYMOUTH, INC.",http://maps.google.com/maps?q=BETH%20ISRAEL%20DEACONESS%20HOSPITALPLYMOUTH%20INC%2C275%20SANDWICH%20STREET%2C+PLYMOUTH%2C+MA+02360,MA,2360,DEA,"275 SANDWICH STREET, PLYMOUTH, MA 02360"
BEVERLY HOSPITAL,http://maps.google.com/maps?q=BEVERLY%20HOSPITAL%2CC/O%20PHARMACY%20DEPT%2C+BEVERLY%2C+MA+01915,MA,1915,DEA,"C/O PHARMACY DEPT, 85 HERRICK ST, BEVERLY, MA 01915"
BOSTON MEDICAL CENTER,http://maps.google.com/maps?q=BOSTON%20MEDICAL%20CENTER%2CMENINO%20CAMPUS%2C+BOSTON%2C+MA+02118,MA,2118,DEA,"MENINO CAMPUS, 840 HARRISON AVE, BOSTON, MA 02118"
BOSTON MEDICAL CENTER PHARMACY AT SHAPIRO,http://maps.google.com/maps?q=BOSTON%20MEDICAL%20CENTER%20PHARMACY%20AT%20SHAPIRO%2C725%20ALBANY%20STREET%2C+BOSTON%2C+MA+02118,MA,2118,DEA,"725 ALBANY STREET, PHARMACY, BOSTON, MA 02118"
BRIGHAM AND WOMEN'S HOSPITAL,http://maps.google.com/maps?q=BRIGHAM%20AND%20WOMENS%20HOSPITAL%2C75%20FRANCIS%20STREET%2C+BOSTON%2C+MA+02115,MA,2115,DEA,"75 FRANCIS STREET, DEPT OF PHARMACY TWR L2-504, BOSTON, MA 02115"
BRIGHAM AND WOMEN'S HOSPITAL,http://maps.google.com/maps?q=BRIGHAM%20AND%20WOMENS%20HOSPITAL%2C850%20BOYLSTON%20STREET%2C+CHESTNUT%20HILL%2C+MA+02467,MA,2467,DEA,"850 BOYLSTON STREET, DELIVER TO PHARMACY DEPT, 75 F, CHESTNUT HILL, MA 02467"
CASTLE TOPP PHARMACY CORP.,http://maps.google.com/maps?q=CASTLE%20TOPP%20PHARMACY%20CORP%2C1370A%20CASTLE%20HILL%20AVE%2C+BRONX%2C+NY+10462,NY,10462,DEA,"1370A CASTLE HILL AVE, BRONX, NY 10462"
CEDARS PHARMACY,http://maps.google.com/maps?q=CEDARS%20PHARMACY%2C95-19%2057%20AVENUE%2C+ELMHURST%2C+NY+11373,NY,11373,DEA,"95-19 57 AVENUE, ELMHURST, NY 11373"
CHARTER OAK HEALTH CENTER,http://maps.google.com/maps?q=CHARTER%20OAK%20HEALTH%20CENTER%2CPHARMACY%2C+HARTFORD%2C+CT+06106,CT,6106,DEA,"PHARMACY, 21 GRAND STREET, HARTFORD, CT 06106"
CITIHEALTH RX INC,http://maps.google.com/maps?q=CITIHEALTH%20RX%20INC%2C23%20COURT%20STREET%2C+NEWARK%2C+NJ+07102,NJ,7102,DEA,"23 COURT STREET, NEWARK, NJ 07102"
COMMUNITY CARE RX INC.,http://maps.google.com/maps?q=COMMUNITY%20CARE%20RX%20INC%2C86%20FRONT%20STREET%2C+HEMPSTEAD%2C+NY+11550,NY,11550,DEA,"86 FRONT STREET, HEMPSTEAD, NY 11550"
COMMUNITY CARE RX NJ,http://maps.google.com/maps?q=COMMUNITY%20CARE%20RX%20NJ%2C225%20W.%20RTE%2046%2C+TOTOWA%2C+NJ+07512,NJ,7512,DEA,"225 W. RTE 46, SUITE 4, TOTOWA, NJ 07512"
CUREMED PHARMACY,http://maps.google.com/maps?q=CUREMED%20PHARMACY%2C353%20CROOKS%20AVENUE%2C+CLIFTON%2C+NJ+07011,NJ,7011,DEA,"353 CROOKS AVENUE, CLIFTON, NJ 07011"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C100-02%20QUEENS%20BOULEVARD%2C+FOREST%20HILLS%2C+NY+11375,NY,11375,DEA,"100-02 QUEENS BOULEVARD, FOREST HILLS, NY 11375"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C12%20WELCHER%20AVE.%2C+PEEKSKILL%2C+NY+10566,NY,10566,DEA,"12 WELCHER AVE., PEEKSKILL, NY 10566"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1396%20SECOND%20AVENUE%2C+NEW%20YORK%2C+NY+10021,NY,10021,DEA,"1396 SECOND AVENUE, NEW YORK, NY 10021"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C150%20EAST%2042ND%20ST.%2C+NEW%20YORK%2C+NY+10017,NY,10017,DEA,"150 EAST 42ND ST., NEW YORK, NY 10017"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1827%20MAIN%20ST.%2C+PEEKSKILL%2C+NY+10566,NY,10566,DEA,"1827 MAIN ST., PEEKSKILL, NY 10566"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1916%20WILLIAMSBRIDGE%20ROAD%2C+BRONX%2C+NY+10461,NY,10461,DEA,"1916 WILLIAMSBRIDGE ROAD, BRONX, NY 10461"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1944%20DEER%20PARK%20AVE%2C+DEER%20PARK%2C+NY+11729,NY,11729,DEA,"1944 DEER PARK AVE, DEER PARK S/C, DEER PARK, NY 11729"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2%20E.%20JERICHO%20TPKE%2C+HUNTINGTON%20STATION%2C+NY+11746,NY,11746,DEA,"2 E. JERICHO TPKE, HUNTINGTON STATION, NY 11746"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C20%20MERRICK%20RD.%2C+AMITYVILLE%2C+NY+11701,NY,11701,DEA,"20 MERRICK RD., AMITYVILLE, NY 11701"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C201%20GLEN%20ST.%2C+GLEN%20COVE%2C+NY+11542,NY,11542,DEA,"201 GLEN ST., GLEN COVE, NY 11542"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C202%20OLD%20COUNTRY%20ROAD%2C+HICKSVILLE%2C+NY+11801,NY,11801,DEA,"202 OLD COUNTRY ROAD, HICKSVILLE, NY 11801"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C212-20%20NORTHERN%20BOULEVARD%2C+BAYSIDE%2C+NY+11361,NY,11361,DEA,"212-20 NORTHERN BOULEVARD, BAYSIDE, NY 11361"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C219-39%2089TH%20AVENUE%2C+QUEENS%20VILLAGE%2C+NY+11427,NY,11427,DEA,"219-39 89TH AVENUE, QUEENS VILLAGE, NY 11427"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2290%20CENTRAL%20PARK%20AVENUE%2C+YONKERS%2C+NY+10710,NY,10710,DEA,"2290 CENTRAL PARK AVENUE, YONKERS, NY 10710"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C241%20WEST%2057TH%20STREET%2C+NEW%20YORK%2C+NY+10019,NY,10019,DEA,"241 WEST 57TH STREET, NEW YORK, NY 10019"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2419%20HEMPSTEAD%20TPKE.%2C+EAST%20MEADOW%2C+NY+11554,NY,11554,DEA,"2419 HEMPSTEAD TPKE., EAST MEADOW, NY 11554"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C253%20FIRST%20AVENUE%2C+NEW%20YORK%2C+NY+10003,NY,10003,DEA,"253 FIRST AVENUE, NEW YORK, NY 10003"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C280%20SOUTH%20MAIN%20STREET%2C+NEW%20CITY%2C+NY+10956,NY,10956,DEA,"280 SOUTH MAIN STREET, NEW CITY, NY 10956"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C2925%20KINGS%20HIGHWAY%2C+BROOKLYN%2C+NY+11229,NY,11229,DEA,"2925 KINGS HIGHWAY, BROOKLYN, NY 11229"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C294%20KATONAH%20AVENUE%2C+KATONAH%2C+NY+10536,NY,10536,DEA,"294 KATONAH AVENUE, KATONAH, NY 10536"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C309%20MAIN%20ST.%2C+NEW%20ROCHELLE%2C+NY+10801,NY,10801,DEA,"309 MAIN ST., NEW ROCHELLE, NY 10801"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C3101%20DITMARS%20BLVD.%2C+ASTORIA%2C+NY+11105,NY,11105,DEA,"3101 DITMARS BLVD., ASTORIA, NY 11105"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C325%20MAMARONECK%20AVE.%2C+WHITE%20PLAINS%2C+NY+10605,NY,10605,DEA,"325 MAMARONECK AVE., WHITE PLAINS, NY 10605"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C3775%20E.%20TREMONT%20AVE.%2C+BRONX%2C+NY+10465,NY,10465,DEA,"3775 E. TREMONT AVE., BRONX, NY 10465"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C403%20ATLANTIC%20AVENUE%2C+FREEPORT%2C+NY+11520,NY,11520,DEA,"403 ATLANTIC AVENUE, FREEPORT, NY 11520"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4170%20ALBANY%20POST%20RD.%2C+HYDE%20PARK%2C+NY+12538,NY,12538,DEA,"4170 ALBANY POST RD., HYDE PARK, NY 12538"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4331%20NESCONSET%20HWY.%2C+PORT%20JEFFERSON%20STN%2C+NY+11776,NY,11776,DEA,"4331 NESCONSET HWY., PORT JEFFERSON STN, NY 11776"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C44%20NORTH%20CENTRAL%20AVENUE%2C+VALLEY%20STREAM%2C+NY+11580,NY,11580,DEA,"44 NORTH CENTRAL AVENUE, VALLEY STREAM, NY 11580"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C4901%20KINGS%20HIGHWAY%2C+BROOKLYN%2C+NY+11234,NY,11234,DEA,"4901 KINGS HIGHWAY, BROOKLYN, NY 11234"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C499%20MONTAUK%20HIGHWAY%2C+WEST%20ISLIP%2C+NY+11795,NY,11795,DEA,"499 MONTAUK HIGHWAY, WEST ISLIP, NY 11795"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C5%20INDIAN%20ROCK%20PLAZA%2C+SUFFERN%2C+NY+10901,NY,10901,DEA,"5 INDIAN ROCK PLAZA, SUFFERN, NY 10901"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C540%20AMSTERDAM%20AVENUE%2C+NEW%20YORK%2C+NY+10024,NY,10024,DEA,"540 AMSTERDAM AVENUE, NEW YORK, NY 10024"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C630%20LEXINGTON%20AVENUE%2C+NEW%20YORK%2C+NY+10022,NY,10022,DEA,"630 LEXINGTON AVENUE, NEW YORK, NY 10022"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C75%20N.%20MIDDLETOWN%20RD.%2C+PEARL%20RIVER%2C+NY+10965,NY,10965,DEA,"75 N. MIDDLETOWN RD., PEARL RIVER, NY 10965"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C7960%20METROPOLITAN%20AVENUE%2C+MIDDLE%20VILLAGE%2C+NY+11379,NY,11379,DEA,"7960 METROPOLITAN AVENUE, MIDDLE VILLAGE, NY 11379"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C812%20FOREST%20AVE.%2C+STATEN%20ISLAND%2C+NY+10310,NY,10310,DEA,"812 FOREST AVE., STATEN ISLAND, NY 10310"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C89-11%20NORTHERN%20BLVD.%2C+JACKSON%20HEIGHTS%2C+NY+11372,NY,11372,DEA,"89-11 NORTHERN BLVD., JACKSON HEIGHTS, NY 11372"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1145%20KEMPTON%20STREET%2C+NEW%20BEDFORD%2C+MA+02740,MA,2740,DEA,"1145 KEMPTON STREET, NEW BEDFORD, MA 02740"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C12%20HARVARD%20ST.%2C+WALTHAM%2C+MA+02453,MA,2453,DEA,"12 HARVARD ST., WALTHAM, MA 02453"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1267%20MAIN%20STREET%2C+BROCKTON%2C+MA+02301,MA,2301,DEA,"1267 MAIN STREET, BROCKTON, MA 02301"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1280%20WORCESTER%20RD.%2C+FRAMINGHAM%2C+MA+01702,MA,1702,DEA,"1280 WORCESTER RD., FRAMINGHAM, MA 01702"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C13-1/2%20POND%20STREET%2C+NEWBURYPORT%2C+MA+01950,MA,1950,DEA,"13-1/2 POND STREET, NEWBURYPORT, MA 01950"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C136%20NAHATAN%20ST.%2C+NORWOOD%2C+MA+02062,MA,2062,DEA,"136 NAHATAN ST., NORWOOD, MA 02062"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20SOUTH%20MAIN%20STREET%2C+MILFORD%2C+MA+01757,MA,1757,DEA,"137 SOUTH MAIN STREET, MILFORD, MA 01757"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C137%20WEST%20CENTRAL%20STREET%2C+NATICK%2C+MA+01760,MA,1760,DEA,"137 WEST CENTRAL STREET, NATICK, MA 01760"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1620%20PRESIDENT%20AVENUE%2C+FALL%20RIVER%2C+MA+02720,MA,2720,DEA,"1620 PRESIDENT AVENUE, FALL RIVER, MA 02720"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C171%20NORTH%20MAIN%20STREET%2C+RANDOLPH%2C+MA+02368,MA,2368,DEA,"171 NORTH MAIN STREET, RANDOLPH, MA 02368"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1815%20MIDDLESEX%20STREET%2C+LOWELL%2C+MA+01851,MA,1851,DEA,"1815 MIDDLESEX STREET, LOWELL, MA 01851"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C1880%20OCEAN%20STREET%2C+MARSHFIELD%2C+MA+02050,MA,2050,DEA,"1880 OCEAN STREET, MARSHFIELD, MA 02050"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C19%20DODGE%20ST.%2C+BEVERLY%2C+MA+01915,MA,1915,DEA,"19 DODGE ST., BEVERLY, MA 01915"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C261%20CHAUNCY%20STREET%2C+MANSFIELD%2C+MA+02048,MA,2048,DEA,"261 CHAUNCY STREET, MANSFIELD, MA 02048"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C27-43%20MAIN%20STREET%2C+WATERTOWN%2C+MA+02472,MA,2472,DEA,"27-43 MAIN STREET, WATERTOWN, MA 02472"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C272%20EAST%20CENTRAL%20STREET%2C%20ROUTE%20140%2C+FRANKLIN%2C+MA+02038,MA,2038,DEA,"272 EAST CENTRAL STREET, ROUTE 140, FRANKLIN, MA 02038"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C284%20WINTHROP%20ST.%2C+TAUNTON%2C+MA+02780,MA,2780,DEA,"284 WINTHROP ST., TAUNTON PLZ, TAUNTON, MA 02780"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C336%20BRIDGE%20ST.%2C+LOWELL%2C+MA+01850,MA,1850,DEA,"336 BRIDGE ST., LOWELL, MA 01850"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C36%20WHITE%20STREET%2C+CAMBRIDGE%2C+MA+02140,MA,2140,DEA,"36 WHITE STREET, CAMBRIDGE, MA 02140"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C400%20MASSACHUSETTS%20AVENUE%2C+ACTON%2C+MA+01720,MA,1720,DEA,"400 MASSACHUSETTS AVENUE, ACTON, MA 01720"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C42%20BEALE%20STREET%2C+WOLLASTON%2C+MA+02170,MA,2170,DEA,"42 BEALE STREET, WOLLASTON, MA 02170"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C425%20LOWELL%20AVE.%2C+HAVERHILL%2C+MA+01832,MA,1832,DEA,"425 LOWELL AVE., HAVERHILL, MA 01832"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C474%20WASHINGTON%20ST.%2C+WEYMOUTH%2C+MA+02188,MA,2188,DEA,"474 WASHINGTON ST., WEYMOUTH, MA 02188"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C590%20FELLSWAY%2C+MEDFORD%2C+MA+02155,MA,2155,DEA,"590 FELLSWAY, MEDFORD, MA 02155"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C626%20SOUTHERN%20ARTERY%2C%20RTE%203A%2C+QUINCY%2C+MA+02169,MA,2169,DEA,"626 SOUTHERN ARTERY, RTE 3A, QUINCY, MA 02169"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C68%20MAIN%20STREET%2C+ANDOVER%2C+MA+01810,MA,1810,DEA,"68 MAIN STREET, ANDOVER, MA 01810"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C715%20MORRISSEY%20BOULEVARD%2C+DORCHESTER%2C+MA+02122,MA,2122,DEA,"715 MORRISSEY BOULEVARD, DORCHESTER, MA 02122"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20EAST%20WASHINGTON%20STREET%2C+NORTH%20ATTLEBORO%2C+MA+02760,MA,2760,DEA,"8 EAST WASHINGTON STREET, NORTH ATTLEBORO, MA 02760"
"CVS PHARMACY, INC.",http://maps.google.com/maps?q=CVS%20PHARMACY%20INC%2C8%20PILGRIM%20HILL%20ROAD%2C+PLYMOUTH%2C+MA+02360,MA,2360,DEA,"8 PILGRIM HILL ROAD, PLYMOUTH, MA 02360"
D AND B PHARMACY CORP,http://maps.google.com/maps?q=D%20AND%20B%20PHARMACY%20CORP%2C222%20OAKRIDGE%20COMMONS%2C+SOUTH%20SALEM%2C+NY+10590,NY,10590,DEA,"222 OAKRIDGE COMMONS, SOUTH SALEM, NY 10590"
DEDRICK'S PHARMACY INC,http://maps.google.com/maps?q=DEDRICKS%20PHARMACY%20INC%2C86%20NORTH%20FRONT%20STREET%2C+KINGSTON%2C+NY+12401,NY,12401,DEA,"86 NORTH FRONT STREET, KINGSTON, NY 12401"
DOBBS FERRY PHARMACY,http://maps.google.com/maps?q=DOBBS%20FERRY%20PHARMACY%2C18%20CEDAR%20STREET%2C+DOBBS%20FERRY%2C+NY+10522,NY,10522,DEA,"18 CEDAR STREET, DOBBS FERRY, NY 10522"
DRUGDEX PHARMACY INC,http://maps.google.com/maps?q=DRUGDEX%20PHARMACY%20INC%2C1632%20BRUCKNER%20BOULEVARD%2C+BRONX%2C+NY+10473,NY,10473,DEA,"1632 BRUCKNER BOULEVARD, BRONX, NY 10473"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C1%20UNION%20SQ%20SOUTH%2C+NEW%20YORK%2C+NY+10003,NY,10003,DEA,"1 UNION SQ SOUTH, NEW YORK, NY 10003"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C107-16%20CONTINENTAL%20AVENUE%2C+FOREST%20HILLS%2C+NY+11375,NY,11375,DEA,"107-16 CONTINENTAL AVENUE, FOREST HILLS, NY 11375"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C1231%20MADISON%20AVENUE%2C+NEW%20YORK%2C+NY+10128,NY,10128,DEA,"1231 MADISON AVENUE, NEW YORK, NY 10128"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C13602%20ROOSEVELT%20AVENUE%2C+FLUSHING%2C+NY+11354,NY,11354,DEA,"13602 ROOSEVELT AVENUE, FLUSHING, NY 11354"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C1498%20YORK%20AVENUE%2C+NEW%20YORK%2C+NY+10075,NY,10075,DEA,"1498 YORK AVENUE, NEW YORK, NY 10075"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C155%20EAST%2034TH%20STREET%2C+NEW%20YORK%2C+NY+10016,NY,10016,DEA,"155 EAST 34TH STREET, NEW YORK, NY 10016"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C2522%20BROADWAY%2C+NEW%20YORK%2C+NY+10025,NY,10025,DEA,"2522 BROADWAY, NEW YORK, NY 10025"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C296%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11217,NY,11217,DEA,"296 FLATBUSH AVE, BROOKLYN, NY 11217"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C40%20WALL%20STREET%2C+NEW%20YORK%2C+NY+10005,NY,10005,DEA,"40 WALL STREET, NEW YORK, NY 10005"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C5008%205TH%20AVE%2C+BROOKLYN%2C+NY+11220,NY,11220,DEA,"5008 5TH AVE, BROOKLYN, NY 11220"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C51%20WEST%2051ST%20STREET%2C+NEW%20YORK%2C+NY+10019,NY,10019,DEA,"51 WEST 51ST STREET, NEW YORK, NY 10019"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C661%208TH%20AVENUE%2C+NEW%20YORK%2C+NY+10036,NY,10036,DEA,"661 8TH AVENUE, NEW YORK, NY 10036"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C71%20WEST%2023RD%20STREET%2C+NEW%20YORK%2C+NY+10010,NY,10010,DEA,"71 WEST 23RD STREET, NEW YORK, NY 10010"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C73-01%2037TH%20AVENUE%2C+JACKSON%20HEIGHTS%2C+NY+11372,NY,11372,DEA,"73-01 37TH AVENUE, JACKSON HEIGHTS, NY 11372"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C775%20COLUMBUS%20AVENUE%2C+NEW%20YORK%2C+NY+10025,NY,10025,DEA,"775 COLUMBUS AVENUE, NEW YORK, NY 10025"
DUANE READE,http://maps.google.com/maps?q=DUANE%20READE%2C949%20THIRD%20AVENUE%2C+NEW%20YORK%2C+NY+10022,NY,10022,DEA,"949 THIRD AVENUE, NEW YORK, NY 10022"
DUANE READE PHCY. DEPT.,http://maps.google.com/maps?q=DUANE%20READE%20PHCY%20DEPT%2C110%20NEWARK%20AVENUE%2C+JERSEY%20CITY%2C+NJ+07302,NJ,7302,DEA,"110 NEWARK AVENUE, JERSEY CITY, NJ 07302"
DUTCHESS CHEMISTS INC,http://maps.google.com/maps?q=DUTCHESS%20CHEMISTS%20INC%2C6032%20ROUTE%2082%2C+STANFORDVILLE%2C+NY+12581,NY,12581,DEA,"6032 ROUTE 82, STANFORDVILLE, NY 12581"
EAST 16 STREET PHARMACY INC,http://maps.google.com/maps?q=EAST%20%20STREET%20PHARMACY%20INC%2C1526%20CORTELYOU%20RD%2C+BROOKLYN%2C+NY+11226,NY,11226,DEA,"1526 CORTELYOU RD, BROOKLYN, NY 11226"
ECHO PHARMACY,http://maps.google.com/maps?q=ECHO%20PHARMACY%2C56%20ECHO%20AVENUE%2C+MILLER%20PLACE%2C+NY+11764,NY,11764,DEA,"56 ECHO AVENUE, MILLER PLACE, NY 11764"
ERX PHARMACEUTICAL LLC,http://maps.google.com/maps?q=ERX%20PHARMACEUTICAL%20LLC%2C159%20RALPH%20AVE%2C+BROOKLYN%2C+NY+11233,NY,11233,DEA,"159 RALPH AVE, BROOKLYN, NY 11233"
ESCO DRUG CO INC,http://maps.google.com/maps?q=ESCO%20DRUG%20CO%20INC%2C687%209TH%20AVE%2C+NEW%20YORK%2C+NY+10036,NY,10036,DEA,"687 9TH AVE, NEW YORK, NY 10036"
FAIRVIEW HILL REALTY CORP,http://maps.google.com/maps?q=FAIRVIEW%20HILL%20REALTY%20CORP%2C4747%20NESCONSET%20HWY%2C+PORT%20JEFFERSON%20STATION%2C+NY+11776,NY,11776,DEA,"4747 NESCONSET HWY, PORT JEFFERSON STATION, NY 11776"
FISHKILL PHARMACY LLC,http://maps.google.com/maps?q=FISHKILL%20PHARMACY%20LLC%2C1004%20MAIN%20ST.%2C+FISHKILL%2C+NY+12524,NY,12524,DEA,"1004 MAIN ST., BUILDING 554, FISHKILL, NY 12524"
FLATBUSH RX CORP,http://maps.google.com/maps?q=FLATBUSH%20RX%20CORP%2C1855%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11210,NY,11210,DEA,"1855 FLATBUSH AVE, BROOKLYN, NY 11210"
FONTAK INC,http://maps.google.com/maps?q=FONTAK%20INC%2C2000%20NORTH%20VILLAGE%20AVENUE%2C+ROCKVILLE%20CENTRE%2C+NY+11570,NY,11570,DEA,"2000 NORTH VILLAGE AVENUE, SUITE 107, ROCKVILLE CENTRE, NY 11570"
