,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
102,FORT LEE POLICE DEPARTMENT 201-592-3524,NJ,7024,"http://maps.google.com/maps?q=1327 16TH ST.,+FORT LEE,+NJ+07024&hl=en","1327 16TH ST., FORT LEE, NJ 07024",DEA,NTBD2018,40.844006,-73.981094
103,FOXBOROUGH POLICE DEPARTMENT PUBLIC SAFETY BUILDING,MA,2035,"http://maps.google.com/maps?q=8 CHESTNUT STREET,+FOXBORO,+MA+02035&hl=en","8 CHESTNUT STREET, FOXBORO, MA 02035",DEA,NTBD2018,42.074703,-71.25886
104,FRAMINGHAM POLICE DEPARTMENT,MA,1702,"http://maps.google.com/maps?q=1 WILLIAM H. WELCH WAY,+FRAMINGHAM,+MA+01702&hl=en","1 WILLIAM H. WELCH WAYFRAMINGHAM, FRAMINGHAM, MA 01702",DEA,NTBD2018,42.279793,-71.41749
105,FREEPORT POLICE DEPARTMENT DET/LT. WAYNE GIGLIO 516 377-2414,NY,11520,"http://maps.google.com/maps?q=40 N. OCEAN AVENUE,+FREEPORT,+NY+11520&hl=en","40 N. OCEAN AVENUE, FREEPORT, NY 11520",DEA,NTBD2018,40.65913,-73.587425
106,GARDEN CITY POLICE DEPARTMENT,NY,11530,"http://maps.google.com/maps?q=349 STEWART AVENUE,+GARDEN CITY,+NY+11530&hl=en","349 STEWART AVENUE, GARDEN CITY, NY 11530",DEA,NTBD2018,40.7265409,-73.6368128
107,ACADEMY SCHOOL,CT,6033,"http://maps.google.com/maps?q=2143 MAIN ST,+GLASTONBURY,+CT+06033&hl=en","2143 MAIN ST, GLASTONBURY, CT 06033",DEA,NTBD2018,41.708183,-72.608116
108,GLOCESTER POLICE DEPARTMENT FRONT LOBBY,RI,2814,"http://maps.google.com/maps?q=162 CHOPMIST HILL ROAD,+CHEPACHET,+RI+02814&hl=en","162 CHOPMIST HILL ROAD, CHEPACHET, RI 02814",DEA,NTBD2018,41.89736,-71.669174
109,GOSHEN POLICE DEPARTMENT,MA,1032,"http://maps.google.com/maps?q=40 A MAIN ST,+GOSHEN,+MA+01032&hl=en","40 A MAIN ST, GOSHEN, MA 01032",DEA,NTBD2018,42.430916,-72.78919
110,GRAFTON POLICE DEPARTMENT,MA,1519,"http://maps.google.com/maps?q=28 PROVIDENCE ROAD,+GRAFTON,+MA+01519&hl=en","28 PROVIDENCE ROAD, GRAFTON, MA 01519",DEA,NTBD2018,42.2096071,-71.6931517
111,GRANBY POLICE HQ,CT,6035,"http://maps.google.com/maps?q=15 NORTH GRANBY ROAD,+GRANBY,+CT+06035&hl=en","15 NORTH GRANBY ROAD, GRANBY, CT 06035",DEA,NTBD2018,41.9545942,-72.7918164
112,GREENFIELD POLICE DEPARTMENT,MA,1301,"http://maps.google.com/maps?q=321 HIGH STREET,+GREENFIELD,+MA+01301&hl=en","321 HIGH STREET, GREENFIELD, MA 01301",DEA,NTBD2018,42.603493,-72.581726
113,PUBLIC SAFETY COMPLEX,CT,6830,"http://maps.google.com/maps?q=11 BRUCE PLACE,+GREENWICH,+CT+06830&hl=en","11 BRUCE PLACE, GREENWICH, CT 06830",DEA,NTBD2018,41.02544,-73.62558
114,GROTON POLICE DEPARTMENT,MA,1450,"http://maps.google.com/maps?q=99 PLEASANT STREET,+GROTON,+MA+01450&hl=en","99 PLEASANT STREET, GROTON, MA 01450",DEA,NTBD2018,42.60945,-71.58039
115,GROTON SENIOR CENTER,CT,6340,"http://maps.google.com/maps?q=102 NEWTOWN RD.,+GROTON,+CT+06340&hl=en","102 NEWTOWN RD., GROTON, CT 06340",DEA,NTBD2018,41.349323,-72.0292
116,PUBLIC LIBRARY AUXILIARY PARKING LOT,NY,12084,"http://maps.google.com/maps?q=2228 WESTERN AVENUE,+GUILDERLAND,+NY+12084&hl=en","2228 WESTERN AVENUE, GUILDERLAND, NY 12084",DEA,NTBD2018,42.700764,-73.90367
117,HIGGANUM PHARMACY,CT,6441,"http://maps.google.com/maps?q=23 KILLINGWORTH ROAD,+HIGGANUM,+CT+06441&hl=en","23 KILLINGWORTH ROAD, HIGGANUM, CT 06441",DEA,NTBD2018,41.495846,-72.55846
118,HAMDEN POLICE DEPARTMENT,CT,6518,"http://maps.google.com/maps?q=2900 DIXWELL AVE,+HAMDEN,+CT+06518&hl=en","2900 DIXWELL AVE, HAMDEN, CT 06518",DEA,NTBD2018,41.38345,-72.90162
119,HARTFORD POLICE DEPARTMENT,CT,6103,"http://maps.google.com/maps?q=253 HIGH ST.,+HARTFORD,+CT+06103&hl=en","253 HIGH ST., HARTFORD, CT 06103",DEA,NTBD2018,41.77177,-72.67834
120,HARVARD PUBLIC SAFETY BUILDING HARVARD POLICE,MA,1451,"http://maps.google.com/maps?q=40 AYER ROAD,+HARVARD,+MA+01451&hl=en","40 AYER ROAD, HARVARD, MA 01451",DEA,NTBD2018,42.502926,-71.58453
121,HASBROUCK HEIGHTS POLICE DEPARTMENT 201-288-1000,NJ,7604,"http://maps.google.com/maps?q=248 HAMILTON AVE.,+HASBROUCK HEIGHTS,+NJ+07604&hl=en","248 HAMILTON AVE., HASBROUCK HEIGHTS, NJ 07604",DEA,NTBD2018,40.860584,-74.077415
122,RHAM HIGH SCHOOL,CT,6248,"http://maps.google.com/maps?q=85 WALL ST,+HEBRON,+CT+06248&hl=en","85 WALL ST, HEBRON, CT 06248",DEA,NTBD2018,41.664875,-72.36331
123,HEMPSTEAD POLICE DEPARTMENT,NY,11550,"http://maps.google.com/maps?q=99 NICHOLAS COURTS,+HEMPSTEAD,+NY+11550&hl=en","99 NICHOLAS COURTS, HEMPSTEAD, NY 11550",DEA,NTBD2018,40.709763,-73.623436
124,HINSDALE POLICE DEPARTMENT,NH,3451,"http://maps.google.com/maps?q=10 MAIN STREET,+HINSDALE,+NH+03451&hl=en","10 MAIN STREETPO BOX 138, HINSDALE, NH 03451",DEA,NTBD2018,42.786713,-72.48144
125,HOBOKEN POLICE DEPARTMENT,NJ,7030,"http://maps.google.com/maps?q=106 HUDSON STREET,+HOBOKEN,+NJ+07030&hl=en","106 HUDSON STREET, HOBOKEN, NJ 07030",DEA,NTBD2018,40.73741,-74.02976
126,HOLLAND POLICE DEPARTMENT,MA,1521,"http://maps.google.com/maps?q=27 STURBRIDGE RD.,+HOLLAND,+MA+01521&hl=en","27 STURBRIDGE RD., HOLLAND, MA 01521",DEA,NTBD2018,42.06576,-72.16109
127,HOLLIS PHARMACY,NH,3049,"http://maps.google.com/maps?q=6 ASH STREET,+HOLLIS,+NH+03049&hl=en","6 ASH STREET, HOLLIS, NH 03049",DEA,NTBD2018,42.743008,-71.589294
128,HOLLISTON POLICE DEPARTMENT,MA,1746,"http://maps.google.com/maps?q=550 WASHINGTON STREET,+HOLLISTON,+MA+01746&hl=en","550 WASHINGTON STREET, HOLLISTON, MA 01746",DEA,NTBD2018,42.207188,-71.42763
129,HOLYOKE POLICE DEPARTMENT NARCOTICS/VICE DIVISION,MA,1040,"http://maps.google.com/maps?q=138 APPLETON ST,+HOLYOKE,+MA+01040&hl=en","138 APPLETON ST, HOLYOKE, MA 01040",DEA,NTBD2018,42.20124,-72.60314
130,JAFFREY POLICE DEPARTMENT,NH,3452,"http://maps.google.com/maps?q=26 MAIN STREET,+JAFFREY,+NH+03452&hl=en","26 MAIN STREET, JAFFREY, NH 03452",DEA,NTBD2018,42.81489,-72.02377
131,JOHNSTON POLICE,RI,2919,"http://maps.google.com/maps?q=1651 ATWOOD AVENUE,+JOHNSTON,+RI+02919&hl=en","1651 ATWOOD AVENUE, JOHNSTON, RI 02919",DEA,NTBD2018,41.83038,-71.501015
132,KEENE POLICE DEPARTMENT,NH,3431,"http://maps.google.com/maps?q=400 MARLBORO STREET,+KEENE,+NH+03431&hl=en","400 MARLBORO STREET, KEENE, NH 03431",DEA,NTBD2018,42.92323,-72.26376
133,KILLINGWORTH PHARMACY,CT,6419,"http://maps.google.com/maps?q=183 ROUTE 81,+KILLINGWORTH,+CT+06419&hl=en","183 ROUTE 81, KILLINGWORTH, CT 06419",DEA,NTBD2018,41.349865,-72.5609
134,KINGS POINT POLICE DEPARTMENT GEORGE J. BANVILLE 516 482-1000,NY,11024,"http://maps.google.com/maps?q=32 STEPPINGSTONE LANE,+KINGS POINT,+NY+11024&hl=en","32 STEPPINGSTONE LANE, KINGS POINT, NY 11024",DEA,NTBD2018,40.815697,-73.75622
135,LEICESTER RECYCLING CENTER,MA,1524,"http://maps.google.com/maps?q=200 MANNVILLE STREET,+LEICESTER,+MA+01524&hl=en","200 MANNVILLE STREET, LEICESTER, MA 01524",DEA,NTBD2018,42.257988,-71.894
136,LENOX HILL HEALTHPLEX,NY,10011,"http://maps.google.com/maps?q=30 7TH AVENUE,+NEW YORK,+NY+10011&hl=en","30 7TH AVENUE, NEW YORK, NY 10011",DEA,NTBD2018,40.73755,-74.00042
137,LENOX HILL HOSPITAL MICHAEL LOMBARDI,NY,10075,"http://maps.google.com/maps?q=100 EAST 77TH STREET,+NEW YORK,+NY+10075&hl=en","100 EAST 77TH STREET, NEW YORK, NY 10075",DEA,NTBD2018,40.774265,-73.96135
138,LENOX TOWN HALL AUDITORIUM,MA,1240,"http://maps.google.com/maps?q=6 WALKER ST.,+LENOX,+MA+01240&hl=en","6 WALKER ST., LENOX, MA 01240",DEA,NTBD2018,42.356647,-73.28455
139,LEOMINSTER POLICE DEPARTMENT,MA,1453,"http://maps.google.com/maps?q=29 CHURCH ST,+LEOMINSTER,+MA+01453&hl=en","29 CHURCH ST, LEOMINSTER, MA 01453",DEA,NTBD2018,42.528194,-71.76068
140,LEVERETT POLICE DEPARTMENT,MA,1054,"http://maps.google.com/maps?q=95 MONTAGUE ROAD,+LEVERETT,+MA+01054&hl=en","95 MONTAGUE ROAD, LEVERETT, MA 01054",DEA,NTBD2018,42.464558,-72.49818
141,LINCOLN POLICE DEPARTMENT,RI,2865,"http://maps.google.com/maps?q=100 OLD RIVER RD,+LINCOLN,+RI+02865&hl=en","100 OLD RIVER RD, LINCOLN, RI 02865",DEA,NTBD2018,41.9303439,-71.4428448
142,LITTLETON POLICE DEPARTMENT,MA,1460,"http://maps.google.com/maps?q=500 GREAT RD,+LITTLETON,+MA+01460&hl=en","500 GREAT RD, LITTLETON, MA 01460",DEA,NTBD2018,42.55309,-71.48258
143,LONG BEACH POLICE DEPARTMENT,NY,11561,"http://maps.google.com/maps?q=1 WEST CHESTER STREET,+LONG BEACH,+NY+11561&hl=en","1 WEST CHESTER STREET, LONG BEACH, NY 11561",DEA,NTBD2018,40.589397,-73.665985
144,LONG ISLAND JEWISH MEDICAL CENTER LOBBY,NY,11040,"http://maps.google.com/maps?q=270-05 76ST AVENUE,+NEW HYDE PARK,+NY+11040&hl=en","270-05 76ST AVENUE, NEW HYDE PARK, NY 11040",DEA,NTBD2018,40.7531964,-73.706923
145,"LOWELL GENERAL HOSPITAL, SAINTS CAMPUS PAIN MANAGEMENT CENTER",MA,1852,"http://maps.google.com/maps?q=2 HOSPITAL DRIVE,+LOWELL,+MA+01852&hl=en","2 HOSPITAL DRIVE, LOWELL, MA 01852",DEA,NTBD2018,42.645325,-71.300545
146,LUDLOW POLICE DEPARTMENT,MA,1056,"http://maps.google.com/maps?q=612 CHAPIN ST,+LUDLOW,+MA+01056&hl=en","612 CHAPIN ST, LUDLOW, MA 01056",DEA,NTBD2018,42.175957,-72.47464
147,LUNENBURG POLICE DEPARTMENT,MA,1462,"http://maps.google.com/maps?q=655 MASSACHUSETTS AVE.,+LUNENBURG,+MA+01462&hl=en","655 MASSACHUSETTS AVE., LUNENBURG, MA 01462",DEA,NTBD2018,42.59738,-71.739586
148,LYNBROOK POLICE DEPARTMENT SGT SEAN MURPHY,NY,11563,"http://maps.google.com/maps?q=1 COLUMBUS DR AVENUE,+LYNBROOK,+NY+11563&hl=en","1 COLUMBUS DR AVENUE, LYNBROOK, NY 11563",DEA,NTBD2018,40.657692,-73.6741
149,MADISON POLICE DEPARTMENT,CT,6443,"http://maps.google.com/maps?q=9 CAMPUS DRIVE,+MADISON,+CT+06443&hl=en","9 CAMPUS DRIVE, MADISON, CT 06443",DEA,NTBD2018,41.296284,-72.57463
150,MANSFIELD POLICE DEPARTMENT,MA,2048,"http://maps.google.com/maps?q=50 WEST STREET,+MANSFIELD,+MA+02048&hl=en","50 WEST STREET, MANSFIELD, MA 02048",DEA,NTBD2018,42.02427,-71.21879
151,MARLBOROUGH POLICE STATION FRONT LOBBY,MA,1752,"http://maps.google.com/maps?q=355 BOLTON ST,+MARLBOROUGH,+MA+01752&hl=en","355 BOLTON ST, MARLBOROUGH, MA 01752",DEA,NTBD2018,42.356434,-71.55064
152,MASON POLICE DEPARTMENT,NH,3048,"http://maps.google.com/maps?q=38 DARLING HILL ROAD,+MASON,+NH+03048&hl=en","38 DARLING HILL ROAD, MASON, NH 03048",DEA,NTBD2018,42.74538,-71.769104
153,MBTA TRANSIT POLICE,MA,2118,"http://maps.google.com/maps?q=240 SOUTHAMPTON ST,+BOSTON,+MA+02118&hl=en","240 SOUTHAMPTON ST, BOSTON, MA 02118",DEA,NTBD2018,42.331024,-71.06469
154,CVS PHARMACY PARKING LOT,NY,12118,"http://maps.google.com/maps?q=12 SOUTH CENTRAL AVENUE,+MECHANICVILLE,+NY+12118&hl=en","12 SOUTH CENTRAL AVENUE, MECHANICVILLE, NY 12118",DEA,NTBD2018,42.902916,-73.68794
155,MEDFIELD POLICE DEPARTMENT FRONT LOBBY,MA,2052,"http://maps.google.com/maps?q=112 NORTH STREET,+MEDFIELD,+MA+02052&hl=en","112 NORTH STREET, MEDFIELD, MA 02052",DEA,NTBD2018,42.191376,-71.30941
156,85 GEORGE P HASSETT DRIVE (REAR OF CITY HALL),MA,2155,"http://maps.google.com/maps?q=85 GEORGE P HASSETT DRIVE,+MEDFORD,+MA+02155&hl=en","85 GEORGE P HASSETT DRIVE, MEDFORD, MA 02155",DEA,NTBD2018,42.418602,-71.10576
157,MERRIMACK POLICE DEPARTMENT,NH,3054,"http://maps.google.com/maps?q=31 BABOOSIC LAKE ROAD,+MERRIMACK,+NH+03054&hl=en","31 BABOOSIC LAKE ROAD, MERRIMACK, NH 03054",DEA,NTBD2018,42.86764,-71.498566
158,MIDDLEFIELD RESIDENT TROOPER OFFICE,CT,6455,"http://maps.google.com/maps?q=405 MAIN ST,+MIDDLEFIELD,+CT+06455&hl=en","405 MAIN ST, MIDDLEFIELD, CT 06455",DEA,NTBD2018,41.515915,-72.71229
159,MIDDLETOWN POLICE DEPARTMENT,CT,6457,"http://maps.google.com/maps?q=222 MAIN ST,+MIDDLETOWN,+CT+06457&hl=en","222 MAIN ST, MIDDLETOWN, CT 06457",DEA,NTBD2018,41.557465,-72.64775
160,MILFORD POLICE DEPARTMENT,NH,3055,"http://maps.google.com/maps?q=19 GARDEN STREET,+MILFORD,+NH+03055&hl=en","19 GARDEN STREET, MILFORD, NH 03055",DEA,NTBD2018,42.83381,-71.65322
161,MILFORD SENIOR CENTER,CT,6460,"http://maps.google.com/maps?q=9 JEPSON DR.,+MILFORD,+CT+06460&hl=en","9 JEPSON DR., MILFORD, CT 06460",DEA,NTBD2018,41.223145,-73.061646
162,MONROE SENIOR CITIZEN CENTER,CT,6468,"http://maps.google.com/maps?q=235 CUTLER'S FARM ROAD,+MONROE,+CT+06468&hl=en","235 CUTLER'S FARM ROAD, MONROE, CT 06468",DEA,NTBD2018,41.311848,-73.234505
163,DEPARTMENT OF PUBLIC WORKS (DPW) LOCATED BEHIND CONWAY ICE ARENA,NH,3062,"http://maps.google.com/maps?q=9 RIVERSIDE ST,+NASHUA,+NH+03062&hl=en","9 RIVERSIDE ST, NASHUA, NH 03062",DEA,NTBD2018,42.746513,-71.50165
164,NATICK POLICE DEPARTMENT IN THE REAR,MA,1760,"http://maps.google.com/maps?q=20 EAST CENTRAL ST,+NATICK,+MA+01760&hl=en","20 EAST CENTRAL ST, NATICK, MA 01760",DEA,NTBD2018,42.28416,-71.345276
165,NEEDHAM TOWN HALL DRIVE WAY IN FRONT OF TOWN HALL,MA,2492,"http://maps.google.com/maps?q=1471 HIGHLAND AVE,+NEEDHAM,+MA+02492&hl=en","1471 HIGHLAND AVE, NEEDHAM, MA 02492",DEA,NTBD2018,42.281597,-71.2361
166,NEW BOSTON POLICE DEPARTMENT,NH,3070,"http://maps.google.com/maps?q=116 OLD COACH ROAD,+NEW BOSTON,+NH+03070&hl=en","116 OLD COACH ROAD, NEW BOSTON, NH 03070",DEA,NTBD2018,42.972992,-71.70476
167,NEW BRITAIN POLICE DEPARTMENT,CT,6051,"http://maps.google.com/maps?q=10 CHESTNUT STREET,+NEW BRITAIN,+CT+06051&hl=en","10 CHESTNUT STREET, NEW BRITAIN, CT 06051",DEA,NTBD2018,41.66573,-72.78113
168,NEW FAIRFIELD RESIDENT TROOPERS OFFICE,CT,6812,"http://maps.google.com/maps?q=302 BALL POND ROAD,+NEW FAIRFIELD,+CT+06812&hl=en","302 BALL POND ROAD, NEW FAIRFIELD, CT 06812",DEA,NTBD2018,41.466892,-73.49646
169,POLICE STATION,NY,12561,"http://maps.google.com/maps?q=83 S. PUTT CORNERS RD.,+NEW PALTZ,+NY+12561&hl=en","83 S. PUTT CORNERS RD., NEW PALTZ, NY 12561",DEA,NTBD2018,41.73075,-74.07366
170,NEW YORK STATE POLICE CLIFTON PARK,NY,12065,"http://maps.google.com/maps?q=5 MUNICIPAL PLAZA,+CLIFTON PARK,+NY+12065&hl=en","5 MUNICIPAL PLAZASTATE ROUTE 146, CLIFTON PARK, NY 12065",DEA,NTBD2018,42.8640482,-73.7866823
171,NEW YORK STATE POLICE PETER MCARDLE,NY,11735,"http://maps.google.com/maps?q=7140 REPUBLIC AIRPORT,+FARMINGDALE,+NY+11735&hl=en","7140 REPUBLIC AIRPORT, FARMINGDALE, NY 11735",DEA,NTBD2018,40.720837,-73.41781
172,NEW YORK STATE POLICE SCHODACK,NY,12033,"http://maps.google.com/maps?q=1485 STATE RT 9,+CASTLETON,+NY+12033&hl=en","1485 STATE RT 9, CASTLETON, NY 12033",DEA,NTBD2018,42.52076,-73.683361
173,NEW YORK STATE POLICE TROOP G,NY,12110,"http://maps.google.com/maps?q=760 TROY SCHENECTADY AVENUE,+LATHAM,+NY+12110&hl=en","760 TROY SCHENECTADY AVENUE, LATHAM, NY 12110",DEA,NTBD2018,42.758087,-73.78163
174,NEWTON POLICE DEPARTMENT,MA,2465,"http://maps.google.com/maps?q=1321 WASHINGTON ST.,+WEST NEWTON,+MA+02465&hl=en","1321 WASHINGTON ST., WEST NEWTON, MA 02465",DEA,NTBD2018,42.34901,-71.228096
175,NEWTOWN POLICE DEPARTMENT,CT,6470,"http://maps.google.com/maps?q=3 MAIN STREET,+NEWTOWN,+CT+06470&hl=en","3 MAIN STREET, NEWTOWN, CT 06470",DEA,NTBD2018,41.409874,-73.3061
176,NORTH ATTLEBORO POLICE DEPARTMENT,MA,2760,"http://maps.google.com/maps?q=102 SOUTH WASHINGTON STREET,+NORTH ATTLEBORO,+MA+02760&hl=en","102 SOUTH WASHINGTON STREET, NORTH ATTLEBORO, MA 02760",DEA,NTBD2018,41.97933,-71.333664
177,NORTH BERGEN P.D.,NJ,7047,"http://maps.google.com/maps?q=4233 KENNEDY BLVD.,+NORTH BERGEN,+NJ+07047&hl=en","4233 KENNEDY BLVD., NORTH BERGEN, NJ 07047",DEA,NTBD2018,40.7793086,-74.0272034
178,NORTH CASTLE TOWN HALL POLICE DEPARTMENT,NY,10504,"http://maps.google.com/maps?q=15 BEDFORD RD,+ARMONK,+NY+10504&hl=en","15 BEDFORD RD, ARMONK, NY 10504",DEA,NTBD2018,41.12493,-73.700264
179,NORTH GREENBUSH POLICE DEPARTMENT CHIEF ROBERT DURIVAGE,NY,12180,"http://maps.google.com/maps?q=133 BLOOMING GROVE DRIVE,+TROY,+NY+12180&hl=en","133 BLOOMING GROVE DRIVE, TROY, NY 12180",DEA,NTBD2018,42.6864257,-73.6804151
180,NORTH HAVEN FIRE HQS,CT,6473,"http://maps.google.com/maps?q=11 BROADWAY,+NORTH HAVEN,+CT+06473&hl=en","11 BROADWAY, NORTH HAVEN, CT 06473",DEA,NTBD2018,41.388813,-72.862946
181,NORTH PROVIDENCE POLICE,RI,2904,"http://maps.google.com/maps?q=1967 MINERAL SPRING AVE,+PROVIDENCE,+RI+02904&hl=en","1967 MINERAL SPRING AVE, PROVIDENCE, RI 02904",DEA,NTBD2018,41.86036,-71.46834
182,NORTH SHORE HEALTH LIJ HUNTINGTON LOBBY,NY,11743,"http://maps.google.com/maps?q=270 PARK AVENUE,+HUNTINGTON,+NY+11743&hl=en","270 PARK AVENUE, HUNTINGTON, NY 11743",DEA,NTBD2018,40.879158,-73.41748
183,NORTH SHORE UNIVERSITY HOSPITAL,NY,11030,"http://maps.google.com/maps?q=300 COMMUNITY DRIVE,+MANHASSET,+NY+11030&hl=en","300 COMMUNITY DRIVE, MANHASSET, NY 11030",DEA,NTBD2018,40.77615,-73.70304
184,JFK MIDDLE SCHOOL,MA,1062,"http://maps.google.com/maps?q=100 BRIDGE RD,+FLORENCE,+MA+01062&hl=en","100 BRIDGE RD, FLORENCE, MA 01062",DEA,NTBD2018,42.34413,-72.67611
185,NORTHBOROUGH POLICE DEPARTMENT,MA,1532,"http://maps.google.com/maps?q=211 MAIN ST.,+NORTHBOROUGH,+MA+01532&hl=en","211 MAIN ST., NORTHBOROUGH, MA 01532",DEA,NTBD2018,42.326576,-71.624275
186,NORTHBRIDGE POLICE DEPARTMENT,MA,1588,"http://maps.google.com/maps?q=1 HOPE STREET,+WHITINSVILLE,+MA+01588&hl=en","1 HOPE STREET, WHITINSVILLE, MA 01588",DEA,NTBD2018,42.12909,-71.6456
187,NORTHPORT VA POLICE DEPARTMENT,NY,11768,"http://maps.google.com/maps?q=79 MIDDLEVILLE ROAD,+NORTHPORT,+NY+11768&hl=en","79 MIDDLEVILLE ROAD, NORTHPORT, NY 11768",DEA,NTBD2018,40.893643,-73.3087836
188,NORTHWELL SOUTHSIDE HOSPITAL,NY,11706,"http://maps.google.com/maps?q=301 EAST MAIN STREET,+BAY SHORE,+NY+11706&hl=en","301 EAST MAIN STREET, BAY SHORE, NY 11706",DEA,NTBD2018,40.725067,-73.239746
189,NORWOOD POLICE DEPT,MA,2062,"http://maps.google.com/maps?q=137 NAHATAN ST,+NORWOOD,+MA+02062&hl=en","137 NAHATAN ST, NORWOOD, MA 02062",DEA,NTBD2018,42.19491,-71.20047
190,NORWOOD BOROUGH COMMUNITY CENTER,NJ,7648,"http://maps.google.com/maps?q=453 BROADWAY,+NORWOOD,+NJ+07648&hl=en","453 BROADWAY, NORWOOD, NJ 07648",DEA,NTBD2018,40.99458,-73.951546
191,COLUMBIA UNIVERSITY SIDEWALK,NY,10027,"http://maps.google.com/maps?q=WEST 116TH STREET AND BROADWAY,+NEW YORK,+NY+10027&hl=en","WEST 116TH STREET AND BROADWAY, NEW YORK, NY 10027",DEA,NTBD2018,40.8079932,-73.9638331
192,COLUMBIA UNIVERSITY,NY,10032,"http://maps.google.com/maps?q=560 W 168 STREET,+NEW YORK,+NY+10032&hl=en","560 W 168 STREET, NEW YORK, NY 10032",DEA,NTBD2018,40.840237,-73.9378
193,OLD LYME FIRE STATION,CT,6371,"http://maps.google.com/maps?q=69 LYME ST,+OLD LYME,+CT+06371&hl=en","69 LYME ST, OLD LYME, CT 06371",DEA,NTBD2018,41.3185646,-72.3250615
194,CVS,CT,6477,"http://maps.google.com/maps?q=279 BOSTON POST ROAD,+ORANGE,+CT+06477&hl=en","279 BOSTON POST ROAD, ORANGE, CT 06477",DEA,NTBD2018,41.2674301,-73.0016906
195,PAWTUCKET POLICE DEPARTMENT FRONT OFFICE,RI,2860,"http://maps.google.com/maps?q=121 ROOSEVELT AVE.,+PAWTUCKET,+RI+02860&hl=en","121 ROOSEVELT AVE., PAWTUCKET, RI 02860",DEA,NTBD2018,41.879234,-71.38249
196,PECONIC BAY MEDICAL CENTER BRENDAN VAN SLYKE,NY,11901,"http://maps.google.com/maps?q=1300 ROANOKE AVENUE,+RIVERHEAD,+NY+11901&hl=en","1300 ROANOKE AVENUE, RIVERHEAD, NY 11901",DEA,NTBD2018,40.934406,-72.673557
197,PEPPERELL POLICE STATION COLLECTION KIOSK IN MAIN LOBBY,MA,1463,"http://maps.google.com/maps?q=59 MAIN STREET,+PEPPERELL,+MA+01463&hl=en","59 MAIN STREET, PEPPERELL, MA 01463",DEA,NTBD2018,42.665848,-71.585236
198,PETERBOROUGH POLICE DEPARTMENT CAPT ERNIE BELLETETE,NH,3458,"http://maps.google.com/maps?q=73 GROVE STREET,+PETERBOROUGH,+NH+03458&hl=en","73 GROVE STREET, PETERBOROUGH, NH 03458",DEA,NTBD2018,42.87277,-71.95026
199,PITTSFIELD POLICE DEPARTMENT,MA,1201,"http://maps.google.com/maps?q=39 ALLEN STREET,+PITTSFIELD,+MA+01201&hl=en","39 ALLEN STREET, PITTSFIELD, MA 01201",DEA,NTBD2018,42.449562,-73.25235
200,PLAINVILLE POLICE DEPARTMENT,MA,2762,"http://maps.google.com/maps?q=157 SOUTH STREET,+PLAINVILLE,+MA+02762&hl=en","157 SOUTH STREET, PLAINVILLE, MA 02762",DEA,NTBD2018,42.007027,-71.33729
201,PORT WASHINGTON POLICE DEPARTMENT DET THOMAS MCCARTY,NY,11050,"http://maps.google.com/maps?q=500 PORT WASHINGTON BLVD,+PORT WASHINGTON,+NY+11050&hl=en","500 PORT WASHINGTON BLVD, PORT WASHINGTON, NY 11050",DEA,NTBD2018,40.822567,-73.681526
202,PUTNAM HOSPITAL CENTER,NY,10512,"http://maps.google.com/maps?q=670 STONELEIGH AVE,+CARMEL,+NY+10512&hl=en","670 STONELEIGH AVE, CARMEL, NY 10512",DEA,NTBD2018,41.387836,-73.663765
203,PUTNAM HOSPITAL CENTER,NY,10512,"http://maps.google.com/maps?q=670 STONLEIGH AVE,+CARMEL,+NY+10512&hl=en","670 STONLEIGH AVE, CARMEL, NY 10512",DEA,NTBD2018,41.387836,-73.663765
204,FARMER'S MARKETPLACE PAVILLION,CT,6260,"http://maps.google.com/maps?q=3 KENNEDY DR,+PUTNAM,+CT+06260&hl=en","3 KENNEDY DR, PUTNAM, CT 06260",DEA,NTBD2018,41.90278,-71.902466
205,NORTH END FIRE STATION,NY,12144,"http://maps.google.com/maps?q=2 ST. FRANCIS PLACE,+RENSSELAER,+NY+12144&hl=en","2 ST. FRANCIS PLACE, RENSSELAER, NY 12144",DEA,NTBD2018,42.6599928,-73.7196243
206,RHODE ISLAND STATE POLICE,RI,2865,"http://maps.google.com/maps?q=1575 LOUISQUISSET PIKE,+LINCOLN,+RI+02865&hl=en","1575 LOUISQUISSET PIKE, LINCOLN, RI 02865",DEA,NTBD2018,41.888412,-71.440636
207,RHODE ISLAND STATE POLICE,RI,2857,"http://maps.google.com/maps?q=311 DANIELSON PIKE,+NORTH SCITUATE,+RI+02857&hl=en","311 DANIELSON PIKE, NORTH SCITUATE, RI 02857",DEA,NTBD2018,41.83224,-71.602684
208,RIDGEFIELD PARK POLICE DEPARTMENT 201-641-6400,NJ,7660,"http://maps.google.com/maps?q=234 MAIN ST.,+RIDGEFIELD PARK,+NJ+07660&hl=en","234 MAIN ST., RIDGEFIELD PARK, NJ 07660",DEA,NTBD2018,40.858032,-74.02478
209,BISSELL PHARMACY,CT,6877,"http://maps.google.com/maps?q=23 GOVERNOR ST,+RIDGEFIELD,+CT+06877&hl=en","23 GOVERNOR ST, RIDGEFIELD, CT 06877",DEA,NTBD2018,41.28051,-73.49717
