address_x,googleMapsUrl,lat_x,lng_x,name,postal_x,source,state_x,source_date,address_y,postal_y,state_y,lat_y,lng_y,_merge
"1231 MADISON AVENUE, NEW YORK, NY 10128",http://maps.google.com/maps?q=DUANE%20READE%2C1231%20MADISON%20AVENUE%2C+NEW%20YORK%2C+NY+10128,40.782642,-73.9575,DUANE READE,10128,DEA,NY,Dec2018,,,,,,left_only
"13602 ROOSEVELT AVENUE, FLUSHING, NY 11354",http://maps.google.com/maps?q=DUANE%20READE%2C13602%20ROOSEVELT%20AVENUE%2C+FLUSHING%2C+NY+11354,40.759414,-73.82979300000002,DUANE READE,11354,DEA,NY,Dec2018,,,,,,left_only
"1498 YORK AVENUE, NEW YORK, NY 10075",http://maps.google.com/maps?q=DUANE%20READE%2C1498%20YORK%20AVENUE%2C+NEW%20YORK%2C+NY+10075,40.771523,-73.95031999999998,DUANE READE,10075,DEA,NY,Dec2018,,,,,,left_only
"155 EAST 34TH STREET, NEW YORK, NY 10016",http://maps.google.com/maps?q=DUANE%20READE%2C155%20EAST%2034TH%20STREET%2C+NEW%20YORK%2C+NY+10016,40.746193,-73.97919,DUANE READE,10016,DEA,NY,Dec2018,,,,,,left_only
"2522 BROADWAY, NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C2522%20BROADWAY%2C+NEW%20YORK%2C+NY+10025,40.79343400000001,-73.97266,DUANE READE,10025,DEA,NY,Dec2018,,,,,,left_only
"296 FLATBUSH AVE, BROOKLYN, NY 11217",http://maps.google.com/maps?q=DUANE%20READE%2C296%20FLATBUSH%20AVE%2C+BROOKLYN%2C+NY+11217,40.67817,-73.9732,DUANE READE,11217,DEA,NY,Dec2018,,,,,,left_only
"40 WALL STREET, NEW YORK, NY 10005",http://maps.google.com/maps?q=DUANE%20READE%2C40%20WALL%20STREET%2C+NEW%20YORK%2C+NY+10005,40.706593,-74.00981,DUANE READE,10005,DEA,NY,Dec2018,,,,,,left_only
"5008 5TH AVE, BROOKLYN, NY 11220",http://maps.google.com/maps?q=DUANE%20READE%2C5008%205TH%20AVE%2C+BROOKLYN%2C+NY+11220,40.645046,-74.01041,DUANE READE,11220,DEA,NY,Dec2018,,,,,,left_only
"51 WEST 51ST STREET, NEW YORK, NY 10019",http://maps.google.com/maps?q=DUANE%20READE%2C51%20WEST%2051ST%20STREET%2C+NEW%20YORK%2C+NY+10019,40.760914,-73.98085999999998,DUANE READE,10019,DEA,NY,Dec2018,,,,,,left_only
"661 8TH AVENUE, NEW YORK, NY 10036",http://maps.google.com/maps?q=DUANE%20READE%2C661%208TH%20AVENUE%2C+NEW%20YORK%2C+NY+10036,40.757275,-73.989784,DUANE READE,10036,DEA,NY,Dec2018,,,,,,left_only
"71 WEST 23RD STREET, NEW YORK, NY 10010",http://maps.google.com/maps?q=DUANE%20READE%2C71%20WEST%2023RD%20STREET%2C+NEW%20YORK%2C+NY+10010,40.742496,-73.9918,DUANE READE,10010,DEA,NY,Dec2018,,,,,,left_only
"73-01 37TH AVENUE, JACKSON HEIGHTS, NY 11372",http://maps.google.com/maps?q=DUANE%20READE%2C73-01%2037TH%20AVENUE%2C+JACKSON%20HEIGHTS%2C+NY+11372,40.748882,-73.89265999999998,DUANE READE,11372,DEA,NY,Dec2018,,,,,,left_only
"775 COLUMBUS AVENUE, NEW YORK, NY 10025",http://maps.google.com/maps?q=DUANE%20READE%2C775%20COLUMBUS%20AVENUE%2C+NEW%20YORK%2C+NY+10025,40.79406,-73.96663000000002,DUANE READE,10025,DEA,NY,Dec2018,,,,,,left_only
"949 THIRD AVENUE, NEW YORK, NY 10022",http://maps.google.com/maps?q=DUANE%20READE%2C949%20THIRD%20AVENUE%2C+NEW%20YORK%2C+NY+10022,40.76014,-73.9676,DUANE READE,10022,DEA,NY,Dec2018,,,,,,left_only
"110 NEWARK AVENUE, JERSEY CITY, NJ 07302",http://maps.google.com/maps?q=DUANE%20READE%20PHCY%20DEPT%2C110%20NEWARK%20AVENUE%2C+JERSEY%20CITY%2C+NJ+07302,40.719868,-74.042694,DUANE READE PHCY. DEPT.,7302,DEA,NJ,Dec2018,,,,,,left_only
"2301 ERWIN ROAD, DUMC #3089, DURHAM, NC 27710",http://maps.google.com/maps?q=DUKE%20UNIVERSITY%20HOSPITAL%20MAIN%2C2301%20ERWIN%20ROAD%2C+DURHAM%2C+NC+27710,36.0070978,-78.9371233,DUKE UNIVERSITY HOSPITAL MAIN,27710,DEA,NC,Dec2018,,,,,,left_only
"315 EAST HIGH AVENUE, NEW PHILADELPHIA, OH 44663",http://maps.google.com/maps?q=DUSINI%20DRUG%20INC%2C315%20EAST%20HIGH%20AVENUE%2C+NEW%20PHILADELPHIA%2C+OH+44663,40.4888,-81.44058000000003,DUSINI DRUG INC,44663,DEA,OH,Dec2018,,,,,,left_only
"1404 S. MAIN ST, LINDALE, TX 75771",http://maps.google.com/maps?q=EAGLE%20PHARMACY%2C1404%20S.%20MAIN%20ST%2C+LINDALE%2C+TX+75771,32.5027627,-95.4063142,EAGLE PHARMACY,75771,DEA,TX,Dec2018,,,,,,left_only
"311 W BROADWAY, BOX 331, EAGLE GROVE, IA 50533",http://maps.google.com/maps?q=EAGLE%20PHARMACY%2C311%20W%20BROADWAY%2C+EAGLE%20GROVE%2C+IA+50533,42.6643811,-93.9051809,EAGLE PHARMACY,50533,DEA,IA,Dec2018,,,,,,left_only
"1526 CORTELYOU RD, BROOKLYN, NY 11226",http://maps.google.com/maps?q=EAST%20%20STREET%20PHARMACY%20INC%2C1526%20CORTELYOU%20RD%2C+BROOKLYN%2C+NY+11226,40.641296,-73.96421,EAST 16 STREET PHARMACY INC,11226,DEA,NY,Dec2018,,,,,,left_only
"300 MAIN AVENUE WEST, HILDEBRAN, NC 28637",http://maps.google.com/maps?q=EAST%20BURKE%20PHARMACY%20INC%2C300%20MAIN%20AVENUE%20WEST%2C+HILDEBRAN%2C+NC+28637,35.7093,-81.42752,"EAST BURKE PHARMACY, INC.",28637,DEA,NC,Dec2018,,,,,,left_only
"895 EAST 7TH STREET, SAINT PAUL, MN 55106",http://maps.google.com/maps?q=EAST%20SIDE%20FAMILY%20CLINIC%20PHARMACY%2C895%20EAST%207TH%20STREET%2C+SAINT%20PAUL%2C+MN+55106,44.96321,-93.06323,EAST SIDE FAMILY CLINIC PHARMACY,55106,DEA,MN,Dec2018,,,,,,left_only
"501 28TH ST, DENVER, CO 80205",http://maps.google.com/maps?q=EASTSIDE%20NEIGHBORHOOD%20HEALTH%20CENTER%2C501%2028TH%20ST%2C+DENVER%2C+CO+80205,39.755383,-104.97637,EASTSIDE NEIGHBORHOOD HEALTH CENTER,80205,DEA,CO,Dec2018,,,,,,left_only
"103 NORTH 4TH AVE, P O BOX 187, LOGAN, IA 51546",http://maps.google.com/maps?q=EBY%20DRUG%20STORE%20LOGAN%20INC%2C103%20NORTH%204TH%20AVE%2C+LOGAN%2C+IA+51546,41.6431,-95.78648,EBY DRUG STORE LOGAN INC,51546,DEA,IA,Dec2018,,,,,,left_only
"56 ECHO AVENUE, MILLER PLACE, NY 11764",http://maps.google.com/maps?q=ECHO%20PHARMACY%2C56%20ECHO%20AVENUE%2C+MILLER%20PLACE%2C+NY+11764,40.943985,-72.99928,ECHO PHARMACY,11764,DEA,NY,Dec2018,,,,,,left_only
"ECU SCHOOL OF MEDICINE, 517 MOYE BOULEVARD, GREENVILLE, NC 27834",http://maps.google.com/maps?q=ECU%20PHARMACY%2CECU%20SCHOOL%20OF%20MEDICINE%2C+GREENVILLE%2C+NC+27834,35.6116941,-77.400309,ECU PHARMACY,27834,DEA,NC,Dec2018,,,,,,left_only
"103 W STADIUM DR, EDEN, NC 27288",http://maps.google.com/maps?q=EDEN%20DRUG%20STORE%20INC%2C103%20W%20STADIUM%20DR%2C+EDEN%2C+NC+27288,36.5011,-79.74323000000003,EDEN DRUG STORE INC,27288,DEA,NC,Dec2018,,,,,,left_only
"20103 LAKE CHABOT RD, CASTRO VALLEY, CA 94546",http://maps.google.com/maps?q=EDEN%20MEDICAL%20CENTER%2C20103%20LAKE%20CHABOT%20RD%2C+CASTRO%20VALLEY%2C+CA+94546,37.698418,-122.0874,EDEN MEDICAL CENTER,94546,DEA,CA,Dec2018,,,,,,left_only
"1329 TARBORO ST, ROCKY MOUNT, NC 27801",http://maps.google.com/maps?q=EDGECOMBE%20DRUG%20INC%2C1329%20TARBORO%20ST%2C+ROCKY%20MOUNT%2C+NC+27801,35.93014,-77.776535,EDGECOMBE DRUG INC,27801,DEA,NC,Dec2018,,,,,,left_only
"3661 NORTH CANYON ROAD, PROVO, UT 84604",http://maps.google.com/maps?q=EDGEMONT%20PHARMACY%20OF%20PROVO%2C3661%20NORTH%20CANYON%20ROAD%2C+PROVO%2C+UT+84604,40.283516,-111.6519,EDGEMONT PHARMACY OF PROVO,84604,DEA,UT,Dec2018,,,,,,left_only
"12071 INDIAN ROCKS ROAD, LARGO, FL 33774",http://maps.google.com/maps?q=EDWARDS%20PHARMACY%20OF%20INDIAN%20ROCKS%20LLC%2C12071%20INDIAN%20ROCKS%20ROAD%2C+LARGO%2C+FL+33774,27.88164,-82.832375,EDWARDS PHARMACY OF INDIAN ROCKS LLC,33774,DEA,FL,Dec2018,,,,,,left_only
"1801 N PARKVIEW DRIVE, EL RENO, OK 73036",http://maps.google.com/maps?q=EL%20RENO%20INDIAN%20HEALTH%20CENTER%2C1801%20N%20PARKVIEW%20DRIVE%2C+EL%20RENO%2C+OK+73036,35.53061,-97.974236,EL RENO INDIAN HEALTH CENTER,73036,DEA,OK,Dec2018,,,,,,left_only
"4769 S. MAIN STREET, SUITE A, ACWORTH, GA 30101",http://maps.google.com/maps?q=ELDER%20CARE%20PHARMACY%2C4769%20S.%20MAIN%20STREET%2C+ACWORTH%2C+GA+30101,34.065031,-84.676016,ELDER CARE PHARMACY #2,30101,DEA,GA,Dec2018,,,,,,left_only
"SUITE A, PO BOX 997, HAWKINSVILLE, GA 31036",http://maps.google.com/maps?q=ELDERCARE%20PHARMACY%2CSUITE%20A%2C+HAWKINSVILLE%2C+GA+31036,32.2834799,-83.4700464,ELDER-CARE PHARMACY,31036,DEA,GA,Dec2018,,,,,,left_only
"4315 BELAIR FRONTAGE ROAD, AUGUSTA, GA 30909",http://maps.google.com/maps?q=ELDERCARE%20PHARMACYAUGUSTA%2C4315%20BELAIR%20FRONTAGE%20ROAD%2C+AUGUSTA%2C+GA+30909,33.486313,-82.11036999999997,ELDER-CARE PHARMACY-AUGUSTA,30909,DEA,GA,Dec2018,,,,,,left_only
"635 COOK STREET, ROYSTON, GA 30662",http://maps.google.com/maps?q=ELDERCARE%20PHARMACY%20ROYSTON%2C635%20COOK%20STREET%2C+ROYSTON%2C+GA+30662,34.284008,-83.12042,ELDERCARE PHARMACY ROYSTON,30662,DEA,GA,Dec2018,,,,,,left_only
"52 MAIN AVENUE NORTH, BRITT, IA 50423",http://maps.google.com/maps?q=ELIZABETHS%20PHARMACY%20ON%20MAIN%20INC%2C52%20MAIN%20AVENUE%20NORTH%2C+BRITT%2C+IA+50423,43.0974,-93.80187,ELIZABETH'S PHARMACY ON MAIN INC,50423,DEA,IA,Dec2018,,,,,,left_only
"75 PARK STREET, PO BOX 277, ELIZABETHTOWN, NY 12932",http://maps.google.com/maps?q=ELIZABETHTOWN%20COMMUNITY%20HOSP%2C75%20PARK%20STREET%2C+ELIZABETHTOWN%2C+NY+12932,44.215,-73.596245,ELIZABETHTOWN COMMUNITY HOSP,12932,DEA,NY,Dec2018,,,,,,left_only
"808 S. 52ND, OMAHA, NE 68106",http://maps.google.com/maps?q=ELMWOOD%20PHARMACY%2C808%20S.%2052ND%2C+OMAHA%2C+NE+68106,41.252056,-95.99518,ELMWOOD PHARMACY,68106,DEA,NE,Dec2018,,,,,,left_only
"527 EMORY DRIVE, OWENSBORO, KY 42301",http://maps.google.com/maps?q=EMORY%20CENTRE%20PHARMACY%2C527%20EMORY%20DRIVE%2C+OWENSBORO%2C+KY+42301,37.74805,-87.11506999999997,EMORY CENTRE PHARMACY,42301,DEA,KY,Dec2018,,,,,,left_only
"1033 N. HIGH ST., COLUMBUS, OH 43201",http://maps.google.com/maps?q=EQUITAS%20HEALTH%20PHARMACY%2C1033%20N.%20HIGH%20ST.%2C+COLUMBUS%2C+OH+43201,39.98348,-83.00480999999998,EQUITAS HEALTH PHARMACY,43201,DEA,OH,Dec2018,,,,,,left_only
"1222 S. PATTERSON BLVD., SUITE 110, DAYTON, OH 45402",http://maps.google.com/maps?q=EQUITAS%20HEALTH%20PHARMACY%2C1222%20S.%20PATTERSON%20BLVD.%2C+DAYTON%2C+OH+45402,39.74028,-84.1918,EQUITAS HEALTH PHARMACY #2,45402,DEA,OH,Dec2018,,,,,,left_only
"810 WELSH ROAD, HORSHAM, PA 19044",http://maps.google.com/maps?q=ERICS%20RX%20SHOPPE%20LLC%2C810%20WELSH%20ROAD%2C+HORSHAM%2C+PA+19044,40.178717,-75.1788969,ERIC'S RX SHOPPE LLC,19044,DEA,PA,Dec2018,,,,,,left_only
"5515 WEST 38TH STREET, SUITE 1200, INDIANAPOLIS, IN 46254",http://maps.google.com/maps?q=ESKENAZI%20HEALTH%20WEST%20TH%20STREET%2C5515%20WEST%2038TH%20STREET%2C+INDIANAPOLIS%2C+IN+46254,39.82385,-86.25674000000002,ESKENAZI HEALTH WEST 38TH STREET,46254,DEA,IN,Dec2018,,,,,,left_only
"NORTH CAMPUS, 865 DESHONG DRIVE, PARIS, TX 75462",http://maps.google.com/maps?q=ESSENT%20PRMC%20LP%2CNORTH%20CAMPUS%2C+PARIS%2C+TX+75462,33.688002000000004,-95.547686,ESSENT PRMC LP,75462,DEA,TX,Dec2018,,,,,,left_only
"13060 ISLE DR, BAXTER, MN 56425",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20BAXTER%20PHARMACY%2C13060%20ISLE%20DR%2C+BAXTER%2C+MN+56425,46.3384355,-94.2556344,ESSENTIA HEALTH BAXTER PHARMACY,56425,DEA,MN,Dec2018,,,,,,left_only
"2024 S. 6TH STREET, BRAINERD, MN 56401",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20BRAINERD%20PHARMACY%2C2024%20S.%206TH%20STREET%2C+BRAINERD%2C+MN+56401,46.33473,-94.20075,ESSENTIA HEALTH BRAINERD PHARMACY,56401,DEA,MN,Dec2018,,,,,,left_only
"211 FRAZEE ST E, DETROIT LAKES, MN 56501",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20DL%20PHARMACY%2C211%20FRAZEE%20ST%20E%2C+DETROIT%20LAKES%2C+MN+56501,46.81584,-95.84299,ESSENTIA HEALTH DL PHARMACY,56501,DEA,MN,Dec2018,,,,,,left_only
"420 EAST FIRST STREET, SUITE A, DULUTH, MN 55805",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20DULUTH%20ST%20STREET%20PHARMACY%2C420%20EAST%20FIRST%20STREET%2C+DULUTH%2C+MN+55805,46.791746,-92.093362,ESSENTIA HEALTH DULUTH 1ST STREET PHARMACY,55805,DEA,MN,Dec2018,,,,,,left_only
"400 EAST THIRD STREET, SUITE A, DULUTH, MN 55805",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20DULUTH%20RD%20STREET%20PHARMACY%2C400%20EAST%20THIRD%20STREET%2C+DULUTH%2C+MN+55805,46.792812,-92.09642,ESSENTIA HEALTH DULUTH 3RD STREET PHARMACY,55805,DEA,MN,Dec2018,,,,,,left_only
"11134 N HWY 77, SUITE A, HAYWARD, WI 54843",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20HAYWARD%20PHARMACY%2C11134%20N%20HWY%2077%2C+HAYWARD%2C+WI+54843,46.069836,-91.240616,ESSENTIA HEALTH HAYWARD PHARMACY,54843,DEA,WI,Dec2018,,,,,,left_only
"4855 W ARROWHEAD RD, SUITE A, HERMANTOWN, MN 55811",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20HERMANTOWN%20PHARMACY%2C4855%20W%20ARROWHEAD%20RD%2C+HERMANTOWN%2C+MN+55811,46.822132,-92.19078,ESSENTIA HEALTH HERMANTOWN PHARMACY,55811,DEA,MN,Dec2018,,,,,,left_only
"730 E. 34TH ST, SUITE A, HIBBING, MN 55746",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20HIBBING%20PHARMACY%2C730%20E.%2034TH%20ST%2C+HIBBING%2C+MN+55746,47.4106477,-92.9308471,ESSENTIA HEALTH HIBBING PHARMACY,55746,DEA,MN,Dec2018,,,,,,left_only
"2501 KEENAN DRIVE, SUITE A, INTERNATIONAL FALLS, MN 56649",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20INTERNATIONAL%20FALLS%20PHARMACY%2C2501%20KEENAN%20DRIVE%2C+INTERNATIONAL%20FALLS%2C+MN+56649,48.58752,-93.43648,ESSENTIA HEALTH INTERNATIONAL FALLS PHARMACY,56649,DEA,MN,Dec2018,,,,,,left_only
"4621 EAST SUPERIOR STREET, SUITE A, DULUTH, MN 55804",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20LAKESIDE%20PHARMACY%2C4621%20EAST%20SUPERIOR%20STREET%2C+DULUTH%2C+MN+55804,46.828533,-92.03042,ESSENTIA HEALTH LAKESIDE PHARMACY,55804,DEA,MN,Dec2018,,,,,,left_only
"1502 LONDON ROAD SUITE 101, DULUTH, MN 55812",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20LAKEWALK%20PHARMACY%2C1502%20LONDON%20ROAD%20SUITE%20101%2C+DULUTH%2C+MN+55812,46.799984,-92.0778,ESSENTIA HEALTH LAKEWALK PHARMACY,55812,DEA,MN,Dec2018,,,,,,left_only
"99 EDISON BLVD SUITE L, SILVER BAY, MN 55614",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SILVER%20BAY%20PHARMACY%2C99%20EDISON%20BLVD%20SUITE%20L%2C+SILVER%20BAY%2C+MN+55614,47.291546,-91.2843,ESSENTIA HEALTH SILVER BAY PHARMACY,55614,DEA,MN,Dec2018,,,,,,left_only
"2202 E 2ND STREET, SUITE 477, SUPERIOR, WI 54880",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SUPERIOR%20EAST%20PHARMACY%2C2202%20E%202ND%20STREET%2C+SUPERIOR%2C+WI+54880,46.70653,-92.04727,ESSENTIA HEALTH SUPERIOR EAST PHARMACY,54880,DEA,WI,Dec2018,,,,,,left_only
"3500 TOWER AVENUE, SUITE A, SUPERIOR, WI 54880",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20SUPERIOR%20PHARMACY%2C3500%20TOWER%20AVENUE%2C+SUPERIOR%2C+WI+54880,46.697736,-92.10293,ESSENTIA HEALTH SUPERIOR PHARMACY,54880,DEA,WI,Dec2018,,,,,,left_only
"802 11TH STREET SUITE C, TWO HARBORS, MN 55616",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20TWO%20HARBORS%20PHARMACY%2C802%2011TH%20STREET%20SUITE%20C%2C+TWO%20HARBORS%2C+MN+55616,47.02969,-91.67491,ESSENTIA HEALTH TWO HARBORS PHARMACY,55616,DEA,MN,Dec2018,,,,,,left_only
"1101 9TH ST NO., SUITE A, VIRGINIA, MN 55792",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20VIRGINIA%20%20PHARMACY%2C1101%209TH%20ST%20NO.%2C+VIRGINIA%2C+MN+55792,47.530655,-92.55057,ESSENTIA HEALTH VIRGINIA  PHARMACY,55792,DEA,MN,Dec2018,,,,,,left_only
"4212 GRAND AVE, SUITE A, DULUTH, MN 55807",http://maps.google.com/maps?q=ESSENTIA%20HEALTH%20WEST%20DULUTH%20PHARMACY%2C4212%20GRAND%20AVE%2C+DULUTH%2C+MN+55807,46.749106,-92.154212,ESSENTIA HEALTH WEST DULUTH PHARMACY,55807,DEA,MN,Dec2018,,,,,,left_only
"1510 NORTH BRAZOS, WHITNEY, TX 76692",http://maps.google.com/maps?q=EUBANK%20DRUG%2C1510%20NORTH%20BRAZOS%2C+WHITNEY%2C+TX+76692,31.965659,-97.325426,EUBANK DRUG,76692,DEA,TX,Dec2018,,,,,,left_only
"107 N. MAIN ST, EVART, MI 49631",http://maps.google.com/maps?q=EVART%20PHARMACY%20PLLC%2C107%20N.%20MAIN%20ST%2C+EVART%2C+MI+49631,43.900734,-85.25949,EVART PHARMACY PLLC,49631,DEA,MI,Dec2018,,,,,,left_only
"2365 QUIMBY RD, STE #150, SAN JOSE, CA 95122",http://maps.google.com/maps?q=EVERGREEN%20PHARMACY%2C2365%20QUIMBY%20RD%2C+SAN%20JOSE%2C+CA+95122,37.32375,-121.80897,EVERGREEN PHARMACY,95122,DEA,CA,Dec2018,,,,,,left_only
"2690 SOUTH WHITE RD, SUITE 200-A, SAN JOSE, CA 95148",http://maps.google.com/maps?q=EVERGREEN%20PHARMACY%2C2690%20SOUTH%20WHITE%20RD%2C%20SUITE%20200-A%2C+SAN%20JOSE%2C+CA+95148,37.32939,-121.79852,EVERGREEN PHARMACY,95148,DEA,CA,Dec2018,,,,,,left_only
"12303 NE 130TH LANE, SUITE 210, KIRKLAND, WA 98034",http://maps.google.com/maps?q=EVERGREEN%20PROFESSIONAL%20CENTER%2C12303%20NE%20130TH%20LANE%2C+KIRKLAND%2C+WA+98034,47.716663,-122.179794,EVERGREEN PROFESSIONAL CENTER,98034,DEA,WA,Dec2018,,,,,,left_only
"931 ELDRIDGE RD, SUGAR LAND, TX 77478",http://maps.google.com/maps?q=EVOLUTION%20RX%2C931%20ELDRIDGE%20RD%2C+SUGAR%20LAND%2C+TX+77478,29.634285,-95.618791,EVOLUTION RX,77478,DEA,TX,Dec2018,,,,,,left_only
"2300 EXCHANGE AVENUE, OKLAHOMA CITY, OK 73108",http://maps.google.com/maps?q=EXCHANGE%20PHARMACY%2C2300%20EXCHANGE%20AVENUE%2C+OKLAHOMA%20CITY%2C+OK+73108,35.452805,-97.55471,EXCHANGE PHARMACY,73108,DEA,OK,Dec2018,,,,,,left_only
"1727 W LIBERTY STREET, UNIT 2, ALLENTOWN, PA 18104",http://maps.google.com/maps?q=EXPRESS%20CARE%20PHARMACY%2C1727%20W%20LIBERTY%20STREET%2C+ALLENTOWN%2C+PA+18104,40.603275,-75.49667,EXPRESS CARE PHARMACY,18104,DEA,PA,Dec2018,,,,,,left_only
"708 HIGHWAY 70 EAST OTWAY, BEAUFORT, NC 28516",http://maps.google.com/maps?q=EXPRESS%20CARE%20PHARMACY%20OF%20OTWAY%2C708%20HIGHWAY%2070%20EAST%20OTWAY%2C+BEAUFORT%2C+NC+28516,34.770058,-76.551834,EXPRESS CARE PHARMACY OF OTWAY,28516,DEA,NC,Dec2018,,,,,,left_only
"1246 S HWY 377, STE 200, PILOT POINT, TX 76258",http://maps.google.com/maps?q=EXTENDCARE%20PHARMACY%20SERVICES%2C1246%20S%20HWY%20377%2C%20STE%20200%2C+PILOT%20POINT%2C+TX+76258,33.435635,-96.92929,EXTENDCARE PHARMACY SERVICES,76258,DEA,TX,Dec2018,,,,,,left_only
"PO BOX 366, 1275 ALLENDALE-FAIRFAX HWY, FAIRFAX, SC 29827",http://maps.google.com/maps?q=FAIRFAX%20PHARMACY%20INC%2CPO%20BOX%20366%2C+FAIRFAX%2C+SC+29827,32.9616416,-81.2410396,FAIRFAX PHARMACY INC,29827,DEA,SC,Dec2018,,,,,,left_only
"19332 E TEN MILE, EASTPOINTE, MI 48021",http://maps.google.com/maps?q=FAIRWAY%20DRUGS%20INC%2C19332%20E%20TEN%20MILE%2C+EASTPOINTE%2C+MI+48021,42.480373,-82.919914,FAIRWAY DRUGS INC,48021,DEA,MI,Dec2018,,,,,,left_only
"208 E. MADISON ST., REMINGTON, VA 22734",http://maps.google.com/maps?q=FAMILY%20CAREREMINGTON%20INC%2C208%20E.%20MADISON%20ST.%2C+REMINGTON%2C+VA+22734,38.53357000000001,-77.807014,FAMILY CARE-REMINGTON INC.,22734,DEA,VA,Dec2018,,,,,,left_only
"1805 OLD SONOMA RD, NAPA, CA 94559",http://maps.google.com/maps?q=FAMILY%20DRUG%2C1805%20OLD%20SONOMA%20RD%2C+NAPA%2C+CA+94559,38.28772,-122.29437,FAMILY DRUG,94559,DEA,CA,Dec2018,,,,,,left_only
"10021 SOUTH WESTERN AVENUE, OKLAHOMA CITY, OK 73139",http://maps.google.com/maps?q=FAMILY%20HEALTH%20%20PHARMACY%2C10021%20SOUTH%20WESTERN%20AVENUE%2C+OKLAHOMA%20CITY%2C+OK+73139,35.36815,-97.530075,FAMILY HEALTH  PHARMACY,73139,DEA,OK,Dec2018,,,,,,left_only
"1035 E WILCOX, WHITE CLOUD, MI 49349",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C1035%20E%20WILCOX%2C+WHITE%20CLOUD%2C+MI+49349,43.550243,-85.77656999999998,FAMILY HEALTH CARE PHARMACY,49349,DEA,MI,Dec2018,,,,,,left_only
"11 NORTH MAPLE STREET, GRANT, MI 49327",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C11%20NORTH%20MAPLE%20STREET%2C+GRANT%2C+MI+49327,43.336338,-85.810585,FAMILY HEALTH CARE PHARMACY,49327,DEA,MI,Dec2018,,,,,,left_only
"1615 MICHIGAN AVE, BALDWIN, MI 49304",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CARE%20PHARMACY%2C1615%20MICHIGAN%20AVE%2C+BALDWIN%2C+MI+49304,43.904013,-85.8522933,FAMILY HEALTH CARE PHARMACY,49304,DEA,MI,Dec2018,,,,,,left_only
"117 W PATERSON, KALAMAZOO, MI 49007",http://maps.google.com/maps?q=FAMILY%20HEALTH%20CENTER%20INC%2C117%20W%20PATERSON%2C+KALAMAZOO%2C+MI+49007,42.30334000000001,-85.584366,"FAMILY HEALTH CENTER, INC",49007,DEA,MI,Dec2018,,,,,,left_only
"DARKE COUNTY INC., 5735 MEEKER ROAD, GREENVILLE, OH 45331",http://maps.google.com/maps?q=FAMILY%20HEALTH%20SERVICES%20OF%2CDARKE%20COUNTY%20INC.%2C+GREENVILLE%2C+OH+45331,40.073638,-84.62795200000002,FAMILY HEALTH SERVICES OF,45331,DEA,OH,Dec2018,,,,,,left_only
"NDSU, 301 NP AVENUE, FARGO, ND 58102",http://maps.google.com/maps?q=FAMILY%20HEALTHCARE%20PHARMACY%2CNDSU%2C+FARGO%2C+ND+58102,46.89,-96.8,FAMILY HEALTHCARE PHARMACY,58102,DEA,ND,Dec2018,,,,,,left_only
"725 HAMLINE ST, GRAND FORKS, ND 58203",http://maps.google.com/maps?q=FAMILY%20MEDICINE%20RESIDENCY%20PHARMACY%2C725%20HAMLINE%20ST%2C+GRAND%20FORKS%2C+ND+58203,47.926872,-97.06925,FAMILY MEDICINE RESIDENCY PHARMACY,58203,DEA,ND,Dec2018,,,,,,left_only
"12114 OLD LINE CENTER UNIT R-7A, WALDORF, MD 20602",http://maps.google.com/maps?q=FAMILY%20MEDS%20INC%2C12114%20OLD%20LINE%20CENTER%20UNIT%20R-7A%2C+WALDORF%2C+MD+20602,38.616615,-76.889,FAMILY MEDS INC,20602,DEA,MD,Dec2018,,,,,,left_only
"3804 EASTSIDE HIGHWAY, STEVENSVILLE, MT 59870",http://maps.google.com/maps?q=FAMILY%20PHARMACY%2C3804%20EASTSIDE%20HIGHWAY%2C+STEVENSVILLE%2C+MT+59870,46.49895,-114.09314,FAMILY PHARMACY,59870,DEA,MT,Dec2018,,,,,,left_only
